timestamp,open,high,low,close,volume,date
1580688000000,75.81,78.27,75.7,76.72,177071.103,2020-02-03
1580774400000,76.73,77.3,73.73,75.27,230733.121,2020-02-04
1580860800000,75.27,79.2,74.55,77.87,275305.488,2020-02-05
1580947200000,77.94,80.23,76.28,78.39,130355.894,2020-02-06
1581033600000,78.38,81.01,78.36,79.63,145821.539,2020-02-07
1581120000000,79.63,81.71,76.84,80.77,124853.413,2020-02-08
1581206400000,80.77,87.99,80.6,87.68,167717.445,2020-02-09
1581292800000,87.71,88.01,83.17,84.73,125420.882,2020-02-10
1581379200000,84.66,89.84,82.69,89.68,218711.154,2020-02-11
1581465600000,89.65,94.74,89.59,94.47,191814.211,2020-02-12
1581552000000,94.46,95.91,89.69,92.44,216644.758,2020-02-13
1581638400000,92.44,95.48,91.02,95.33,111776.785,2020-02-14
1581724800000,95.32,97.14,86.45,89.29,149330.801,2020-02-15
1581811200000,89.29,92.2,79.52,87.81,288121.713,2020-02-16
1581897600000,87.83,89.31,79.19,82.7,244112.596,2020-02-17
1581984000000,82.72,87.41,81.22,86.35,96280.155,2020-02-18
1582070400000,86.37,87.21,75.71,77.72,102052.217,2020-02-19
1582156800000,77.64,79.2,75.02,76.47,106364.563,2020-02-20
1582243200000,76.49,82.72,75.64,80.29,103280.87,2020-02-21
1582329600000,80.26,82.88,78.12,78.91,115768.617,2020-02-22
1582416000000,78.94,85.67,78.89,85.12,140935.878,2020-02-23
1582502400000,85.11,86.45,76.97,79.3,179932.354,2020-02-24
1582588800000,79.27,82.12,75.42,76.61,153178.68,2020-02-25
1582675200000,76.52,78.0,68.32,70.63,149823.543,2020-02-26
1582761600000,70.62,72.73,66.69,70.18,126596.031,2020-02-27
1582848000000,70.26,71.69,66.03,68.24,123015.994,2020-02-28
1582934400000,68.21,69.15,65.91,66.02,105065.482,2020-02-29
1583020800000,65.95,67.72,63.2,64.46,123952.573,2020-03-01
1583107200000,64.49,69.26,64.29,68.76,113357.376,2020-03-02
1583193600000,68.86,69.03,64.85,65.91,108019.57,2020-03-03
1583280000000,65.91,68.06,64.78,65.69,78746.254,2020-03-04
