symbol,entry_ts,r,funding,year,tf,fast_ema,slow_ema,hold_bars,atr_mult,month
AVAXUSDT,1621209600000,1.8103002937524064,0.00054384,2021,4h,20,50,30,2.0,2021-05
AVAXUSDT,1626192000000,1.179892190343698,0.0001,2021,4h,20,50,30,2.0,2021-07
AVAXUSDT,1641254400000,3.3114943363207607,0.0001,2022,4h,20,50,30,2.0,2022-01
AVAXUSDT,1646424000000,-0.1922070602316209,0.0001,2022,4h,20,50,30,2.0,2022-03
AVAXUSDT,1671177600000,1.4473520271615887,0.0001,2022,4h,20,50,30,2.0,2022-12
AVAXUSDT,1677254400000,0.5543964117394548,0.0001,2023,4h,20,50,30,2.0,2023-02
AVAXUSDT,1685491200000,-1.0,0.0001,2023,4h,20,50,30,2.0,2023-05
AVAXUSDT,1685995200000,-1.0,0.0001,2023,4h,20,50,30,2.0,2023-06
AVAXUSDT,1705132800000,0.0087519062370997,0.0001,2024,4h,20,50,30,2.0,2024-01
AVAXUSDT,1707264000000,-1.0,0.0001,2024,4h,20,50,30,2.0,2024-02
AVAXUSDT,1716782400000,-1.0,0.0001,2024,4h,20,50,30,2.0,2024-05
AVAXUSDT,1716868800000,0.4480706417020652,0.0001,2024,4h,20,50,30,2.0,2024-05
AVAXUSDT,1720051200000,-1.0,0.0001,2024,4h,20,50,30,2.0,2024-07
AVAXUSDT,1737331200000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-01
AVAXUSDT,1737360000000,0.8699064767022113,0.0001,2025,4h,20,50,30,2.0,2025-01
AVAXUSDT,1756483200000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-08
AVAXUSDT,1771704000000,-1.0,0.0001,2026,4h,20,50,30,2.0,2026-02
AVAXUSDT,1774497600000,1.329836895811623,0.0001,2026,4h,20,50,30,2.0,2026-03
AXSUSDT,1610337600000,-0.4597932789173924,0.0001,2021,4h,20,50,30,2.0,2021-01
AXSUSDT,1622779200000,1.3027441807150917,0.0001,2021,4h,20,50,30,2.0,2021-06
AXSUSDT,1679644800000,-0.1424191962761633,0.0001,2023,4h,20,50,30,2.0,2023-03
AXSUSDT,1711972800000,0.6933028825641138,0.00024813,2024,4h,20,50,30,2.0,2024-04
AXSUSDT,1712707200000,4.750024256747441,0.0001,2024,4h,20,50,30,2.0,2024-04
AXSUSDT,1733788800000,-1.0,0.0001,2024,4h,20,50,30,2.0,2024-12
AXSUSDT,1756987200000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-09
AXSUSDT,1758312000000,2.056529280615817,0.0001,2025,4h,20,50,30,2.0,2025-09
AXSUSDT,1762977600000,1.2130255348291152,0.0001,2025,4h,20,50,30,2.0,2025-11
BANANAUSDT,1731628800000,-1.0,0.00014635,2024,4h,20,50,30,2.0,2024-11
BANDUSDT,1601323200000,0.4756887406739185,0.0001,2020,4h,20,50,30,2.0,2020-09
BANDUSDT,1602820800000,-1.0,0.0001,2020,4h,20,50,30,2.0,2020-10
BANDUSDT,1606420800000,-0.0884596940292438,0.0001,2020,4h,20,50,30,2.0,2020-11
BANDUSDT,1607644800000,-1.0,0.00013975,2020,4h,20,50,30,2.0,2020-12
BANDUSDT,1608537600000,1.2155636025908845,0.00022025,2020,4h,20,50,30,2.0,2020-12
BANDUSDT,1615780800000,-1.0,0.00174756,2021,4h,20,50,30,2.0,2021-03
BANDUSDT,1616472000000,-1.0,0.00060249,2021,4h,20,50,30,2.0,2021-03
BANDUSDT,1620547200000,1.027956044096448,0.00043365,2021,4h,20,50,30,2.0,2021-05
BANDUSDT,1622880000000,0.4640900631382456,0.0001,2021,4h,20,50,30,2.0,2021-06
BANDUSDT,1632081600000,2.3628700525828914,0.0001,2021,4h,20,50,30,2.0,2021-09
BANDUSDT,1633939200000,-1.0,0.0001,2021,4h,20,50,30,2.0,2021-10
BANDUSDT,1635451200000,-1.0,0.0001,2021,4h,20,50,30,2.0,2021-10
BANDUSDT,1638403200000,-1.0,0.0001,2021,4h,20,50,30,2.0,2021-12
BANDUSDT,1638576000000,0.9989111323186654,0.0001,2021,4h,20,50,30,2.0,2021-12
BANDUSDT,1640793600000,-1.0,0.0001,2021,4h,20,50,30,2.0,2021-12
BANDUSDT,1641643200000,-1.0,0.0001,2022,4h,20,50,30,2.0,2022-01
BANDUSDT,1642464000000,5.75139837084244,0.0001,2022,4h,20,50,30,2.0,2022-01
BANDUSDT,1649289600000,1.5399642587034963,0.0001,2022,4h,20,50,30,2.0,2022-04
BANDUSDT,1650571200000,1.1936982543030883,0.0001,2022,4h,20,50,30,2.0,2022-04
BANDUSDT,1653336000000,1.0508678095404895,0.0001,2022,4h,20,50,30,2.0,2022-05
BANDUSDT,1654588800000,-1.0,0.0001,2022,4h,20,50,30,2.0,2022-06
BANDUSDT,1656417600000,0.7261916571891082,0.0001,2022,4h,20,50,30,2.0,2022-06
BANDUSDT,1662480000000,-1.0,0.0001,2022,4h,20,50,30,2.0,2022-09
BANDUSDT,1665216000000,5.340762711587489,0.0001,2022,4h,20,50,30,2.0,2022-10
BANDUSDT,1675972800000,-0.0174783562409435,0.0001,2023,4h,20,50,30,2.0,2023-02
BANDUSDT,1677297600000,-0.294908495606769,0.0001,2023,4h,20,50,30,2.0,2023-02
BANDUSDT,1679529600000,-1.0,0.0001,2023,4h,20,50,30,2.0,2023-03
BANDUSDT,1679644800000,-1.0,0.0001,2023,4h,20,50,30,2.0,2023-03
BANDUSDT,1679918400000,-1.0,0.0001,2023,4h,20,50,30,2.0,2023-03
BANDUSDT,1681948800000,1.502884623680791,0.0001,2023,4h,20,50,30,2.0,2023-04
BANDUSDT,1684728000000,0.1876448979405321,0.0001,2023,4h,20,50,30,2.0,2023-05
BANDUSDT,1685966400000,5.036343835753299,0.0001,2023,4h,20,50,30,2.0,2023-06
BANDUSDT,1689667200000,-1.0,0.0001,2023,4h,20,50,30,2.0,2023-07
BANDUSDT,1690214400000,-0.3071036548250438,0.0001,2023,4h,20,50,30,2.0,2023-07
BANDUSDT,1691092800000,-1.0,0.0001,2023,4h,20,50,30,2.0,2023-08
BANDUSDT,1695729600000,-1.0,0.0001,2023,4h,20,50,30,2.0,2023-09
BANDUSDT,1712001600000,0.7820826891926531,0.00043237,2024,4h,20,50,30,2.0,2024-04
BANDUSDT,1712937600000,2.095244412216731,0.0001,2024,4h,20,50,30,2.0,2024-04
BANDUSDT,1714003200000,0.395851032169643,0.0001,2024,4h,20,50,30,2.0,2024-04
BANDUSDT,1715140800000,-1.0,0.0001,2024,4h,20,50,30,2.0,2024-05
BANDUSDT,1715486400000,-0.1603791354286056,0.0001,2024,4h,20,50,30,2.0,2024-05
BANDUSDT,1717790400000,1.6763464881152184,0.00018658,2024,4h,20,50,30,2.0,2024-06
BANDUSDT,1720123200000,0.3353489765685238,0.0001,2024,4h,20,50,30,2.0,2024-07
BANDUSDT,1726545600000,-1.0,0.0001,2024,4h,20,50,30,2.0,2024-09
BANDUSDT,1727784000000,0.3522502733550736,0.0001,2024,4h,20,50,30,2.0,2024-10
BANDUSDT,1729137600000,-1.0,0.0001,2024,4h,20,50,30,2.0,2024-10
BANDUSDT,1729756800000,0.5645620038154798,0.0001,2024,4h,20,50,30,2.0,2024-10
BANDUSDT,1730476800000,-1.0,0.0001,2024,4h,20,50,30,2.0,2024-11
BANDUSDT,1736308800000,1.056109625186627,0.0001,2025,4h,20,50,30,2.0,2025-01
BANDUSDT,1737331200000,0.566689626604302,0.0001,2025,4h,20,50,30,2.0,2025-01
BANDUSDT,1743177600000,0.6022726725637203,0.0001,2025,4h,20,50,30,2.0,2025-03
BANDUSDT,1747339200000,0.924747094037167,0.0001,2025,4h,20,50,30,2.0,2025-05
BANDUSDT,1755244800000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-08
BANDUSDT,1757894400000,0.7072910610814217,0.0001,2025,4h,20,50,30,2.0,2025-09
BANDUSDT,1758441600000,3.279193333455301,0.0001,2025,4h,20,50,30,2.0,2025-09
BANDUSDT,1760097600000,1.8984019241234944,0.0001,2025,4h,20,50,30,2.0,2025-10
BANDUSDT,1768017600000,-1.0,0.0001,2026,4h,20,50,30,2.0,2026-01
BANDUSDT,1768564800000,-1.0,0.0001,2026,4h,20,50,30,2.0,2026-01
BANDUSDT,1768780800000,0.6134376536037289,0.0001,2026,4h,20,50,30,2.0,2026-01
BANDUSDT,1771416000000,2.368762663295258,0.0001,2026,4h,20,50,30,2.0,2026-02
BANDUSDT,1773964800000,0.601446758033864,0.0001,2026,4h,20,50,30,2.0,2026-03
BANDUSDT,1775332800000,-1.0,0.0001,2026,4h,20,50,30,2.0,2026-04
BANDUSDT,1775980800000,-1.0,0.0001,2026,4h,20,50,30,2.0,2026-04
BANDUSDT,1780531200000,1.4245756939843464,0.0001,2026,4h,20,50,30,2.0,2026-06
BANUSDT,1764604800000,-1.0,0.00026211,2025,4h,20,50,30,2.0,2025-12
BANUSDT,1765296000000,-1.0,0.00040944,2025,4h,20,50,30,2.0,2025-12
BANUSDT,1768651200000,-1.0,0.00022742,2026,4h,20,50,30,2.0,2026-01
BANUSDT,1769025600000,-0.3594237547821138,0.00015827,2026,4h,20,50,30,2.0,2026-01
BATUSDT,1590350400000,-1.0,0.0001,2020,4h,20,50,30,2.0,2020-05
BATUSDT,1594886400000,-1.0,0.00139217,2020,4h,20,50,30,2.0,2020-07
BATUSDT,1601625600000,0.420018539301792,0.0001,2020,4h,20,50,30,2.0,2020-10
BATUSDT,1603756800000,2.941898271185298,0.00061473,2020,4h,20,50,30,2.0,2020-10
BATUSDT,1605470400000,-1.0,0.00042264,2020,4h,20,50,30,2.0,2020-11
BATUSDT,1608638400000,1.055548487813985,0.0001,2020,4h,20,50,30,2.0,2020-12
BATUSDT,1620849600000,0.6593934425274861,0.00023943,2021,4h,20,50,30,2.0,2021-05
BATUSDT,1622923200000,1.2814184719051869,0.0001,2021,4h,20,50,30,2.0,2021-06
BATUSDT,1631073600000,-1.0,0.0001,2021,4h,20,50,30,2.0,2021-09
BATUSDT,1634025600000,-1.0,0.0001,2021,4h,20,50,30,2.0,2021-10
BATUSDT,1635091200000,-1.0,0.00060722,2021,4h,20,50,30,2.0,2021-10
BATUSDT,1635336000000,-1.0,0.00069018,2021,4h,20,50,30,2.0,2021-10
BATUSDT,1640808000000,-1.0,0.0001,2021,4h,20,50,30,2.0,2021-12
BATUSDT,1644609600000,-0.425065966920472,0.0001,2022,4h,20,50,30,2.0,2022-02
BATUSDT,1650686400000,1.6201184406252822,0.0001,2022,4h,20,50,30,2.0,2022-04
BATUSDT,1654876800000,1.9068665974544543,0.0001,2022,4h,20,50,30,2.0,2022-06
BATUSDT,1658520000000,0.0228968608550475,0.0001,2022,4h,20,50,30,2.0,2022-07
BATUSDT,1665158400000,1.734154889326248,0.0001,2022,4h,20,50,30,2.0,2022-10
BATUSDT,1667937600000,1.533256802848463,0.0001,2022,4h,20,50,30,2.0,2022-11
BATUSDT,1669593600000,-1.0,0.0001,2022,4h,20,50,30,2.0,2022-11
BATUSDT,1670385600000,-1.0,0.0001,2022,4h,20,50,30,2.0,2022-12
BATUSDT,1678881600000,-1.0,0.0001,2023,4h,20,50,30,2.0,2023-03
BATUSDT,1679529600000,-1.0,0.0001,2023,4h,20,50,30,2.0,2023-03
BATUSDT,1679702400000,-1.0,0.0001,2023,4h,20,50,30,2.0,2023-03
BATUSDT,1681891200000,1.074390090061513,0.0001,2023,4h,20,50,30,2.0,2023-04
BATUSDT,1684684800000,-1.0,0.0001,2023,4h,20,50,30,2.0,2023-05
BATUSDT,1684915200000,-1.0,0.0001,2023,4h,20,50,30,2.0,2023-05
BATUSDT,1685520000000,-1.0,0.0001,2023,4h,20,50,30,2.0,2023-05
BATUSDT,1690214400000,-0.5767313688280646,0.0001,2023,4h,20,50,30,2.0,2023-07
BATUSDT,1693497600000,0.5367569354798943,0.0001,2023,4h,20,50,30,2.0,2023-08
BATUSDT,1696464000000,-1.0,0.0001,2023,4h,20,50,30,2.0,2023-10
BATUSDT,1696852800000,0.0410845335690914,0.0001,2023,4h,20,50,30,2.0,2023-10
BATUSDT,1704340800000,0.0522453817798957,0.0001,2024,4h,20,50,30,2.0,2024-01
BATUSDT,1705320000000,0.546738707971037,0.0001,2024,4h,20,50,30,2.0,2024-01
BATUSDT,1706716800000,0.8551153631526466,0.0001,2024,4h,20,50,30,2.0,2024-01
BATUSDT,1712980800000,1.2800457856845968,0.0001,2024,4h,20,50,30,2.0,2024-04
BATUSDT,1714104000000,1.5024998169216788,0.0001,2024,4h,20,50,30,2.0,2024-04
BATUSDT,1715011200000,0.9782406826298112,0.0001,2024,4h,20,50,30,2.0,2024-05
BATUSDT,1716998400000,-0.248974236756555,0.0001,2024,4h,20,50,30,2.0,2024-05
BATUSDT,1717790400000,0.568774103746203,0.0001,2024,4h,20,50,30,2.0,2024-06
BATUSDT,1719676800000,-1.0,0.0001,2024,4h,20,50,30,2.0,2024-06
BATUSDT,1721880000000,-1.0,0.0001,2024,4h,20,50,30,2.0,2024-07
BATUSDT,1722484800000,4.328428493283763,0.0001,2024,4h,20,50,30,2.0,2024-08
BATUSDT,1723694400000,-1.0,0.0001,2024,4h,20,50,30,2.0,2024-08
BATUSDT,1724846400000,0.7559696544138576,0.0001,2024,4h,20,50,30,2.0,2024-08
BATUSDT,1727726400000,1.3538486259855074,0.0001,2024,4h,20,50,30,2.0,2024-09
BATUSDT,1729656000000,-1.0,0.0001,2024,4h,20,50,30,2.0,2024-10
BATUSDT,1737273600000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-01
BATUSDT,1740355200000,1.0481384520576469,0.0001,2025,4h,20,50,30,2.0,2025-02
BATUSDT,1742587200000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-03
BATUSDT,1743148800000,1.4661197117132454,0.0001,2025,4h,20,50,30,2.0,2025-03
BATUSDT,1744603200000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-04
BATUSDT,1748044800000,0.6742733943990599,0.0001,2025,4h,20,50,30,2.0,2025-05
BATUSDT,1751731200000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-07
BATUSDT,1754956800000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-08
BATUSDT,1755244800000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-08
BATUSDT,1756137600000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-08
BATUSDT,1756684800000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-09
BATUSDT,1758355200000,2.6268823716035468,0.0001,2025,4h,20,50,30,2.0,2025-09
BATUSDT,1759838400000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-10
BATUSDT,1768896000000,1.436151853854814,0.0001,2026,4h,20,50,30,2.0,2026-01
BATUSDT,1771300800000,1.336427636535232,0.0001,2026,4h,20,50,30,2.0,2026-02
BATUSDT,1774641600000,-1.0,0.0001,2026,4h,20,50,30,2.0,2026-03
BATUSDT,1775980800000,-1.0,0.0001,2026,4h,20,50,30,2.0,2026-04
BATUSDT,1777377600000,-1.0,0.0001,2026,4h,20,50,30,2.0,2026-04
BATUSDT,1780473600000,1.9392091002362428,0.0001,2026,4h,20,50,30,2.0,2026-06
BBUSDT,1731916800000,-0.5271810523681287,0.00021835,2024,4h,20,50,30,2.0,2024-11
BCHUSDT,1583640000000,8.692901822964071,0.0001,2020,4h,20,50,30,2.0,2020-03
BCHUSDT,1585454400000,-1.0,0.0001,2020,4h,20,50,30,2.0,2020-03
BCHUSDT,1586620800000,-1.0,0.0001,2020,4h,20,50,30,2.0,2020-04
BCHUSDT,1587398400000,-1.0,0.0001,2020,4h,20,50,30,2.0,2020-04
BCHUSDT,1589126400000,-0.3595810875657924,0.0001,2020,4h,20,50,30,2.0,2020-05
BCHUSDT,1590048000000,0.8751184627851835,0.0001,2020,4h,20,50,30,2.0,2020-05
BCHUSDT,1591891200000,0.1468488451766877,0.0001,2020,4h,20,50,30,2.0,2020-06
BCHUSDT,1593014400000,1.3977595174701578,0.0001,2020,4h,20,50,30,2.0,2020-06
BCHUSDT,1594699200000,0.6272423016002951,0.0001,2020,4h,20,50,30,2.0,2020-07
BCHUSDT,1599048000000,2.1831799914682395,0.00046044,2020,4h,20,50,30,2.0,2020-09
BCHUSDT,1600617600000,1.0479471502944298,0.0001,2020,4h,20,50,30,2.0,2020-09
BCHUSDT,1601668800000,-1.0,0.0001,2020,4h,20,50,30,2.0,2020-10
BCHUSDT,1606478400000,-1.0,0.00044117,2020,4h,20,50,30,2.0,2020-11
BCHUSDT,1608753600000,-1.0,0.0001,2020,4h,20,50,30,2.0,2020-12
BCHUSDT,1615910400000,-0.0112528619860386,0.0001,2021,4h,20,50,30,2.0,2021-03
BCHUSDT,1623830400000,2.946443835482484,0.0001,2021,4h,20,50,30,2.0,2021-06
BCHUSDT,1625212800000,-1.0,0.0001,2021,4h,20,50,30,2.0,2021-07
BCHUSDT,1625774400000,1.0598811457024515,0.0001,2021,4h,20,50,30,2.0,2021-07
BCHUSDT,1636185600000,-1.0,0.00020934,2021,4h,20,50,30,2.0,2021-11
BCHUSDT,1637064000000,0.9909169106555398,0.0001,2021,4h,20,50,30,2.0,2021-11
BCHUSDT,1637928000000,-0.3610797906157104,0.00011613,2021,4h,20,50,30,2.0,2021-11
BCHUSDT,1640793600000,-0.2596893864968743,0.0001,2021,4h,20,50,30,2.0,2021-12
BCHUSDT,1645128000000,1.3331798789492109,0.0001,2022,4h,20,50,30,2.0,2022-02
BCHUSDT,1650268800000,-1.0,0.0001,2022,4h,20,50,30,2.0,2022-04
BCHUSDT,1650571200000,-1.0,0.0001,2022,4h,20,50,30,2.0,2022-04
BCHUSDT,1667894400000,1.8877491829436917,0.0001,2022,4h,20,50,30,2.0,2022-11
BCHUSDT,1685520000000,-1.0,0.0001,2023,4h,20,50,30,2.0,2023-05
BCHUSDT,1685966400000,-1.0,0.0001,2023,4h,20,50,30,2.0,2023-06
BCHUSDT,1702324800000,0.0582512217085181,0.0001,2023,4h,20,50,30,2.0,2023-12
BCHUSDT,1703606400000,-1.0,0.0001,2023,4h,20,50,30,2.0,2023-12
BCHUSDT,1706515200000,-1.0,0.0001,2024,4h,20,50,30,2.0,2024-01
BCHUSDT,1716868800000,-0.0262503898263163,0.0001,2024,4h,20,50,30,2.0,2024-05
BCHUSDT,1722657600000,2.025095144986538,0.0001,2024,4h,20,50,30,2.0,2024-08
BCHUSDT,1736294400000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-01
BCHUSDT,1737403200000,-0.5183145297203341,0.0001,2025,4h,20,50,30,2.0,2025-01
BCHUSDT,1743076800000,0.9896092272565308,0.0001,2025,4h,20,50,30,2.0,2025-03
BCHUSDT,1756137600000,0.3215273136202897,0.0001,2025,4h,20,50,30,2.0,2025-08
BCHUSDT,1759996800000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-10
BCHUSDT,1760097600000,2.076349437581638,0.0001,2025,4h,20,50,30,2.0,2025-10
BEAMXUSDT,1711785600000,1.3705008430849552,0.00025045,2024,4h,20,50,30,2.0,2024-03
BELUSDT,1610409600000,-1.0,0.0001,2021,4h,20,50,30,2.0,2021-01
BELUSDT,1620576000000,1.149142960009657,0.00042474,2021,4h,20,50,30,2.0,2021-05
BELUSDT,1622188800000,-1.0,0.0001,2021,4h,20,50,30,2.0,2021-05
BELUSDT,1622880000000,0.3337005527031962,0.0001,2021,4h,20,50,30,2.0,2021-06
BELUSDT,1623859200000,3.062539854378591,0.0001,2021,4h,20,50,30,2.0,2021-06
BELUSDT,1626796800000,-1.0,0.0001,2021,4h,20,50,30,2.0,2021-07
BELUSDT,1631030400000,0.0296493287698184,0.00040112,2021,4h,20,50,30,2.0,2021-09
BELUSDT,1631865600000,2.3159124382321528,0.0001,2021,4h,20,50,30,2.0,2021-09
BELUSDT,1633968000000,-1.0,0.0001,2021,4h,20,50,30,2.0,2021-10
BELUSDT,1635336000000,-1.0,0.00057593,2021,4h,20,50,30,2.0,2021-10
BELUSDT,1636574400000,-1.0,0.00078694,2021,4h,20,50,30,2.0,2021-11
BELUSDT,1638086400000,-1.0,0.0001,2021,4h,20,50,30,2.0,2021-11
BELUSDT,1638619200000,0.3198963494875452,0.0001,2021,4h,20,50,30,2.0,2021-12
BELUSDT,1640865600000,-1.0,0.0001,2021,4h,20,50,30,2.0,2021-12
BELUSDT,1641427200000,1.5296146439802931,0.0001,2022,4h,20,50,30,2.0,2022-01
BELUSDT,1647028800000,-0.0799205582388475,0.0001,2022,4h,20,50,30,2.0,2022-03
BELUSDT,1649260800000,1.687630395372792,0.0001,2022,4h,20,50,30,2.0,2022-04
BELUSDT,1663070400000,0.818542580861125,0.0001,2022,4h,20,50,30,2.0,2022-09
BELUSDT,1665388800000,2.9501256832578515,0.0001,2022,4h,20,50,30,2.0,2022-10
BELUSDT,1667880000000,3.1829910409734894,0.0001,2022,4h,20,50,30,2.0,2022-11
BELUSDT,1671220800000,0.5028247649697242,0.0001,2022,4h,20,50,30,2.0,2022-12
BELUSDT,1678910400000,-1.0,0.0001,2023,4h,20,50,30,2.0,2023-03
BELUSDT,1679673600000,0.0922823191849964,0.0001,2023,4h,20,50,30,2.0,2023-03
BELUSDT,1682107200000,-1.0,0.0001,2023,4h,20,50,30,2.0,2023-04
BELUSDT,1682971200000,-1.0,0.0001,2023,4h,20,50,30,2.0,2023-05
BELUSDT,1688011200000,-1.0,0.0001,2023,4h,20,50,30,2.0,2023-06
BELUSDT,1691164800000,-0.132819651302149,0.0001,2023,4h,20,50,30,2.0,2023-08
BELUSDT,1692158400000,3.147811107943712,0.0001,2023,4h,20,50,30,2.0,2023-08
BELUSDT,1694462400000,-1.0,0.0001,2023,4h,20,50,30,2.0,2023-09
BELUSDT,1694923200000,0.028285157163306,0.0001,2023,4h,20,50,30,2.0,2023-09
BELUSDT,1696363200000,0.4841650550663859,0.0001,2023,4h,20,50,30,2.0,2023-10
BELUSDT,1699977600000,0.2243614474182665,0.0001,2023,4h,20,50,30,2.0,2023-11
BELUSDT,1702872000000,-1.0,0.0001,2023,4h,20,50,30,2.0,2023-12
BELUSDT,1704283200000,1.482564810534938,0.00043924,2024,4h,20,50,30,2.0,2024-01
BELUSDT,1705248000000,1.1743904844002184,0.0001,2024,4h,20,50,30,2.0,2024-01
BELUSDT,1706731200000,-1.0,0.0001,2024,4h,20,50,30,2.0,2024-01
BELUSDT,1715688000000,-1.0,0.0001,2024,4h,20,50,30,2.0,2024-05
BELUSDT,1716739200000,-1.0,0.0001,2024,4h,20,50,30,2.0,2024-05
BELUSDT,1717833600000,1.135044462978055,0.0001,2024,4h,20,50,30,2.0,2024-06
BELUSDT,1722355200000,4.109540196489555,0.0001,2024,4h,20,50,30,2.0,2024-07
BELUSDT,1725537600000,-1.0,0.0001,2024,4h,20,50,30,2.0,2024-09
BELUSDT,1729195200000,-1.0,0.0001,2024,4h,20,50,30,2.0,2024-10
BELUSDT,1729756800000,-1.0,0.0001,2024,4h,20,50,30,2.0,2024-10
BELUSDT,1729886400000,-0.522096945719084,0.0001,2024,4h,20,50,30,2.0,2024-10
BELUSDT,1730376000000,1.0676345928503148,0.0001,2024,4h,20,50,30,2.0,2024-10
BELUSDT,1731643200000,-1.0,0.00019656,2024,4h,20,50,30,2.0,2024-11
BELUSDT,1736308800000,1.1636062131330938,0.0001,2025,4h,20,50,30,2.0,2025-01
BELUSDT,1737388800000,0.3979389369267976,0.0001,2025,4h,20,50,30,2.0,2025-01
BELUSDT,1743753600000,1.3282664315006227,0.0001,2025,4h,20,50,30,2.0,2025-04
BELUSDT,1747324800000,0.4627261900418528,0.0001,2025,4h,20,50,30,2.0,2025-05
BELUSDT,1749729600000,1.8454091665899308,0.0001,2025,4h,20,50,30,2.0,2025-06
BELUSDT,1753804800000,1.0904652311988756,0.0001,2025,4h,20,50,30,2.0,2025-07
BELUSDT,1754985600000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-08
BELUSDT,1755201600000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-08
BELUSDT,1756094400000,-0.1293929306741196,0.0001,2025,4h,20,50,30,2.0,2025-08
BELUSDT,1758009600000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-09
BELUSDT,1758528000000,0.1246349091891033,0.0001,2025,4h,20,50,30,2.0,2025-09
BELUSDT,1759896000000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-10
BELUSDT,1768507200000,-1.0,0.0001,2026,4h,20,50,30,2.0,2026-01
BELUSDT,1769083200000,0.6102214999635828,0.0001,2026,4h,20,50,30,2.0,2026-01
BELUSDT,1772078400000,0.3457327617030751,0.0001,2026,4h,20,50,30,2.0,2026-02
BELUSDT,1776009600000,-1.0,0.0001,2026,4h,20,50,30,2.0,2026-04
BICOUSDT,1705996800000,0.0957887168912021,0.0001,2024,4h,20,50,30,2.0,2024-01
BICOUSDT,1717776000000,-1.0,0.0001,2024,4h,20,50,30,2.0,2024-06
BICOUSDT,1718136000000,0.9438111432849754,0.0001,2024,4h,20,50,30,2.0,2024-06
BICOUSDT,1724760000000,1.4149361173609205,0.0001,2024,4h,20,50,30,2.0,2024-08
BICOUSDT,1726070400000,-1.0,0.0001,2024,4h,20,50,30,2.0,2024-09
BICOUSDT,1727798400000,0.087753289070287,0.0001,2024,4h,20,50,30,2.0,2024-10
BICOUSDT,1729152000000,-1.0,0.0001,2024,4h,20,50,30,2.0,2024-10
BICOUSDT,1729598400000,2.1321063896225905,0.0001,2024,4h,20,50,30,2.0,2024-10
BICOUSDT,1735704000000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-01
BICOUSDT,1736294400000,0.7604697872069441,0.0001,2025,4h,20,50,30,2.0,2025-01
BICOUSDT,1737273600000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-01
BICOUSDT,1739620800000,0.1978777534961345,0.0001,2025,4h,20,50,30,2.0,2025-02
BICOUSDT,1740355200000,0.9425592193387812,0.0001,2025,4h,20,50,30,2.0,2025-02
BICOUSDT,1746273600000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-05
BICOUSDT,1749772800000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-06
BICOUSDT,1750939200000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-06
BICOUSDT,1751371200000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-07
BICOUSDT,1753862400000,0.3642691487411106,0.0001,2025,4h,20,50,30,2.0,2025-07
BICOUSDT,1755273600000,-0.2868289678619678,0.0001,2025,4h,20,50,30,2.0,2025-08
BICOUSDT,1756137600000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-08
BICOUSDT,1756584000000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-08
BICOUSDT,1757980800000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-09
BICOUSDT,1758326400000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-09
BICOUSDT,1758513600000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-09
BICOUSDT,1759881600000,4.428518685757285,0.0001,2025,4h,20,50,30,2.0,2025-10
BICOUSDT,1762948800000,0.5689680774016661,0.0001,2025,4h,20,50,30,2.0,2025-11
BICOUSDT,1764504000000,1.8299003720800369,0.0001,2025,4h,20,50,30,2.0,2025-11
BICOUSDT,1767052800000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-12
BICOUSDT,1768132800000,-1.0,0.0001,2026,4h,20,50,30,2.0,2026-01
BICOUSDT,1768780800000,0.8274785701670789,0.0001,2026,4h,20,50,30,2.0,2026-01
BICOUSDT,1774396800000,2.2062773957982884,0.0001,2026,4h,20,50,30,2.0,2026-03
BICOUSDT,1775908800000,0.0082776404331603,0.0001,2026,4h,20,50,30,2.0,2026-04
