trades,total_r,avg_r,win_rate,profit_factor,max_dd_r,std_r,t_score,split
196,188.12362226262508,0.9598143992991075,0.3826530612244898,2.654603501285297,-18.949285281134706,3.2151627856632685,4.1793845245118595,first_half_by_trade
196,239.00617202567304,1.219419245028944,0.44387755102040816,3.3907269652226653,-21.936060872313362,3.2737854242723463,5.2147185040998,second_half_by_trade
100,89.41817291899837,0.8941817291899836,0.4,2.631740736125439,-14.745241784688389,2.942756581456145,3.038585436609648,last_100_trades
196,188.12362226262508,0.9598143992991075,0.3826530612244898,2.654603501285297,-18.949285281134706,3.2151627856632685,4.1793845245118595,first_half_by_time
196,239.00617202567304,1.219419245028944,0.44387755102040816,3.3907269652226653,-21.936060872313362,3.2737854242723463,5.2147185040998,second_half_by_time
