trades,total_r,avg_r,win_rate,profit_factor,max_dd_r,std_r,t_score,extra_cost
392,427.12979428829817,1.0896168221640259,0.413265306122449,2.999022991742254,-24.936060872313362,3.24306007533661,6.652147023665652,0.0
392,419.28979428829814,1.0696168221640259,0.413265306122449,2.920974875599786,-25.556060872313026,3.24306007533661,6.530046356929354,0.02
392,407.52979428829815,1.0396168221640258,0.413265306122449,2.8098818919335606,-26.486060872313658,3.2430600753366097,6.346895356824909,0.05
392,387.9297942882981,0.9896168221640258,0.4030612244897959,2.6382385621663342,-28.036060872313953,3.24306007533661,6.041643689984165,0.1
392,368.32979428829816,0.9396168221640259,0.4005102040816326,2.482089332185743,-29.586060872312885,3.2430600753366097,5.736392023143423,0.15
392,348.7297942882981,0.8896168221640257,0.3979591836734694,2.3396628467205303,-31.136060872313067,3.24306007533661,5.431140356302678,0.2
