symbol,entry_time,exit_time,net_r,win,bars_held,exit_reason,year
PEPE_USDT,2024-10-03,2024-10-04,0.355,1,1,rsi_exit,2024
PEPE_USDT,2024-11-20,2024-11-21,0.3035,1,1,rsi_exit,2024
PEPE_USDT,2024-11-26,2024-11-27,0.2037,1,1,rsi_exit,2024
SEI_USDT,2024-01-22,2024-01-24,0.2682,1,2,rsi_exit,2024
SEI_USDT,2024-02-04,2024-02-08,0.3735,1,4,rsi_exit,2024
SEI_USDT,2025-08-01,2025-08-07,0.4915,1,6,rsi_exit,2025
SOL_USDT,2021-09-13,2021-09-14,-0.1975,0,1,rsi_exit,2021
SOL_USDT,2021-11-18,2021-11-20,0.5976,1,2,rsi_exit,2021
SOL_USDT,2021-12-07,2021-12-23,-0.0036,0,16,rsi_exit,2021
SOL_USDT,2022-01-06,2022-02-07,-1.4825,0,32,rsi_exit,2022
SOL_USDT,2024-01-22,2024-01-27,0.6304,1,5,rsi_exit,2024
SOL_USDT,2024-02-23,2024-02-26,0.7913,1,3,rsi_exit,2024
SOL_USDT,2024-08-02,2024-08-08,0.4352,1,6,rsi_exit,2024
SOL_USDT,2025-08-01,2025-08-07,0.5503,1,6,rsi_exit,2025
SOL_USDT,2025-09-25,2025-10-01,1.1895,1,6,rsi_exit,2025
SPK_USDT,2025-08-18,2025-09-12,-0.355,0,25,rsi_exit,2025
SUI_USDT,2025-01-26,2025-03-26,-1.5222,0,59,rsi_exit,2025
SUI_USDT,2025-08-01,2025-08-07,0.5094,1,6,rsi_exit,2025
TAO_USDT,2024-10-17,2024-10-18,-0.0153,0,1,rsi_exit,2024
TIA_USDT,2024-04-03,2024-04-20,-0.0046,0,17,rsi_exit,2024
TRX_USDT,2021-04-25,2021-04-26,0.3349,1,1,rsi_exit,2021
TRX_USDT,2021-09-28,2021-10-01,0.6683,1,3,rsi_exit,2021
TRX_USDT,2023-06-07,2023-06-08,0.1142,1,1,rsi_exit,2023
TRX_USDT,2024-03-11,2024-04-08,-1.6086,0,28,rsi_exit,2024
TRX_USDT,2024-08-02,2024-08-14,1.0285,1,12,rsi_exit,2024
TRX_USDT,2024-09-04,2024-09-05,-0.0171,0,1,rsi_exit,2024
TRX_USDT,2024-11-04,2024-11-06,-0.0688,0,2,rsi_exit,2024
TRX_USDT,2024-12-21,2024-12-27,0.2671,1,6,rsi_exit,2024
TRX_USDT,2025-05-19,2025-05-20,0.1303,1,1,rsi_exit,2025
UNI_USDT,2025-01-09,2025-01-15,0.8765,1,6,rsi_exit,2025
UNI_USDT,2025-01-25,2025-04-22,-2.9585,0,87,rsi_exit,2025
UNI_USDT,2025-08-01,2025-08-04,0.5522,1,3,rsi_exit,2025
WLD_USDT,2024-01-20,2024-02-09,-0.0155,0,20,rsi_exit,2024
WLD_USDT,2025-09-23,2025-10-02,0.1448,1,9,rsi_exit,2025
XRP_USDT,2021-04-19,2021-04-20,0.1322,1,1,rsi_exit,2021
XRP_USDT,2021-05-10,2021-05-11,0.2288,1,1,rsi_exit,2021
XRP_USDT,2023-05-03,2023-05-18,-0.0743,0,15,rsi_exit,2023
XRP_USDT,2023-08-06,2023-09-19,-1.6307,0,44,rsi_exit,2023
XRP_USDT,2025-03-29,2025-04-12,0.0935,1,14,rsi_exit,2025
XRP_USDT,2025-06-14,2025-06-16,0.5317,1,2,rsi_exit,2025
XRP_USDT,2025-08-31,2025-09-08,0.602,1,8,rsi_exit,2025
XRP_USDT,2025-09-22,2025-10-01,0.4359,1,9,rsi_exit,2025
ZEC_USDT,2021-03-25,2021-03-28,0.8423,1,3,rsi_exit,2021
ZEC_USDT,2021-12-06,2022-02-05,-0.8823,0,61,rsi_exit,2021
ZEC_USDT,2024-08-22,2024-08-23,0.1816,1,1,rsi_exit,2024
ZEC_USDT,2024-08-29,2024-09-19,-0.3197,0,21,rsi_exit,2024
ZEC_USDT,2024-11-13,2024-11-16,0.8853,1,3,rsi_exit,2024
ZEC_USDT,2025-05-16,2025-05-17,0.0197,1,1,rsi_exit,2025
ZEC_USDT,2025-06-15,2025-07-08,0.0366,1,23,rsi_exit,2025
ZEC_USDT,2025-10-16,2025-10-17,0.117,1,1,rsi_exit,2025
ZEC_USDT,2026-01-10,2026-02-14,-0.6299,0,35,rsi_exit,2026
ZEC_USDT,2026-04-18,2026-04-20,-0.1698,0,2,rsi_exit,2026
ZEN_USDT,2021-02-26,2021-03-07,0.1569,1,9,rsi_exit,2021
ZEN_USDT,2021-03-24,2021-03-29,0.5154,1,5,rsi_exit,2021
ZEN_USDT,2021-06-08,2021-07-30,-0.9216,0,52,rsi_exit,2021
ZEN_USDT,2023-11-13,2023-11-14,-0.2055,0,1,rsi_exit,2023
ZEN_USDT,2025-01-20,2025-03-02,-1.0651,0,41,rsi_exit,2025
