timeframe,side,assets,positive_assets,negative_assets,total_r,top1_asset,top1_r,top3_r,top5_r,top10_r,top1_pct_of_total,top3_pct_of_total,top5_pct_of_total,top10_pct_of_total,top1_pct_of_positive_r,top3_pct_of_positive_r,top5_pct_of_positive_r,top10_pct_of_positive_r
1d,ALL,51,22,29,71.03644091087318,XRP/USDT,42.40255321981159,81.60676170370508,99.41325870490995,126.07751576299484,0.5969126926419711,1.1488013849975125,1.3994684619636297,1.7748287237698137,0.27600627104392966,0.5311939088443006,0.6470997792332845,0.8206624918984322
1d,LONG,51,22,29,71.03644091087318,XRP/USDT,42.40255321981159,81.60676170370508,99.41325870490995,126.07751576299484,0.5969126926419711,1.1488013849975125,1.3994684619636297,1.7748287237698137,0.27600627104392966,0.5311939088443006,0.6470997792332845,0.8206624918984322
ALL_TF,ALL,51,22,29,71.03644091087318,XRP/USDT,42.40255321981159,81.60676170370508,99.41325870490995,126.07751576299484,0.5969126926419711,1.1488013849975125,1.3994684619636297,1.7748287237698137,0.27600627104392966,0.5311939088443006,0.6470997792332845,0.8206624918984322
