timeframe,side,start,end,assets,months,trades,total_r,avg_r,median_r,win_rate,profit_factor,max_dd_r,best_trade_r,worst_trade_r,losing_streak,std_r,t_score
1d,ALL,2024-05-14 00:00:00+00:00,2026-05-10 00:00:00+00:00,53,25,271,64.23656743217195,0.23703530417775628,-0.8273150377146526,0.2767527675276753,1.393392988520768,-45.300894542205654,38.58857074967325,-1.000000000000001,28,3.429836314893123,1.1376909044401926
1d,LONG,2024-05-14 00:00:00+00:00,2026-05-10 00:00:00+00:00,53,25,271,64.23656743217195,0.23703530417775628,-0.8273150377146526,0.2767527675276753,1.393392988520768,-45.300894542205654,38.58857074967325,-1.000000000000001,28,3.429836314893123,1.1376909044401926
ALL_TF,ALL,2024-05-14 00:00:00+00:00,2026-05-10 00:00:00+00:00,53,25,271,64.23656743217195,0.23703530417775628,-0.8273150377146526,0.2767527675276753,1.393392988520768,-45.300894542205654,38.58857074967325,-1.000000000000001,28,3.429836314893123,1.1376909044401926
