timeframe,side,start,end,assets,months,trades,total_r,avg_r,median_r,win_rate,profit_factor,max_dd_r,best_trade_r,worst_trade_r,losing_streak,std_r,t_score
1d,ALL,2024-05-26 00:00:00+00:00,2026-05-10 00:00:00+00:00,51,23,196,71.03644091087318,0.36243082097384277,-0.9999999999999996,0.2653061224489796,1.5276558498662745,-41.01333671403228,39.28250755040403,-1.000000000000001,20,3.9899079903874433,1.2717164169846136
1d,LONG,2024-05-26 00:00:00+00:00,2026-05-10 00:00:00+00:00,51,23,196,71.03644091087318,0.36243082097384277,-0.9999999999999996,0.2653061224489796,1.5276558498662745,-41.01333671403228,39.28250755040403,-1.000000000000001,20,3.9899079903874433,1.2717164169846136
ALL_TF,ALL,2024-05-26 00:00:00+00:00,2026-05-10 00:00:00+00:00,51,23,196,71.03644091087318,0.36243082097384277,-0.9999999999999996,0.2653061224489796,1.5276558498662745,-41.01333671403228,39.28250755040403,-1.000000000000001,20,3.9899079903874433,1.2717164169846136
