timeframe,side,assets,positive_assets,negative_assets,total_r,top1_asset,top1_r,top3_r,top5_r,top10_r,top1_pct_of_total,top3_pct_of_total,top5_pct_of_total,top10_pct_of_total,top1_pct_of_positive_r,top3_pct_of_positive_r,top5_pct_of_positive_r,top10_pct_of_positive_r
1d,ALL,53,22,31,64.23656743217194,XRP/USDT,40.20732509297188,83.16847032310483,97.34342962041302,122.34640517046415,0.6259258036386707,1.2947215837914017,1.5153896528359638,1.9046223990665596,0.2791004204605389,0.5773165706140412,0.6757124994837606,0.8492714460848524
1d,LONG,53,22,31,64.23656743217194,XRP/USDT,40.20732509297188,83.16847032310483,97.34342962041302,122.34640517046415,0.6259258036386707,1.2947215837914017,1.5153896528359638,1.9046223990665596,0.2791004204605389,0.5773165706140412,0.6757124994837606,0.8492714460848524
ALL_TF,ALL,53,22,31,64.23656743217194,XRP/USDT,40.20732509297188,83.16847032310483,97.34342962041302,122.34640517046415,0.6259258036386707,1.2947215837914017,1.5153896528359638,1.9046223990665596,0.2791004204605389,0.5773165706140412,0.6757124994837606,0.8492714460848524
