exit_time,symbol,net_r,equity,peak,dd_pct,kill_fired
2020-12-23 00:00:00+00:00,ETH/USDT,-0.9999999999999998,9975.0,10000.0,-0.0025,False
2021-01-04 00:00:00+00:00,BTC/USDT,3.6071363520754165,10064.95296277988,10064.95296277988,0.0,False
2021-01-08 00:00:00+00:00,ADA/USDT,2.310312163399021,10123.085920914753,10123.085920914753,0.0,False
2021-01-10 00:00:00+00:00,IOST/USDT,-0.9999999999999999,10097.778206112465,10123.085920914753,-0.00250000000000007,False
2021-01-11 00:00:00+00:00,ETH/USDT,3.2596473412390794,10180.066195817406,10180.066195817406,0.0,False
2021-01-11 00:00:00+00:00,ZRX/USDT,-0.9999999999999998,10154.616030327863,10180.066195817406,-0.002499999999999949,False
2021-01-11 00:00:00+00:00,BTC/USDT,-0.9999999999999994,10129.229490252043,10180.066195817406,-0.004993750000000027,False
2021-01-11 00:00:00+00:00,QTUM/USDT,-0.9999999999999998,10103.906416526412,10180.066195817406,-0.007481265625000097,False
2021-01-16 00:00:00+00:00,IOST/USDT,-0.9999999999999999,10078.646650485096,10180.066195817406,-0.009962562460937569,False
2021-01-21 00:00:00+00:00,ZEC/USDT,-1.0000000000000002,10053.450033858884,10180.066195817406,-0.012437656054785137,False
2021-01-21 00:00:00+00:00,ETH/USDT,-1.0000000000000002,10028.316408774237,10180.066195817406,-0.014906561914648158,False
2021-01-22 00:00:00+00:00,ADA/USDT,-0.9999999999999997,10003.245617752302,10180.066195817406,-0.017369295509861507,False
2021-02-06 00:00:00+00:00,ZRX/USDT,4.983776279208755,10127.880463314434,10180.066195817406,-0.005126266519211182,False
2021-02-15 00:00:00+00:00,VET/USDT,5.608914510512224,10269.896502542977,10269.896502542977,0.0,False
2021-02-15 00:00:00+00:00,ICX/USDT,8.162235167157368,10479.459778533284,10479.459778533284,0.0,False
2021-02-15 00:00:00+00:00,ETC/USDT,6.163006864245529,10640.922234904998,10640.922234904998,0.0,False
2021-02-15 00:00:00+00:00,CELR/USDT,7.150501215262403,10831.1420533355,10831.1420533355,0.0,False
2021-02-15 00:00:00+00:00,FET/USDT,4.59453878043595,10955.552308836652,10955.552308836652,0.0,False
2021-02-15 00:00:00+00:00,ADA/USDT,3.4780739571539434,11050.812861765658,11050.812861765658,0.0,False
2021-02-17 00:00:00+00:00,ARDR/USDT,3.042359744754104,11134.864232259275,11134.864232259275,0.0,False
2021-02-22 00:00:00+00:00,ICX/USDT,-0.9999999999999999,11107.027071678627,11134.864232259275,-0.002499999999999968,False
2021-02-22 00:00:00+00:00,ADA/USDT,-1.0000000000000002,11079.25950399943,11134.864232259275,-0.004993749999999996,False
2021-02-23 00:00:00+00:00,SC/USDT,1.8773833623990466,11131.259547650705,11134.864232259275,-0.00032372955191737457,False
2021-02-23 00:00:00+00:00,FET/USDT,-1.0000000000000002,11103.431398781579,11134.864232259275,-0.0028229202280375468,False
2021-03-12 00:00:00+00:00,ADA/USDT,-0.939677069388709,11077.347299089164,11134.864232259275,-0.0051654813179918425,False
2021-03-16 00:00:00+00:00,HBAR/USDT,2.558862614242632,11148.210823760717,11148.210823760717,0.0,False
2021-03-22 00:00:00+00:00,VTHO/USDT,2.692335842317554,11223.247642707025,11223.247642707025,0.0,False
2021-03-23 00:00:00+00:00,CELR/USDT,4.330632389665407,11344.757042103882,11344.757042103882,0.0,False
2021-04-06 00:00:00+00:00,JST/USDT,5.2731967046575186,11494.314880727788,11494.314880727788,0.0,False
2021-04-06 00:00:00+00:00,TRX/USDT,6.427602809710886,11679.017107285457,11679.017107285457,0.0,False
2021-04-07 00:00:00+00:00,FET/USDT,1.7338752933044577,11729.642005316464,11729.642005316464,0.0,False
2021-04-07 00:00:00+00:00,SC/USDT,2.57232102064415,11805.07301705373,11805.07301705373,0.0,False
2021-04-12 00:00:00+00:00,DUSK/USDT,0.6112006481380378,11823.11118775208,11823.11118775208,0.0,False
2021-04-18 00:00:00+00:00,VET/USDT,9.831631696818155,12113.712374523351,12113.712374523351,0.0,False
2021-04-18 00:00:00+00:00,ETC/USDT,8.456891231313705,12369.823244420259,12369.823244420259,0.0,False
2021-04-18 00:00:00+00:00,ARDR/USDT,-0.9999999999999998,12338.898686309209,12369.823244420259,-0.002499999999999941,False
2021-04-18 00:00:00+00:00,BTC/USDT,-1.0,12308.051439593435,12369.823244420259,-0.004993749999999981,False
2021-04-18 00:00:00+00:00,ADA/USDT,-1.0000000000000004,12277.28131099445,12369.823244420259,-0.007481265625000033,False
2021-04-20 00:00:00+00:00,IOST/USDT,-1.0000000000000002,12246.588107716965,12369.823244420259,-0.009962562460937501,False
2021-04-23 00:00:00+00:00,ICX/USDT,-1.0,12215.971637447672,12369.823244420259,-0.012437656054785215,False
2021-05-07 00:00:00+00:00,ETC/USDT,6.740510942910752,12421.82636369893,12421.82636369893,0.0,False
2021-05-12 00:00:00+00:00,QTUM/USDT,-0.9999999999999998,12390.771797789683,12421.82636369893,-0.002500000000000029,False
2021-05-13 00:00:00+00:00,ZEC/USDT,-1.0000000000000002,12359.794868295208,12421.82636369893,-0.004993750000000049,False
2021-05-19 00:00:00+00:00,AVAX/USDT,-0.9999999999999998,12328.89538112447,12421.82636369893,-0.007481265625000065,False
2021-05-19 00:00:00+00:00,SOL/USDT,5.952797104547913,12512.37391294205,12512.37391294205,0.0,False
2021-05-19 00:00:00+00:00,ADA/USDT,-1.0000000000000002,12481.092978159695,12512.37391294205,-0.002499999999999987,False
2021-08-26 00:00:00+00:00,QTUM/USDT,0.6344506891705409,12500.889573263683,12512.37391294205,-0.0009178385938809313,False
2021-09-06 00:00:00+00:00,ARDR/USDT,4.965508304954556,12656.072750752084,12656.072750752084,0.0,False
2021-09-07 00:00:00+00:00,TRX/USDT,2.5770753760147427,12737.61188435962,12737.61188435962,0.0,False
2021-09-07 00:00:00+00:00,ETH/USDT,2.961439485847978,12831.916051333992,12831.916051333992,0.0,False
2021-09-07 00:00:00+00:00,QTUM/USDT,-1.0000000000000002,12799.836261205657,12831.916051333992,-0.0024999999999999966,False
2021-09-07 00:00:00+00:00,JST/USDT,-1.0,12767.836670552642,12831.916051333992,-0.004993750000000049,False
2021-09-09 00:00:00+00:00,FET/USDT,6.932396539240301,12989.115937423954,12989.115937423954,0.0,False
2021-09-10 00:00:00+00:00,NEAR/USDT,-0.9999999999999999,12956.643147580395,12989.115937423954,-0.002499999999999966,False
2021-09-13 00:00:00+00:00,SOL/USDT,18.863630238586133,13567.666461253562,13567.666461253562,0.0,False
2021-09-13 00:00:00+00:00,IOST/USDT,-1.0000000000000002,13533.74729510043,13567.666461253562,-0.002499999999999942,False
2021-09-18 00:00:00+00:00,HBAR/USDT,5.624521730805931,13724.04943450175,13724.04943450175,0.0,False
2021-09-20 00:00:00+00:00,BTC/USDT,0.349231929899524,13736.031625176869,13736.031625176869,0.0,False
