trades,total_r,avg_r,win_rate,profit_factor,max_dd_r,std_r,t_score,extra_cost
388,355.5359361303881,0.9163297322948147,0.39690721649484534,2.70966425224767,-21.501583102883103,2.9783357319189347,6.060298129730905,0.0
388,347.77593613038823,0.896329732294815,0.3943298969072165,2.6354458264128207,-22.38158310288253,2.978335731918935,5.928024824257039,0.02
388,336.13593613038813,0.8663297322948148,0.3943298969072165,2.529983844308068,-23.701583102883433,2.9783357319189347,5.729614866046239,0.05
388,316.73593613038815,0.8163297322948149,0.3865979381443299,2.36783185858583,-25.901583102883762,2.978335731918935,5.398931602361573,0.1
388,297.3359361303882,0.7663297322948149,0.38144329896907214,2.2211693533386567,-28.101583102882643,2.9783357319189347,5.068248338676909,0.15
388,277.93593613038814,0.7163297322948148,0.38144329896907214,2.0878774377479794,-30.3015831028828,2.978335731918935,4.737565074992242,0.2
