funding_time,funding_rate
1682640000011,0.0001
1682668800007,0.0001
1682697600006,0.0001
1682726400004,0.0001
1682755200016,0.0001
1682784000001,0.0001
1682812800008,0.0001
1682841600000,0.0001
1682870400010,0.0001
1682899200004,0.0001
1682928000008,0.0001
1682956800014,0.0001
1682985600015,0.0001
1683014400018,0.0001
1683043200000,0.0001
1683072000009,0.0001
1683100800003,0.0001
1683129600011,0.0001
1683158400000,0.0001
1683187200000,0.0001
1683216000011,0.0001
1683244800002,0.0001
1683273600000,0.0001
1683302400000,0.0001
1683331200009,0.0001
1683360000000,0.0001
1683388800000,0.0001
1683417600000,0.0001
1683446400000,0.0001
1683475200006,0.0001
1683504000000,0.0001
1683532800007,0.0001
1683561600015,0.0001
1683590400015,0.0001
1683619200000,0.0001
1683648000000,0.0001
1683676800007,0.0001
1683705600003,0.0001
1683734400000,0.0001
1683763200011,0.0001
1683792000000,0.0001
1683820800005,0.0001
1683849600020,0.0001
1683878400001,2.357e-05
1683907200010,8.477e-05
1683936000000,0.0001
1683964800000,0.0001
1683993600026,0.0001
1684022400029,0.0001
1684051200010,0.0001
1684080000008,0.0001
1684108800006,0.0001
1684137600005,0.0001
1684166400008,0.0001
1684195200021,0.0001
1684224000000,0.0001
1684252800000,0.0001
1684281600010,1.014e-05
1684310400000,1.384e-05
1684339200001,0.0001
1684368000000,0.0001
1684396800026,0.0001
1684425600019,0.0001
1684454400000,0.0001
1684483200002,0.0001
1684512000000,0.0001
1684540800005,0.0001
1684569600014,0.0001
1684598400020,0.0001
1684627200014,0.0001
1684656000001,0.0001
1684684800015,0.0001
1684713600028,9.764e-05
1684742400000,0.0001
1684771200012,0.0001
1684800000006,0.0001
1684828800014,0.0001
1684857600008,6.047e-05
1684886400000,0.0001
1684915200025,0.0001
1684944000008,0.0001
1684972800000,6.644e-05
1685001600025,-0.00027312
1685030400016,9.51e-06
1685059200000,1.957e-05
1685088000024,4.727e-05
1685116800012,-2.64e-05
1685145600012,-0.00018131
1685174400018,-3.917e-05
1685203200008,4.994e-05
1685232000017,0.0001
1685260800015,0.0001
1685289600000,0.0001
1685318400000,0.0001
1685347200020,0.0001
1685376000011,0.0001
1685404800003,0.0001
1685433600000,0.0001
1685462400003,0.0001
1685491200013,0.0001
1685520000000,0.0001
1685548800000,0.0001
1685577600008,0.0001
1685606400012,0.0001
1685635200000,0.0001
1685664000000,0.0001
1685692800006,0.0001
1685721600012,0.0001
1685750400000,0.0001
1685779200011,0.0001
1685808000003,0.0001
1685836800000,0.0001
1685865600000,0.0001
1685894400000,0.0001
1685923200005,0.0001
1685952000000,0.0001
1685980800000,0.0001
1686009600000,-6.81e-05
1686038400009,-0.00011257
1686067200013,0.0001
1686096000000,0.0001
1686124800016,0.0001
1686153600000,7.983e-05
1686182400006,0.0001
1686211200000,3.257e-05
1686240000000,4.048e-05
1686268800000,2.164e-05
1686297600000,0.0001
1686326400000,0.0001
1686355200000,0.0001
1686384000000,0.0001
1686412800000,-4.725e-05
1686441600001,-0.0001776
1686470400000,-6.57e-05
1686499200000,-0.00010417
1686528000000,0.0001
1686556800000,7.971e-05
1686585600001,0.0001
1686614400000,0.0001
1686643200000,0.0001
1686672000000,4.961e-05
1686700800000,0.0001
1686729600000,5.571e-05
1686758400000,6.086e-05
1686787200000,0.0001
1686816000000,0.0001
1686844800000,0.0001
1686873600000,0.0001
1686902400000,8.622e-05
1686931200000,-3.182e-05
1686960000000,0.0001
1686988800000,0.0001
1687017600000,7.814e-05
1687046400000,0.0001
1687075200000,0.0001
1687104000000,-6.808e-05
1687132800000,0.0001
1687161600000,0.0001
1687190400000,5.929e-05
1687219200001,-7.885e-05
1687248000000,9.708e-05
1687276800000,-0.00032773
1687305600000,0.0001
1687334400000,0.0001
1687363200000,0.0001
1687392000000,8.484e-05
1687420800001,0.0001
1687449600000,0.0001
1687478400000,0.0001
1687507200000,0.0001
1687536000000,4.283e-05
1687564800000,0.0001
1687593600000,0.0001
1687622400000,0.0001
1687651200000,0.0001
1687680000000,0.0001
1687708800000,0.0001
1687737600000,0.0001
1687766400000,0.0001
1687795200000,0.0001
1687824000000,9.002e-05
1687852800000,0.0001
1687881600000,0.0001
1687910400000,0.0001
1687939200000,2.641e-05
1687968000000,1.1e-07
1687996800000,-0.00013819
1688025600000,-2.793e-05
1688054400000,5.298e-05
1688083200000,2.567e-05
1688112000000,0.0001
1688140800001,0.0001
1688169600000,0.0001
1688198400000,0.0001
1688227200000,0.0001
1688256000000,0.0001
1688284800000,0.0001
1688313600001,0.0001
1688342400000,0.0001
1688371200000,0.0001
1688400000000,0.0001
1688428800001,0.0001
1688457600000,0.0001
1688486400000,0.0001
1688515200000,0.0001
1688544000000,0.0001
1688572800000,7.189e-05
1688601600000,-4.098e-05
1688630400000,1.186e-05
1688659200000,-9.033e-05
1688688000000,-0.00013094
1688716800000,2.542e-05
1688745600000,0.0001
1688774400000,5.07e-05
1688803200000,0.0001
1688832000000,7.111e-05
1688860800000,0.0001
1688889600000,-6.052e-05
1688918400000,0.0001
1688947200000,0.0001
1688976000000,2.046e-05
1689004800000,5.533e-05
1689033600000,-2.575e-05
1689062400000,0.0001
1689091200000,-3.162e-05
1689120000000,0.0001
1689148800000,4.365e-05
1689177600000,0.0001
1689206400000,0.0001
1689235200000,0.0001
1689264000000,9.928e-05
1689292800000,0.0001
1689321600000,0.00018788
1689350400000,0.0001
1689379200000,0.0001
1689408000000,0.0001
1689436800000,0.0001
1689465600001,0.0001
1689494400000,0.0001
1689523200000,0.0001
1689552000000,0.0001
1689580800000,0.0001
1689609600000,0.0001
1689638400000,0.0001
1689667200000,0.0001
1689696000000,0.0001
1689724800000,0.0001
1689753600000,0.0001
1689782400001,0.0001
1689811200000,0.0001
1689840000000,0.0001
1689868800000,0.0001
1689897600001,0.0001
1689926400000,0.0001
1689955200000,0.0001
1689984000000,0.0001
1690012800000,0.0001
1690041600000,0.0001
1690070400000,0.0001
1690099200000,0.0001
1690128000000,0.0001
1690156800000,0.0001
1690185600000,0.0001
1690214400000,0.0001
1690243200000,0.0001
1690272000000,1.919e-05
1690300800000,0.0001
1690329600000,0.0001
1690358400001,0.0001
1690387200000,0.0001
1690416000000,0.0001
1690444800000,7.22e-05
1690473600001,4.36e-05
1690502400000,0.0001
1690531200000,0.0001
1690560000000,0.0001
1690588800000,0.0001
1690617600000,6.178e-05
1690646400001,0.0001
1690675200000,0.0001
1690704000000,0.0001
1690732800000,0.0001
1690761600000,0.0001
1690790400000,0.0001
1690819200001,0.0001
1690848000000,4.834e-05
1690876800000,2.477e-05
1690905600000,0.0001
1690934400000,0.0001
1690963200000,9.376e-05
1690992000000,0.0001
1691020800000,0.0001
1691049600000,0.0001
1691078400001,0.0001
1691107200000,0.0001
1691136000000,0.0001
1691164800000,-7.048e-05
1691193600000,6.152e-05
1691222400000,-3.418e-05
1691251200001,-5.837e-05
1691280000000,-0.00026762
1691308800001,-8.332e-05
1691337600005,9.613e-05
1691366400000,0.0001
1691395200000,-0.00014995
1691424000000,-7.251e-05
1691452800000,-0.00106336
1691481600000,0.0001
1691510400000,-8.758e-05
1691539200000,-0.00057117
1691568000000,-0.00013005
1691596800000,4.974e-05
1691625600001,4.47e-06
1691654400000,0.0001
1691683200000,0.0001
1691712000000,0.0001
1691740800000,0.0001
1691769600000,0.0001
1691798400000,0.0001
1691827200000,0.0001
1691856000000,0.0001
1691884800000,0.0001
1691913600000,0.0001
1691942400000,0.0001
1691971200001,0.0001
1692000000000,0.0001
1692028800000,0.0001
1692057600001,0.0001
1692086400000,0.0001
1692115200000,0.0001
1692144000000,0.0001
1692172800001,0.0001
1692201600000,0.0001
1692230400000,0.0001
1692259200000,0.0001
1692288000000,0.0001
1692316800000,2.206e-05
1692345600000,3.97e-06
1692374400000,0.0001
1692403200000,6.205e-05
1692432000000,0.0001
1692460800000,0.0001
1692489600000,0.0001
1692518400000,2.115e-05
1692547200000,0.0001
1692576000000,0.0001
1692604800000,3.021e-05
1692633600000,0.0001
1692662400000,0.0001
1692691200000,0.0001
1692720000000,0.0001
1692748800000,8.259e-05
1692777600000,0.0001
1692806400000,0.0001
1692835200000,0.0001
1692864000000,0.0001
1692892800000,0.0001
1692921600000,0.0001
1692950400000,0.0001
1692979200000,0.0001
1693008000000,0.0001
1693036800000,0.0001
1693065600000,0.0001
1693094400000,0.0001
1693123200000,-0.00017955
1693152000000,-9e-07
1693180800000,-5.397e-05
1693209600001,0.0001
1693238400001,0.0001
1693267200000,0.0001
1693296000000,-1.5e-05
1693324800000,-0.00012707
1693353600000,0.0001
1693382400000,0.0001
1693411200000,0.0001
1693440000000,0.0001
1693468800000,0.0001
1693497600000,0.0001
1693526400000,0.0001
1693555200000,0.0001
1693584000001,6.399e-05
1693612800000,0.0001
1693641600000,-4.48e-06
1693670400000,1.063e-05
1693699200000,0.0001
1693728000000,2.868e-05
1693756800000,0.0001
1693785600000,0.0001
1693814400000,6.712e-05
1693843200000,0.0001
1693872000000,0.0001
1693900800000,0.0001
1693929600000,-8.823e-05
1693958400000,-0.00014303
1693987200000,1.73e-06
1694016000001,0.0001
1694044800000,0.0001
1694073600000,6.419e-05
1694102400000,6.37e-05
1694131200000,8.19e-05
1694160000000,8.58e-06
1694188800000,0.0001
1694217600000,0.0001
1694246400000,-8.051e-05
1694275200000,0.0001
1694304000000,0.0001
1694332800000,7.152e-05
1694361600000,0.0001
1694390400000,-2.929e-05
1694419200000,-0.00017198
1694448000001,3.487e-05
1694476800000,0.0001
1694505600000,-0.00010788
1694534400000,-0.00019802
1694563200000,-0.00015569
1694592000000,0.0001
1694620800000,0.0001
1694649600000,8.832e-05
1694678400001,-1.451e-05
1694707200000,-0.00018406
1694736000000,3.634e-05
1694764800000,0.0001
1694793600000,0.0001
1694822400000,0.0001
1694851200000,0.0001
1694880000000,0.0001
1694908800000,0.0001
1694937600000,0.0001
1694966400000,0.0001
1694995200000,0.0001
1695024000000,0.0001
1695052800000,-0.00014444
1695081600000,-1.234e-05
1695110400001,0.0001
1695139200000,0.0001
1695168000000,0.0001
1695196800000,0.0001
1695225600000,0.0001
1695254400001,0.0001
1695283200000,0.0001
1695312000000,0.0001
1695340800000,0.0001
1695369600000,0.0001
1695398400000,0.0001
1695427200000,0.0001
1695456000000,0.0001
1695484800000,3.575e-05
1695513600000,3.673e-05
1695542400000,9.195e-05
1695571200000,2.979e-05
1695600000000,0.0001
1695628800000,0.0001
1695657600000,0.0001
1695686400000,0.0001
1695715200000,5.093e-05
1695744000000,0.0001
1695772800000,0.0001
1695801600001,9.852e-05
1695830400000,6.961e-05
1695859200000,0.0001
1695888000000,0.0001
1695916800000,-2.967e-05
1695945600000,5.565e-05
1695974400000,0.0001
1696003200000,0.0001
1696032000000,2.473e-05
1696060800000,0.0001
1696089600000,0.0001
1696118400000,0.0001
1696147200000,0.0001
1696176000000,0.0001
1696204800000,0.0001
1696233600000,0.0001
1696262400000,0.0001
1696291200000,0.0001
1696320000000,0.0001
1696348800000,0.0001
1696377600000,9.907e-05
1696406400000,0.0001
1696435200000,-2.35e-06
1696464000000,0.0001
1696492800000,0.0001
1696521600001,0.0001
1696550400000,0.0001
1696579200000,0.0001
1696608000000,0.0001
1696636800000,9.346e-05
1696665600000,3.019e-05
1696694400000,0.0001
1696723200000,0.0001
1696752000001,0.0001
1696780800000,0.0001
1696809600000,0.0001
1696838400000,0.0001
1696867200000,0.0001
1696896000000,9.128e-05
1696924800000,0.0001
1696953600000,0.0001
1696982400000,0.0001
1697011200000,0.0001
1697040000000,0.0001
1697068800000,0.0001
1697097600000,0.0001
1697126400000,0.0001
1697155200000,4.131e-05
1697184000000,0.0001
1697212800000,0.0001
1697241600000,5.562e-05
1697270400000,-2.369e-05
1697299200000,5.193e-05
1697328000000,0.0001
1697356800000,6.276e-05
1697385600000,8.236e-05
1697414400000,-0.0001403
1697443200000,0.0001
1697472000000,0.0001
1697500800000,9.06e-06
1697529600000,-6.117e-05
1697558400000,-7.45e-05
1697587200000,-0.00015258
1697616000000,-9.525e-05
1697644800000,9.212e-05
1697673600000,8.754e-05
1697702400001,0.0001
1697731200000,0.0001
1697760000000,9.148e-05
1697788800005,1.18e-05
1697817600000,-5.305e-05
1697846400000,6.027e-05
1697875200000,0.0001
1697904000000,0.0001
1697932800000,4.208e-05
1697961600000,-6.683e-05
1697990400000,-2.406e-05
1698019200000,0.0001
1698048000001,0.0001
1698076800001,0.0001
1698105600000,0.0001
1698134400000,0.0001
1698163200000,0.0001
1698192000000,0.0001
1698220800000,0.0001
1698249600001,0.0001
1698278400001,0.0001
1698307200000,0.0001
1698336000000,0.0001
1698364800000,0.0001
1698393600000,0.0001
1698422400000,0.0001
1698451200000,0.0001
1698480000001,0.0001
1698508800000,0.0001
1698537600000,0.0001
1698566400000,0.0001
1698595200000,0.0001
1698624000000,0.0001
1698652800000,0.0001
1698681600000,0.0001
1698710400001,0.0001
1698739200000,0.00016274
1698768000000,0.0001
1698796800000,0.0001
1698825600000,0.0001
1698854400000,0.0001
1698883200001,0.00032835
1698912000000,0.00018777
1698940800000,0.0001
1698969600000,0.0001
1698998400000,0.0001
1699027200000,0.0001
1699056000000,0.0001
1699084800000,0.0001
1699113600000,0.0001
1699142400000,0.0001
1699171200000,0.00012157
1699200000000,0.00023472
1699228800000,0.0001
1699257600001,0.00026212
1699286400000,0.00021534
1699315200001,0.00038198
1699344000000,0.00048625
1699372800000,0.00011841
1699401600000,0.0001
1699430400000,0.0001283
1699459200000,0.0001
1699488000000,0.00024179
1699516800000,0.00054722
1699545600000,0.00034077
1699574400000,0.0001
1699603200000,0.00024453
1699632000000,0.00016769
1699660800000,0.0005479
1699689600000,0.00043998
1699718400000,0.0004973
1699747200000,0.00038366
1699776000000,0.00028324
1699804800001,0.0001
1699833600000,0.00039396
1699862400000,0.00040367
1699891200000,0.00032145
1699920000000,0.00020845
1699948800000,0.00015867
1699977600001,0.0001
1700006400000,0.0001
1700035200000,0.0001
1700064000000,0.00026754
1700092800000,0.00019595
1700121600000,0.00048768
1700150400001,0.00017037
1700179200000,0.00015118
1700208000001,0.00021691
1700236800001,0.0001
1700265600000,0.0001
1700294400000,0.0001
1700323200000,0.0001
1700352000000,0.0001
1700380800000,0.0001
1700409600000,0.0001
1700438400000,0.0001
1700467200000,0.00010664
1700496000000,0.00015058
1700524800000,0.00015173
1700553600000,0.00022246
1700582400000,0.0001
1700611200000,0.0001
1700640000000,0.0001
1700668800000,0.0001
1700697600000,0.0001
1700726400000,0.0001
1700755200001,0.0001
1700784000000,0.0001
1700812800000,0.00012298
1700841600000,0.0001
1700870400000,0.0001
1700899200000,0.0001
1700928000000,0.0001
1700956800000,0.0001
1700985600000,0.0001
1701014400000,0.0001
1701043200000,0.0001
1701072000001,0.0001
1701100800000,0.0001
1701129600000,0.0001
1701158400000,0.0001
1701187200000,0.0001
1701216000001,0.0001
1701244800000,0.0001
1701273600000,0.0001
1701302400000,0.0001
1701331200000,0.0001
1701360000000,0.0001
1701388800000,0.0001
1701417600000,0.0001
1701446400000,0.0001
1701475200000,0.0001
1701504000000,0.0001
1701532800000,0.0001
1701561600000,0.00041748
1701590400000,0.0001
1701619200000,0.0001
1701648000000,0.00011514
1701676800000,0.00055205
1701705600000,0.00015366
1701734400000,0.00041816
1701763200000,0.00023257
1701792000000,0.00035282
1701820800000,0.00036088
1701849600000,0.00027021
1701878400000,0.0001
1701907200000,0.00019025
1701936000000,0.00014176
1701964800000,0.00022791
1701993600000,0.00034123
1702022400000,-0.00220625
1702051200000,-0.00124481
1702080000000,0.0001
1702108800000,0.00057121
1702137600000,0.0005411
1702166400000,0.00031365
1702195200000,0.00033343
1702224000000,0.00040067
1702252800000,0.00050686
1702281600000,0.00027835
1702310400000,0.00020873
1702339200000,0.00032944
1702368000000,0.00042415
1702396800000,0.00017556
1702425600000,0.00019509
1702454400000,0.0001
1702483200001,0.0001
1702512000000,0.0001
1702540800000,0.00020453
1702569600000,0.0002019
1702598400000,0.00027891
1702627200000,0.00054286
1702656000000,0.00049575
1702684800000,0.00019324
1702713600000,0.00022917
1702742400001,0.00017701
1702771200000,0.00024657
1702800000000,0.00039127
1702828800000,0.0005113
1702857600000,0.0001751
1702886400001,0.00028539
1702915200000,0.00019221
1702944000000,0.00026941
1702972800000,0.00017946
1703001600000,0.00032567
1703030400000,0.00026724
1703059200000,0.00021907
1703088000000,0.00027199
1703116800000,0.00043545
1703145600000,0.0001892
1703174400000,0.00017643
1703203200000,0.00046171
1703232000000,0.00044206
1703260800000,0.00037132
1703289600000,0.000442
1703318400001,0.00045281
1703347200000,0.00031293
1703376000000,0.00071003
1703404800000,0.00048092
1703433600000,0.0003495
1703462400000,0.00024183
1703491200000,0.00026351
1703520000000,0.00053553
1703548800000,0.00108676
1703577600000,0.00069191
1703606400000,0.00054646
1703635200000,0.00058643
1703664000000,0.00052205
1703692800000,0.00045587
1703721600000,0.00035394
1703750400000,0.00049198
1703779200000,0.0003079
1703808000001,0.00039083
1703836800000,0.00042935
1703865600000,0.00052664
1703894400001,0.00051705
1703923200000,0.00031072
1703952000000,0.00034046
1703980800000,0.00047596
1704009600001,0.00040685
1704038400000,0.00013364
1704067200000,0.00037616
1704096000000,0.00029277
1704124800000,0.00044187
1704153600000,0.00068453
1704182400000,0.00041133
1704211200000,0.00070254
1704240000000,0.00026742
1704268800000,0.00047984
1704297600000,0.0001
1704326400000,0.0001
1704355200000,0.0001
1704384000000,0.0001
1704412800001,0.0001
1704441600000,0.0001
1704470400000,0.0001
1704499200000,0.0001
1704528000000,0.0001
1704556800000,0.0001
1704585600000,0.0001
1704614400001,0.0001
1704643200001,0.0001
1704672000000,0.0001
1704700800000,0.0001
1704729600000,0.0001
1704758400001,0.0001
1704787200000,0.0001
1704816000000,0.0001
1704844800000,0.0001
1704873600000,0.0001
1704902400000,0.0001
1704931200000,0.0001
1704960000000,0.0001
1704988800000,0.0001
1705017600001,0.0001
1705046400000,0.0001
1705075200000,0.0001
1705104000000,0.0001
1705132800000,0.0001
1705161600001,0.0001
1705190400000,0.0001
1705219200000,0.0001
1705248000001,0.0001
1705276800000,0.0001
1705305600000,0.0001
1705334400000,0.0001
1705363200000,0.0001
1705392000000,0.0001
1705420800001,0.0001
1705449600000,0.0001
1705478400000,0.0001
1705507200000,0.0001
1705536000001,0.0001
1705564800000,0.0001
1705593600000,0.0001
1705622400000,0.0001
1705651200000,0.0001
1705680000002,0.0001
1705708800000,0.0001
1705737600003,0.0001
1705766400000,0.0001
1705795200000,0.0001
1705824000000,0.0001
1705852800000,0.0001
1705881600000,0.0001
1705910400000,0.0001
1705939200000,0.0001
1705968000000,0.0001
1705996800000,0.0001
1706025600000,0.0001
1706054400000,0.0001
1706083200000,0.0001
1706112000000,0.0001
1706140800000,0.0001
1706169600001,0.0001
1706198400000,0.0001
1706227200001,0.0001
1706256000000,0.0001
1706284800000,0.0001
1706313600000,0.0001
1706342400000,0.0001
1706371200000,0.0001
1706400000000,0.0001
1706428800000,0.0001
1706457600000,0.0001
1706486400000,0.0001
1706515200001,0.0001
1706544000000,0.0001
1706572800000,0.0001
1706601600000,0.0001
1706630400001,0.0001
1706659200000,0.0001
1706688000000,0.0001
1706716800000,0.0001
1706745600000,0.0001
1706774400000,0.0001
1706803200002,0.0001
1706832000000,0.0001
1706860800000,0.0001
1706889600000,0.0001
1706918400000,0.0001
1706947200000,0.0001
1706976000001,0.0001
1707004800000,0.0001
1707033600004,0.0001
1707062400000,0.0001
1707091200000,0.0001
1707120000000,0.0001
1707148800000,0.0001
1707177600000,0.0001
1707206400001,0.0001
1707235200000,0.0001
1707264000000,0.0001
1707292800000,0.0001
1707321600000,0.0001
1707350400000,0.0001
1707379200000,0.0001
1707408000000,0.0001
1707436800000,0.0001
1707465600000,0.0001
1707494400001,0.0001
1707523200001,0.0001
1707552000000,0.0001
1707580800000,0.0001
1707609600000,0.0001
1707638400001,0.0001
1707667200000,0.0001
1707696000000,0.0001
1707724800000,0.0001
1707753600000,0.0001
1707782400000,0.00016793
1707811200000,0.00019183
1707840000000,0.00029543
1707868800000,0.00021959
1707897600000,0.0001
1707926400000,0.00047951
1707955200000,0.00038378
1707984000000,0.00041169
1708012800000,0.00043854
1708041600000,0.00028602
1708070400000,0.00066116
1708099200000,0.00050591
1708128000000,0.00039879
1708156800000,0.00030416
1708185600000,0.00033671
1708214400000,0.00052745
1708243200000,0.00028764
1708272000000,0.00019816
1708300800000,0.00040697
1708329600000,0.00044027
1708358400000,0.00062159
1708387200000,0.00055424
1708416000000,0.00050364
1708444800000,0.0003869
1708473600000,0.00027217
1708502400000,0.00040503
1708531200000,0.0001
1708560000001,0.0001
1708588800001,0.0002094
1708617600000,0.00022607
1708646400000,0.00026745
1708675200000,0.00026603
1708704000000,0.00042338
1708732800000,0.00041891
1708761600001,0.0001996
1708790400000,0.00036192
1708819200001,0.0003242
1708848000000,0.00027018
1708876800000,0.00048333
1708905600000,0.00058921
1708934400000,0.00051852
1708963200000,0.00024688
1708992000000,0.00044732
1709020800000,0.00067886
1709049600000,0.00037398
1709078400000,0.00065029
1709107200000,0.00058097
1709136000000,0.00072548
1709164800000,0.00027324
1709193600000,0.00066391
1709222400000,0.00078103
1709251200000,0.00097948
1709280000000,0.00080593
1709308800000,0.00067827
1709337600000,0.00126974
1709366400001,0.00114037
1709395200000,0.00081004
1709424000000,0.00085176
1709452800000,0.00095825
1709481600000,0.00107473
1709510400000,0.00101116
1709539200000,0.00086431
1709568000000,0.00085512
1709596800000,0.00082712
1709625600000,0.00193064
1709654400000,0.00151693
1709683200000,0.0001
1709712000001,0.00027827
1709740800000,0.00027929
1709769600000,0.0003566
1709798400000,0.00038749
1709827200000,0.00039609
1709856000000,0.00068482
1709884800000,0.00061986
1709913600000,0.0007596
1709942400000,0.00065566
1709971200001,0.00089205
1710000000000,0.00074668
1710028800000,0.00098833
1710057600000,0.00075647
1710086400000,0.00051178
1710115200000,0.00045587
1710144000000,0.00088539
1710172800000,0.00084847
1710201600000,0.00088583
1710230400000,0.00076427
1710259200000,0.00054345
1710288000000,0.00073364
1710316800001,0.00048674
1710345600000,0.00070894
