symbol,entry_time,exit_time,entry_price,exit_price,initial_stop,initial_risk,exit_reason,bars_held,net_r,mae_r,mfe_r
CTK/USDT,2025-07-20 00:00:00+00:00,2025-07-23 00:00:00+00:00,0.4223,0.37111448634048294,0.37111448634048294,0.051185513659517075,initial_stop,4,-0.9999999999999999,-1.1565772377277452,1.98102925516205
CTK/USDT,2025-09-20 00:00:00+00:00,2025-09-23 00:00:00+00:00,0.3796,0.33770329098269686,0.33770329098269686,0.041896709017303156,initial_stop,4,-0.9999999999999996,-1.1504483557430163,0.24345587611159225
CTSI/USDT,2020-12-09 00:00:00+00:00,2020-12-11 00:00:00+00:00,0.05682,0.04783650015738573,0.04783650015738573,0.00898349984261427,initial_stop,3,-0.9999999999999998,-1.4526632413456295,0.06011020309016385
CTSI/USDT,2021-01-30 00:00:00+00:00,2021-02-11 00:00:00+00:00,0.06633,0.3608256067681265,0.05182573468286458,0.014504265317135416,chandelier_stop,13,20.30406920509154,-0.2157985896950048,27.622219480960666
CTSI/USDT,2021-03-08 00:00:00+00:00,2021-04-05 00:00:00+00:00,0.28054,0.6327409712467218,0.1842781836532927,0.0962618163467073,chandelier_stop,29,3.6587816915711984,-0.6468816230905247,6.398798852719438
CTSI/USDT,2021-05-04 00:00:00+00:00,2021-05-19 00:00:00+00:00,1.005,0.7618939567543093,0.7618939567543093,0.24310604324569063,initial_stop,16,-1.0,-1.8716112274517278,3.0645062954978854
CTSI/USDT,2021-08-09 00:00:00+00:00,2021-08-10 00:00:00+00:00,0.83868,0.7487976271297575,0.7487976271297575,0.08988237287024244,initial_stop,2,-1.0000000000000004,-1.1535075976429363,1.416184240971927
CTSI/USDT,2021-10-20 00:00:00+00:00,2021-10-24 00:00:00+00:00,0.8757,0.7266048415471604,0.7266048415471604,0.14909515845283963,initial_stop,5,-0.9999999999999998,-1.08923724744133,0.028169928813137724
CTSI/USDT,2021-11-10 00:00:00+00:00,2021-11-12 00:00:00+00:00,0.9993,1.2964430896196224,0.8420583651496883,0.1572416348503116,chandelier_stop,3,1.8897227181750686,-0.24993380434776194,4.646988062007879
CTSI/USDT,2023-02-07 00:00:00+00:00,2023-02-09 00:00:00+00:00,0.1758,0.151093411755829,0.151093411755829,0.02470658824417102,initial_stop,3,-1.0,-1.4490062183493193,0.2630877212086744
CTSI/USDT,2023-02-20 00:00:00+00:00,2023-02-25 00:00:00+00:00,0.1835,0.157087182971948,0.157087182971948,0.02641281702805202,initial_stop,6,-0.9999999999999996,-1.0298030676209942,0.7761383414055283
CTSI/USDT,2023-04-12 00:00:00+00:00,2023-04-18 00:00:00+00:00,0.1575,0.2673943770692703,0.13999142230966596,0.017508577690334027,chandelier_stop,7,6.27660218967642,-0.27415133798389224,10.252117743355972
CTSI/USDT,2023-07-10 00:00:00+00:00,2023-07-12 00:00:00+00:00,0.1777,0.15689508464979277,0.15689508464979277,0.020804915350207225,initial_stop,3,-1.0000000000000004,-1.0286030795980552,0.33645895127039216
CTSI/USDT,2023-10-24 00:00:00+00:00,2023-11-21 00:00:00+00:00,0.1433,0.1337,0.13058547840972726,0.01271452159027275,midline_exit,29,-0.7550421721997375,-0.8572874663517871,2.76848796473237
CTSI/USDT,2023-12-08 00:00:00+00:00,2023-12-11 00:00:00+00:00,0.1708,0.1483407802180013,0.1483407802180013,0.022459219781998708,initial_stop,4,-1.0000000000000004,-1.0864135191177413,0.2760558942020482
CTSI/USDT,2023-12-22 00:00:00+00:00,2024-01-19 00:00:00+00:00,0.2041,0.1780061004399342,0.1780061004399342,0.026093899560065806,initial_stop,29,-0.9999999999999999,-1.3528066174525804,2.0962754100469154
CTSI/USDT,2024-01-21 00:00:00+00:00,2024-01-22 00:00:00+00:00,0.2699,0.23250584501136257,0.23250584501136257,0.03739415498863741,initial_stop,2,-1.0,-1.1713060507266189,0.8049386330335906
CTSI/USDT,2024-02-28 00:00:00+00:00,2024-03-05 00:00:00+00:00,0.4196,0.35741995039897606,0.35741995039897606,0.06218004960102393,initial_stop,7,-0.9999999999999997,-1.8671583690420237,0.22032790401271157
CTSI/USDT,2024-05-25 00:00:00+00:00,2024-06-07 00:00:00+00:00,0.253,0.22070726845376512,0.22070726845376512,0.03229273154623489,initial_stop,14,-0.9999999999999998,-1.7217496736191271,0.17651030826670852
CTSI/USDT,2024-11-22 00:00:00+00:00,2024-12-18 00:00:00+00:00,0.1649,0.1663,0.13829863547142673,0.026601364528573264,midline_exit,27,0.052628879187615864,-0.12781299231277973,3.1690103682256994
CTSI/USDT,2025-08-16 00:00:00+00:00,2025-08-19 00:00:00+00:00,0.0999,0.08922197618086611,0.08922197618086611,0.010678023819133894,initial_stop,4,-1.0,-1.479674541621463,1.5733248290658581
CVC/USDT,2021-01-07 00:00:00+00:00,2021-01-08 00:00:00+00:00,0.20827,0.182919813545053,0.182919813545053,0.025350186454947028,initial_stop,2,-0.9999999999999998,-2.2611273531210716,0.46232401567653364
CVC/USDT,2021-02-03 00:00:00+00:00,2021-02-15 00:00:00+00:00,0.18374,0.4314252108799081,0.1405843502423288,0.04315564975767118,chandelier_stop,13,5.739346117384794,-0.3878982263967498,9.576034709720492
CVC/USDT,2021-03-31 00:00:00+00:00,2021-04-18 00:00:00+00:00,0.56211,0.44782308990297637,0.44782308990297637,0.11428691009702366,initial_stop,19,-0.9999999999999998,-1.068451320420991,1.914304969959089
CVC/USDT,2021-08-11 00:00:00+00:00,2021-09-05 00:00:00+00:00,0.32596,0.755726300495535,0.27071477096578267,0.05524522903421736,chandelier_stop,26,7.7792473306491265,-0.674085358157075,11.838850366515917
CVC/USDT,2022-03-27 00:00:00+00:00,2022-04-06 00:00:00+00:00,0.3419,0.3011952777510222,0.3011952777510222,0.04070472224897779,initial_stop,11,-1.0000000000000004,-1.1030661190945128,2.137344150584023
CVC/USDT,2023-11-07 00:00:00+00:00,2023-11-18 00:00:00+00:00,0.105,0.16917319601578384,0.09293763635709992,0.012062363642900073,chandelier_stop,12,5.320117840549128,-0.9948298986213383,8.928598340126515
CVC/USDT,2024-02-16 00:00:00+00:00,2024-03-05 00:00:00+00:00,0.1033,0.11858527962454182,0.09464376762655377,0.008656232373446225,chandelier_stop,19,1.7658120721701969,-0.5083042841476159,4.65560514798839
CVC/USDT,2024-03-25 00:00:00+00:00,2024-04-10 00:00:00+00:00,0.2244,0.1904451414797339,0.1904451414797339,0.0339548585202661,initial_stop,17,-0.9999999999999996,-1.0808467948142217,3.080560619552253
CVC/USDT,2024-09-21 00:00:00+00:00,2024-10-07 00:00:00+00:00,0.1238,0.19501295135743435,0.10777628653201127,0.01602371346798873,chandelier_stop,17,4.444222714023161,-0.44309329508318873,8.094253573561918
CVC/USDT,2024-12-03 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.1798,0.15353552702807077,0.15353552702807077,0.02626447297192922,initial_stop,7,-0.9999999999999998,-1.7095336368632996,0.7424477932925251
CVC/USDT,2024-12-12 00:00:00+00:00,2024-12-19 00:00:00+00:00,0.2032,0.16404544391945947,0.16404544391945947,0.03915455608054051,initial_stop,8,-1.0000000000000004,-1.407243639454368,0.7202226975065915
CVC/USDT,2025-05-14 00:00:00+00:00,2025-05-17 00:00:00+00:00,0.1365,0.1212423710102682,0.1212423710102682,0.015257628989731811,initial_stop,4,-0.9999999999999997,-1.297711460497903,1.6254163747650485
CVX/USDT,2023-04-18 00:00:00+00:00,2023-04-19 00:00:00+00:00,6.254,5.707575111765277,5.707575111765277,0.5464248882347226,initial_stop,2,-0.9999999999999994,-1.1968708125883667,0.0073203107803578036
CVX/USDT,2023-11-10 00:00:00+00:00,2023-11-18 00:00:00+00:00,3.785,3.39274152897279,3.39274152897279,0.39225847102721023,initial_stop,9,-0.9999999999999997,-1.0630745561925004,0.670476278845629
CVX/USDT,2023-12-07 00:00:00+00:00,2023-12-11 00:00:00+00:00,4.078,3.6284070297393636,3.6284070297393636,0.44959297026063655,initial_stop,5,-1.0000000000000004,-1.445752142483866,0.6138886020393023
CVX/USDT,2024-02-14 00:00:00+00:00,2024-02-28 00:00:00+00:00,3.509,4.6674340076214085,3.1247050911441834,0.3842949088558164,chandelier_stop,15,3.0144401628178774,-0.015613009336667854,5.841867660136765
CVX/USDT,2024-06-17 00:00:00+00:00,2024-06-18 00:00:00+00:00,3.337,2.81826888458284,2.81826888458284,0.5187311154171602,initial_stop,2,-0.9999999999999998,-1.3417355915507043,1.7600640733991273
CVX/USDT,2024-07-29 00:00:00+00:00,2024-08-03 00:00:00+00:00,3.524,2.904364342376579,2.904364342376579,0.6196356576234212,initial_stop,6,-1.0,-1.2313687739121484,0.13394968313854333
CVX/USDT,2024-11-19 00:00:00+00:00,2024-11-20 00:00:00+00:00,2.852,2.4836661009837715,2.4836661009837715,0.3683338990162285,initial_stop,2,-0.9999999999999997,-1.5230745839531938,0.12488668602824836
CVX/USDT,2024-12-01 00:00:00+00:00,2024-12-19 00:00:00+00:00,5.14,4.3629888575191655,4.3629888575191655,0.7770111424808341,initial_stop,19,-1.0,-1.0591868700522524,3.8763922874816354
CVX/USDT,2025-04-22 00:00:00+00:00,2025-05-30 00:00:00+00:00,2.84,2.814,2.3676663035435603,0.47233369645643936,midline_exit,39,-0.05504582924118697,-0.5928012379820177,2.1023272475576578
CVX/USDT,2025-07-10 00:00:00+00:00,2025-07-18 00:00:00+00:00,2.988,4.155603139715253,2.6014579810854106,0.3865420189145894,chandelier_stop,9,3.0206370396519486,-0.1914410242068688,5.955368077354229
CVX/USDT,2025-07-26 00:00:00+00:00,2025-07-29 00:00:00+00:00,5.928,4.844254310577562,4.844254310577562,1.0837456894224375,initial_stop,4,-1.0000000000000002,-1.3923930814471746,0.286044967030235
CVX/USDT,2025-09-18 00:00:00+00:00,2025-09-22 00:00:00+00:00,4.065,3.5687506442943486,3.5687506442943486,0.4962493557056516,initial_stop,5,-1.0000000000000004,-1.702772991611114,0.30428251092695596
DASH/USDT,2021-01-10 00:00:00+00:00,2021-01-11 00:00:00+00:00,146.54,125.93083359332164,125.93083359332164,20.609166406678362,initial_stop,2,-0.9999999999999997,-1.9661154265254301,0.09607375480060187
DASH/USDT,2021-02-09 00:00:00+00:00,2021-02-14 00:00:00+00:00,137.36,233.39888717846776,116.36868038246928,20.991319617530728,chandelier_stop,6,4.575171496043615,-0.5888148160860579,7.652687059552122
DASH/USDT,2021-02-19 00:00:00+00:00,2021-02-22 00:00:00+00:00,323.84,261.64741967279855,261.64741967279855,62.19258032720141,initial_stop,4,-1.0000000000000002,-1.569962196234762,0.14262151454938907
DASH/USDT,2021-04-04 00:00:00+00:00,2021-04-23 00:00:00+00:00,270.78,232.36947928120568,232.36947928120568,38.41052071879428,initial_stop,20,-1.0000000000000002,-1.0096192208356318,3.6661830499761168
DASH/USDT,2021-05-06 00:00:00+00:00,2021-05-10 00:00:00+00:00,443.11,367.6779595502063,367.6779595502063,75.4320404497937,initial_stop,5,-1.0,-1.1709878119867512,0.4625355457966457
DASH/USDT,2021-08-09 00:00:00+00:00,2021-08-27 00:00:00+00:00,179.06,226.29394867570812,152.71927603324227,26.340723966757743,chandelier_stop,19,1.793190981968371,-0.3754642435979092,4.02114991727912
DASH/USDT,2021-10-20 00:00:00+00:00,2021-10-27 00:00:00+00:00,201.7,175.1615577755983,175.1615577755983,26.53844222440168,initial_stop,8,-0.9999999999999999,-1.1907255042628044,0.46724671686261976
DASH/USDT,2021-11-09 00:00:00+00:00,2021-11-10 00:00:00+00:00,234.5,208.47013501372004,208.47013501372004,26.02986498627996,initial_stop,2,-1.0,-1.0180613696601133,0.5109515553388497
DASH/USDT,2023-01-13 00:00:00+00:00,2023-01-18 00:00:00+00:00,51.38,46.85879527651796,46.85879527651796,4.521204723482046,initial_stop,6,-0.9999999999999994,-1.2209135258420074,0.6347865614432168
DASH/USDT,2023-01-29 00:00:00+00:00,2023-03-05 00:00:00+00:00,56.67,65.32,50.81537186333707,5.854628136662934,midline_exit,36,1.4774636062420157,-0.24083510806950864,3.6261910243373445
DASH/USDT,2023-04-16 00:00:00+00:00,2023-04-19 00:00:00+00:00,60.94,54.73902717667811,54.73902717667811,6.200972823321889,initial_stop,4,-1.0000000000000002,-1.5158911783400426,0.02257710265612839
DASH/USDT,2023-11-12 00:00:00+00:00,2023-11-14 00:00:00+00:00,33.61,30.114116639610057,30.114116639610057,3.495883360389944,initial_stop,3,-0.9999999999999997,-1.0326431484823126,0.1973750062196104
DASH/USDT,2023-12-07 00:00:00+00:00,2023-12-18 00:00:00+00:00,33.21,30.179544997413416,30.179544997413416,3.0304550025865846,initial_stop,12,-1.0000000000000002,-1.1681414167108577,1.0526472088439647
DASH/USDT,2023-12-27 00:00:00+00:00,2023-12-29 00:00:00+00:00,38.48,34.6666432320912,34.6666432320912,3.8133567679088,initial_stop,3,-1.0000000000000002,-1.688800810402961,0.11013918328715012
DASH/USDT,2024-02-26 00:00:00+00:00,2024-02-28 00:00:00+00:00,31.76,28.865103125753837,28.865103125753837,2.8948968742461654,initial_stop,3,-0.9999999999999997,-1.1123021440404486,0.6148750982583833
DASH/USDT,2024-03-01 00:00:00+00:00,2024-03-19 00:00:00+00:00,33.96,32.73,30.36127786273051,3.5987221372694895,midline_exit,19,-0.3417879883700217,-0.7613813724665506,2.8426757081506584
DASH/USDT,2024-11-10 00:00:00+00:00,2024-12-09 00:00:00+00:00,25.9,55.835612494901014,24.03353685423666,1.8664631457633363,chandelier_stop,30,16.038683947685506,-0.782228142738331,24.506243321131045
DASH/USDT,2025-07-20 00:00:00+00:00,2025-07-24 00:00:00+00:00,25.2,22.88359520409791,22.88359520409791,2.3164047959020877,initial_stop,5,-1.0,-1.4073533286441162,0.2762902240282932
DASH/USDT,2025-08-13 00:00:00+00:00,2025-08-19 00:00:00+00:00,23.89,21.469584865131516,21.469584865131516,2.420415134868485,initial_stop,7,-0.9999999999999998,-1.0824589394836852,0.14873481611226178
DASH/USDT,2025-10-01 00:00:00+00:00,2025-10-08 00:00:00+00:00,31.23,28.900782282394545,28.900782282394545,2.3292177176054554,initial_stop,8,-1.0000000000000002,-1.1892404814985218,3.335883949907406
DASH/USDT,2025-10-12 00:00:00+00:00,2025-10-16 00:00:00+00:00,53.22,43.15227214184921,43.15227214184921,10.067727858150791,initial_stop,5,-0.9999999999999998,-1.1323309649029305,0.8204433131665092
DASH/USDT,2025-11-01 00:00:00+00:00,2025-11-05 00:00:00+00:00,73.71,109.37560802144225,60.3854160744074,13.32458392559259,chandelier_stop,5,2.676677052027055,-0.2589199046863713,5.725507109716909
DASH/USDT,2026-01-13 00:00:00+00:00,2026-01-18 00:00:00+00:00,59.03,72.3488578459123,52.37946028987238,6.650539710127626,chandelier_stop,6,2.0026732305093944,-0.4510912092490053,5.686756511265792
DASH/USDT,2026-04-10 00:00:00+00:00,2026-04-12 00:00:00+00:00,45.75,41.08765375866235,41.08765375866235,4.662346241337649,initial_stop,3,-1.0000000000000007,-1.0831456392546104,0.46757574130199037
DASH/USDT,2026-05-04 00:00:00+00:00,2026-05-16 00:00:00+00:00,47.49,42.48622658442411,42.48622658442411,5.003773415575893,initial_stop,13,-1.0,-1.3969457486306884,2.1184012783240767
DCR/USDT,2021-02-16 00:00:00+00:00,2021-02-23 00:00:00+00:00,133.638,111.77126260685115,111.77126260685115,21.86673739314885,initial_stop,8,-1.0000000000000002,-1.0521917186973093,1.7543540817396628
DCR/USDT,2021-03-11 00:00:00+00:00,2021-03-22 00:00:00+00:00,176.951,153.0,145.81585106983675,31.13514893016325,midline_exit,12,-0.7692592077758342,-0.8002531176544899,0.22640007330014872
DCR/USDT,2021-04-04 00:00:00+00:00,2021-04-23 00:00:00+00:00,186.335,185.557,163.6890767825142,22.645923217485795,midline_exit,20,-0.03435496943658698,-0.9705058075543568,2.8112786300910244
DCR/USDT,2021-06-29 00:00:00+00:00,2021-07-08 00:00:00+00:00,147.69,121.44,116.16717703935062,31.522822960649382,midline_exit,10,-0.8327299884521269,-0.936147122256086,0.07169408662483044
DCR/USDT,2021-07-30 00:00:00+00:00,2021-08-03 00:00:00+00:00,152.3,129.87667250366994,129.87667250366994,22.423327496330067,initial_stop,5,-1.0000000000000002,-1.2174821067242625,0.29567422591874915
DCR/USDT,2021-08-10 00:00:00+00:00,2021-09-07 00:00:00+00:00,159.32,148.5,135.92448821004226,23.39551178995774,midline_exit,29,-0.46248186819509357,-0.8428967135681377,1.144663995403384
DCR/USDT,2022-08-05 00:00:00+00:00,2022-08-06 00:00:00+00:00,53.3,49.081223353283825,49.081223353283825,4.218776646716173,initial_stop,2,-0.9999999999999998,-3.4607188819451715,1.090363483352589
DCR/USDT,2023-12-27 00:00:00+00:00,2023-12-28 00:00:00+00:00,21.88,19.3514662150332,19.3514662150332,2.5285337849668017,initial_stop,2,-0.9999999999999994,-1.1904132022659597,0.08700694501611766
DCR/USDT,2024-01-27 00:00:00+00:00,2024-01-31 00:00:00+00:00,18.22,15.948282653964817,15.948282653964817,2.2717173460351816,initial_stop,5,-1.0,-1.1841261874831588,0.5414405987376528
DCR/USDT,2024-02-24 00:00:00+00:00,2024-03-16 00:00:00+00:00,20.61,25.512090757648664,17.810330300257473,2.7996696997425268,chandelier_stop,22,1.7509532492706152,-0.33932574263577114,4.354085055505318
DCR/USDT,2024-11-10 00:00:00+00:00,2024-11-13 00:00:00+00:00,13.99,12.655197700209017,12.655197700209017,1.3348022997909825,initial_stop,4,-1.0000000000000002,-1.2136628774565925,0.38957080017125134
DCR/USDT,2024-11-23 00:00:00+00:00,2024-12-09 00:00:00+00:00,15.07,20.01886267886837,13.24461740997831,1.825382590021689,chandelier_stop,17,2.7111372190799563,-0.43278598378141336,5.664565914303555
DCR/USDT,2025-05-09 00:00:00+00:00,2025-06-21 00:00:00+00:00,14.73,13.76,12.728098637678906,2.0019013623210946,midline_exit,44,-0.4845393575612232,-0.569458626412159,0.7742639218761812
DCR/USDT,2025-07-09 00:00:00+00:00,2025-08-25 00:00:00+00:00,16.34,16.02,14.812226662989763,1.5277733370102364,midline_exit,48,-0.20945515427453504,-0.8247296699559808,1.2240035577918138
DCR/USDT,2025-10-01 00:00:00+00:00,2025-10-04 00:00:00+00:00,17.64,20.6033602503272,16.404685336640217,1.2353146633597822,chandelier_stop,4,2.3988707802330422,-0.23475800020964974,5.148485797701299
DCR/USDT,2025-11-03 00:00:00+00:00,2025-11-05 00:00:00+00:00,27.47,54.062496775160454,24.270234193023466,3.199765806976532,chandelier_stop,3,8.31076346812012,-0.025001829766907388,13.291597749832423
DCR/USDT,2026-01-15 00:00:00+00:00,2026-01-18 00:00:00+00:00,25.87,21.31556511023429,21.31556511023429,4.5544348897657105,initial_stop,4,-1.0000000000000004,-1.0912440555837366,0.8826561576351345
DCR/USDT,2026-02-26 00:00:00+00:00,2026-03-12 00:00:00+00:00,31.71,26.88541933632642,26.88541933632642,4.82458066367358,initial_stop,15,-0.9999999999999998,-1.1234136970306248,1.096468350053875
DEXE/USDT,2023-10-26 00:00:00+00:00,2023-11-10 00:00:00+00:00,2.371,4.064612085313608,2.221153976478638,0.14984602352136195,chandelier_stop,16,11.302349208300265,-0.8074955688280264,22.21613841841736
DEXE/USDT,2023-12-06 00:00:00+00:00,2023-12-17 00:00:00+00:00,4.454,3.843,3.682291327853836,0.7717086721461638,midline_exit,12,-0.7917495579008793,-0.7969328610622598,1.977430156066682
DEXE/USDT,2024-02-20 00:00:00+00:00,2024-02-24 00:00:00+00:00,3.428,4.080859043298142,3.094010083851906,0.3339899161480942,chandelier_stop,5,1.9547268098018222,-0.4730681746988471,4.407318690865212
DEXE/USDT,2024-02-28 00:00:00+00:00,2024-04-12 00:00:00+00:00,5.74,13.58056935386886,5.146941433007744,0.593058566992256,chandelier_stop,45,13.220565033961039,-0.33386247332059166,21.23399053801112
DEXE/USDT,2024-06-05 00:00:00+00:00,2024-06-11 00:00:00+00:00,13.852,12.512699655215483,12.512699655215483,1.3393003447845166,initial_stop,7,-1.0000000000000002,-1.352198561773219,1.2304932246285283
DEXE/USDT,2024-09-24 00:00:00+00:00,2024-10-01 00:00:00+00:00,8.948,8.031632600967045,8.031632600967045,0.9163673990329546,initial_stop,8,-1.0000000000000007,-1.413188641768158,0.5063471272435718
DEXE/USDT,2024-11-11 00:00:00+00:00,2024-11-12 00:00:00+00:00,9.825,8.980026507461277,8.980026507461277,0.8449734925387229,initial_stop,2,-0.9999999999999992,-1.203588052146373,0.0
DEXE/USDT,2024-12-02 00:00:00+00:00,2024-12-15 00:00:00+00:00,9.942,8.749573079443522,8.749573079443522,1.1924269205564788,initial_stop,14,-0.9999999999999997,-1.4189548817049367,1.2998700157462484
DEXE/USDT,2024-12-23 00:00:00+00:00,2025-01-13 00:00:00+00:00,13.007,13.646,9.963230829023795,3.043769170976205,midline_exit,22,0.20993707607435275,-0.6465667695059867,2.9088933827266295
DEXE/USDT,2025-01-27 00:00:00+00:00,2025-01-29 00:00:00+00:00,21.407,17.50152221416032,17.50152221416032,3.90547778583968,initial_stop,3,-0.9999999999999998,-2.0212635771791456,0.1213679928531689
DEXE/USDT,2025-02-03 00:00:00+00:00,2025-02-09 00:00:00+00:00,23.976,19.02602430092938,19.02602430092938,4.94997569907062,initial_stop,7,-1.0,-1.0674799880314751,0.024646585643421627
DEXE/USDT,2025-09-20 00:00:00+00:00,2025-09-29 00:00:00+00:00,10.074,9.033848304907673,9.033848304907673,1.0401516950923273,initial_stop,10,-0.9999999999999993,-1.064267842107144,2.7294095788095616
DEXE/USDT,2026-03-17 00:00:00+00:00,2026-04-08 00:00:00+00:00,5.598,7.305100340102756,4.73072912126617,0.8672708787338304,chandelier_stop,23,1.9683588852827993,-0.25251626149344336,4.175166131816242
DEXE/USDT,2026-04-10 00:00:00+00:00,2026-04-21 00:00:00+00:00,9.354,12.609333845070658,7.859345096030729,1.4946549039692694,chandelier_stop,12,2.177983584321475,-0.10771717242049728,4.609090688228618
DEXE/USDT,2026-05-24 00:00:00+00:00,2026-05-28 00:00:00+00:00,15.207,17.144,13.020914053125793,2.186085946874208,end_of_data,5,0.8860584840086603,-0.07593480038484157,1.277625888402783
DGB/USDT,2021-02-05 00:00:00+00:00,2021-02-22 00:00:00+00:00,0.03904,0.061211264473615204,0.032129637559899275,0.006910362440100721,chandelier_stop,18,3.208408338317498,-0.8045887676940656,7.374432302462161
DGB/USDT,2021-03-16 00:00:00+00:00,2021-04-18 00:00:00+00:00,0.06701,0.11938099994789197,0.05086080826528368,0.016149191734716323,chandelier_stop,34,3.2429486755865757,-0.5362497481148473,6.067795937387284
DGB/USDT,2021-08-11 00:00:00+00:00,2021-09-07 00:00:00+00:00,0.0623,0.0533445818115969,0.0533445818115969,0.0089554181884031,initial_stop,28,-0.9999999999999998,-1.2461729609066996,1.9764571154165391
DGB/USDT,2021-10-31 00:00:00+00:00,2021-11-18 00:00:00+00:00,0.05749,0.049531300789620085,0.049531300789620085,0.007958699210379913,initial_stop,19,-1.0000000000000002,-1.279103498059459,1.5831732883643597
DGB/USDT,2022-03-27 00:00:00+00:00,2022-03-28 00:00:00+00:00,0.03834,0.03507932541051719,0.03507932541051719,0.0032606745894828084,initial_stop,2,-0.9999999999999999,-1.4536869196603381,1.199138366217706
DGB/USDT,2023-02-20 00:00:00+00:00,2023-03-03 00:00:00+00:00,0.01167,0.010303947623991203,0.010303947623991203,0.0013660523760087968,initial_stop,12,-0.9999999999999999,-1.1273359843635182,1.4567523434307805
DGB/USDT,2023-04-16 00:00:00+00:00,2023-04-20 00:00:00+00:00,0.01038,0.009455405135782722,0.009455405135782722,0.0009245948642172779,initial_stop,5,-1.0000000000000007,-1.0058459504718298,0.36772862705421727
DGB/USDT,2023-11-06 00:00:00+00:00,2023-11-21 00:00:00+00:00,0.00767,0.00714,0.007052508283401764,0.0006174917165982361,midline_exit,16,-0.8583111088838111,-0.8745056581080334,1.910956808458297
DGB/USDT,2023-12-05 00:00:00+00:00,2023-12-11 00:00:00+00:00,0.00851,0.007755044163778937,0.007755044163778937,0.0007549558362210635,initial_stop,7,-1.0000000000000002,-1.205368521362801,0.8079942835508875
DGB/USDT,2023-12-22 00:00:00+00:00,2024-01-03 00:00:00+00:00,0.00961,0.008657617424858417,0.008657617424858417,0.0009523825751415838,initial_stop,13,-0.9999999999999998,-1.6799971374551246,0.8504985508366564
DGB/USDT,2024-02-14 00:00:00+00:00,2024-02-28 00:00:00+00:00,0.00837,0.011443772393347967,0.007636971655596838,0.0007330283444031622,chandelier_stop,15,4.193251757339148,-0.23191463372185891,7.598614763710317
DGB/USDT,2024-03-01 00:00:00+00:00,2024-03-05 00:00:00+00:00,0.01412,0.01225429979304798,0.01225429979304798,0.0018657002069520207,initial_stop,5,-1.0000000000000002,-1.5114968575830372,1.2059815353056134
DGB/USDT,2024-03-11 00:00:00+00:00,2024-03-17 00:00:00+00:00,0.0167,0.013864269261485696,0.013864269261485696,0.002835730738514304,initial_stop,7,-0.9999999999999999,-1.0120848079897917,0.2292178136562251
DGB/USDT,2024-04-01 00:00:00+00:00,2024-04-03 00:00:00+00:00,0.01934,0.016392689810025233,0.016392689810025233,0.0029473101899747654,initial_stop,3,-1.0000000000000004,-1.2689536421112233,0.3223277967929576
DGB/USDT,2024-11-15 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.00892,0.015390084249774762,0.007671711523556602,0.0012482884764433984,chandelier_stop,25,5.1831642860384415,-0.7049652517079074,10.534423931771563
DGB/USDT,2025-03-08 00:00:00+00:00,2025-03-10 00:00:00+00:00,0.01113,0.009184846999199074,0.009184846999199074,0.001945153000800925,initial_stop,3,-1.0000000000000002,-1.3520787305250976,0.2416262370139909
DGB/USDT,2025-05-13 00:00:00+00:00,2025-05-17 00:00:00+00:00,0.01187,0.010335303642127551,0.010335303642127551,0.0015346963578724494,initial_stop,5,-0.9999999999999997,-1.172870444871154,0.08470730990736108
DGB/USDT,2025-07-17 00:00:00+00:00,2025-07-30 00:00:00+00:00,0.00932,0.008373856235259292,0.008373856235259292,0.0009461437647407085,initial_stop,14,-0.9999999999999998,-1.0569218307685533,1.3000138518453195
DGB/USDT,2025-11-02 00:00:00+00:00,2025-11-03 00:00:00+00:00,0.00862,0.007495725362365707,0.007495725362365707,0.0011242746376342921,initial_stop,2,-1.0000000000000002,-1.423139815167166,0.836094641410712
DIA/USDT,2021-04-01 00:00:00+00:00,2021-04-18 00:00:00+00:00,4.418,3.993,3.414598230912189,1.003401769087811,midline_exit,18,-0.423559149578106,-0.8899725189958788,0.9876402758397708
DIA/USDT,2021-10-10 00:00:00+00:00,2021-10-27 00:00:00+00:00,1.979,1.6035345540159827,1.6035345540159827,0.3754654459840174,initial_stop,18,-1.0000000000000002,-1.025393958666408,0.4048308616033603
DIA/USDT,2021-11-11 00:00:00+00:00,2021-11-16 00:00:00+00:00,2.095,1.776163212487377,1.776163212487377,0.31883678751262334,initial_stop,6,-0.9999999999999997,-1.3423796022378842,0.3293220986798546
DIA/USDT,2023-02-20 00:00:00+00:00,2023-02-22 00:00:00+00:00,0.477,0.41519798551511444,0.41519798551511444,0.06180201448488553,initial_stop,3,-1.0000000000000002,-1.100287758688356,0.14562632100287076
DIA/USDT,2023-04-15 00:00:00+00:00,2023-04-19 00:00:00+00:00,0.42,0.37475127108129824,0.37475127108129824,0.045248728918701735,initial_stop,5,-1.0000000000000002,-1.193403688687513,0.8398025957430656
DIA/USDT,2023-10-16 00:00:00+00:00,2023-10-17 00:00:00+00:00,0.2818,0.25795379343009683,0.25795379343009683,0.02384620656990317,initial_stop,2,-0.9999999999999996,-1.9835440014890415,0.13838679080156208
DIA/USDT,2023-11-06 00:00:00+00:00,2023-11-21 00:00:00+00:00,0.2867,0.2657,0.26029996518576903,0.026400034814230956,midline_exit,16,-0.7954534964734196,-0.8106049916443423,1.1931802447101274
