exit_time,symbol,timeframe,side,exit_reason,net_r,equity_r,peak_r,drawdown_r,breakeven_touched,chandelier_touched,mfe_r,mae_r
2024-05-23 00:00:00+00:00,ADA/USDT,1d,LONG,INITIAL_STOP,-1.02,-7.066951336488094,-0.7197050237081973,-6.347246312779896,False,False,0.1947589776771284,-1.313490779682951
2024-05-23 00:00:00+00:00,DOT/USDT,1d,LONG,INITIAL_STOP,-1.0199999999999996,-8.086951336488093,-0.7197050237081973,-7.367246312779896,False,False,0.18773946360153176,-1.0131971051511293
2024-05-23 00:00:00+00:00,LTC/USDT,1d,LONG,INITIAL_STOP,-1.0200000000000007,-9.106951336488095,-0.7197050237081973,-8.387246312779897,False,False,0.1646080760095003,-1.3484560570071256
2024-05-28 00:00:00+00:00,BCH/USDT,1d,LONG,INITIAL_STOP,-1.0199999999999998,-10.126951336488094,-0.7197050237081973,-9.407246312779897,False,False,0.23131094257854906,-1.0750270855904656
2024-05-30 00:00:00+00:00,FET/USDT,1d,LONG,INITIAL_STOP,-1.0200000000000005,-11.146951336488094,-0.7197050237081973,-10.427246312779896,False,False,0.4835841313269492,-1.1166590667274658
2024-05-30 00:00:00+00:00,NEAR/USDT,1d,LONG,DONCHIAN_EXIT,-0.660768588137009,-11.807719924625102,-0.7197050237081973,-11.088014900916905,False,False,0.39097744360902265,-0.6959064327485377
2024-05-30 00:00:00+00:00,AVAX/USDT,1d,LONG,INITIAL_STOP,-1.0200000000000007,-12.827719924625104,-0.7197050237081973,-12.108014900916906,False,False,0.3694690265486713,-1.0685840707964613
2024-05-31 00:00:00+00:00,GRT/USDT,1d,LONG,DONCHIAN_EXIT,-0.8350823461427331,-13.662802270767838,-0.7197050237081973,-12.94309724705964,False,False,0.40248483097370635,-0.9323894828084373
2024-05-31 00:00:00+00:00,INJ/USDT,1d,LONG,INITIAL_STOP,-1.0200000000000002,-14.682802270767837,-0.7197050237081973,-13.96309724705964,False,False,0.18522601984564557,-1.0264608599779488
2024-06-04 00:00:00+00:00,ZEC/USDT,1d,LONG,INITIAL_STOP,-1.0199999999999994,-15.702802270767837,-0.7197050237081973,-14.98309724705964,False,False,0.3563348416289589,-1.076923076923077
2024-06-07 00:00:00+00:00,PENDLE/USDT,1d,LONG,INITIAL_STOP,-1.0200000000000002,-16.722802270767836,-0.7197050237081973,-16.00309724705964,False,False,1.3627140139505387,-1.3005707038681047
2024-06-07 00:00:00+00:00,TIA/USDT,1d,LONG,INITIAL_STOP,-1.0200000000000005,-17.742802270767836,-0.7197050237081973,-17.02309724705964,False,False,0.15909090909090956,-1.6018808777429463
2024-06-07 00:00:00+00:00,PHA/USDT,1d,LONG,INITIAL_STOP,-1.0199999999999996,-18.762802270767835,-0.7197050237081973,-18.043097247059638,False,False,0.24778761061946886,-1.243362831858407
2024-06-07 00:00:00+00:00,PEPE/USDT,1d,LONG,STOP_BE_CHAND,2.1630161054172765,-16.599786165350558,-0.7197050237081973,-15.88008114164236,False,True,4.396778916544655,-0.5431918008784773
2024-06-07 00:00:00+00:00,LINK/USDT,1d,LONG,DONCHIAN_EXIT,0.4989498983176196,-16.10083626703294,-0.7197050237081973,-15.381131243324742,False,False,2.396746163801071,-0.1397670549084854
2024-06-07 00:00:00+00:00,ETH/USDT,1d,LONG,DONCHIAN_EXIT,0.034177741174708856,-16.06665852585823,-0.7197050237081973,-15.346953502150033,False,False,1.0325216186875306,-0.5364710066259883
2024-06-07 00:00:00+00:00,DOGE/USDT,1d,LONG,INITIAL_STOP,-1.0200000000000005,-17.08665852585823,-0.7197050237081973,-16.366953502150032,False,False,0.22098421541318394,-1.403899721448466
2024-06-07 00:00:00+00:00,CHZ/USDT,1d,LONG,INITIAL_STOP,-1.0200000000000002,-18.10665852585823,-0.7197050237081973,-17.386953502150032,False,False,1.5607411427242424,-1.3632064501124117
2024-06-07 00:00:00+00:00,AAVE/USDT,1d,LONG,DONCHIAN_EXIT,-0.07897472511780697,-18.185633250976036,-0.7197050237081973,-17.46592822726784,False,False,1.6682850207054112,-0.9026131657860914
2024-06-10 00:00:00+00:00,ARKM/USDT,1d,LONG,INITIAL_STOP,-1.02,-19.205633250976035,-0.7197050237081973,-18.485928227267838,False,False,0.46084218811491534,-1.0181031090121997
2024-06-11 00:00:00+00:00,SOL/USDT,1d,LONG,DONCHIAN_EXIT,-0.5372236503856046,-19.74285690136164,-0.7197050237081973,-19.023151877653444,False,False,1.5177377892030848,-0.7285347043701812
2024-06-11 00:00:00+00:00,UNI/USDT,1d,LONG,DONCHIAN_EXIT,-0.3634739941118741,-20.106330895473516,-0.7197050237081973,-19.386625871765318,False,False,2.5907752698724247,-0.6977428851815491
2024-06-14 00:00:00+00:00,BTC/USDT,1d,LONG,DONCHIAN_EXIT,-0.051304133900248544,-20.157635029373765,-0.7197050237081973,-19.437930005665567,False,False,1.1154219028495056,-0.30892485791549634
2024-06-15 00:00:00+00:00,INJ/USDT,1d,LONG,INITIAL_STOP,-1.0199999999999998,-21.177635029373764,-0.7197050237081973,-20.457930005665567,False,False,0.09245618491237041,-1.0721361442722883
2024-06-18 00:00:00+00:00,UNI/USDT,1d,LONG,INITIAL_STOP,-1.0199999999999998,-22.197635029373764,-0.7197050237081973,-21.477930005665566,False,False,0.000923300138495329,-1.2676910901536635
2024-06-18 00:00:00+00:00,BNB/USDT,1d,LONG,INITIAL_STOP,-1.0199999999999987,-23.217635029373763,-0.7197050237081973,-22.497930005665566,False,False,2.6227783822995994,-1.104461371055495
2024-07-03 00:00:00+00:00,AAVE/USDT,1d,LONG,INITIAL_STOP,-1.0200000000000005,-24.237635029373763,-0.7197050237081973,-23.517930005665566,False,False,0.10630156642353188,-1.2128422814779392
2024-07-22 00:00:00+00:00,TRX/USDT,1d,LONG,STOP_BE_CHAND,3.330144092219022,-20.90749093715474,-0.7197050237081973,-20.187785913446543,False,True,5.197886647454375,-0.5693243675952615
2024-07-23 00:00:00+00:00,JTO/USDT,1d,LONG,INITIAL_STOP,-1.02,-21.92749093715474,-0.7197050237081973,-21.207785913446543,False,False,0.033242876526459166,-1.1373812754409758
2024-07-24 00:00:00+00:00,AAVE/USDT,1d,LONG,INITIAL_STOP,-1.0199999999999996,-22.94749093715474,-0.7197050237081973,-22.227785913446542,False,False,0.1739219712525658,-1.080903490759754
2024-07-25 00:00:00+00:00,INJ/USDT,1d,LONG,INITIAL_STOP,-1.0200000000000002,-23.96749093715474,-0.7197050237081973,-23.247785913446542,False,False,0.32063125481139265,-1.0966127790608158
2024-07-29 00:00:00+00:00,ICP/USDT,1d,LONG,INITIAL_STOP,-1.0200000000000005,-24.98749093715474,-0.7197050237081973,-24.26778591344654,False,False,0.1728395061728402,-1.1836887392442943
2024-07-31 00:00:00+00:00,NEAR/USDT,1d,LONG,INITIAL_STOP,-1.0200000000000005,-26.00749093715474,-0.7197050237081973,-25.28778591344654,False,False,0.6404207841887151,-1.0565827223461906
2024-08-01 00:00:00+00:00,DOGE/USDT,1d,LONG,INITIAL_STOP,-1.0200000000000002,-27.027490937154738,-0.7197050237081973,-26.30778591344654,False,False,0.6218872870249014,-1.4501965923984266
2024-08-02 00:00:00+00:00,XRP/USDT,1d,LONG,DONCHIAN_EXIT,-0.28276488395560123,-27.31025582111034,-0.7197050237081973,-26.59055079740214,False,False,1.1202825428859724,-0.5551967709384459
2024-08-02 00:00:00+00:00,SOL/USDT,1d,LONG,DONCHIAN_EXIT,-0.3250098879367164,-27.635265709047054,-0.7197050237081973,-26.915560685338857,False,False,1.5965721819380345,-0.4328279499011202
2024-08-02 00:00:00+00:00,BNB/USDT,1d,LONG,DONCHIAN_EXIT,-0.950018416206261,-28.585284125253317,-0.7197050237081973,-27.86557910154512,False,False,0.2246777163904243,-0.9797421731123371
2024-08-02 00:00:00+00:00,BTC/USDT,1d,LONG,DONCHIAN_EXIT,-0.6018990942692366,-29.187183219522552,-0.7197050237081973,-28.467478195814355,False,False,0.9661338591057428,-0.6303009421692435
2024-08-02 00:00:00+00:00,JTO/USDT,1d,LONG,INITIAL_STOP,-1.0199999999999998,-30.207183219522552,-0.7197050237081973,-29.487478195814354,False,False,0.2320633349826824,-1.061603166749134
2024-08-03 00:00:00+00:00,BCH/USDT,1d,LONG,INITIAL_STOP,-1.0200000000000005,-31.22718321952255,-0.7197050237081973,-30.507478195814354,False,False,0.8799288467239841,-1.2887637118292325
2024-08-05 00:00:00+00:00,AAVE/USDT,1d,LONG,INITIAL_STOP,-1.0199999999999996,-32.247183219522555,-0.7197050237081973,-31.527478195814357,False,False,0.8408265213442325,-2.493074477747502
2024-08-16 00:00:00+00:00,SUI/USDT,1d,LONG,INITIAL_STOP,-1.02,-33.26718321952256,-0.7197050237081973,-32.547478195814364,False,False,0.011407407407407304,-1.0790370370370368
2024-08-26 00:00:00+00:00,ZEC/USDT,1d,LONG,STOP_BE_CHAND,2.5831692515171945,-30.684013968005363,-0.7197050237081973,-29.964308944297166,False,True,4.394470667565746,-0.33513149022252153
2024-08-27 00:00:00+00:00,PEPE/USDT,1d,LONG,INITIAL_STOP,-1.0200000000000002,-31.704013968005363,-0.7197050237081973,-30.984308944297165,False,False,0.020771513353115525,-1.37784371909001
2024-08-27 00:00:00+00:00,BNB/USDT,1d,LONG,INITIAL_STOP,-1.0200000000000002,-32.724013968005366,-0.7197050237081973,-32.00430894429717,False,False,0.3947116916215365,-1.391525963682701
2024-08-27 00:00:00+00:00,BTC/USDT,1d,LONG,INITIAL_STOP,-1.0200000000000002,-33.74401396800537,-0.7197050237081973,-33.024308944297175,False,False,0.17871762206266298,-1.1143825982542246
2024-09-04 00:00:00+00:00,TRX/USDT,1d,LONG,STOP_BE_CHAND,1.4719168591224066,-32.27209710888296,-0.7197050237081973,-31.552392085174763,False,True,4.3325635103926174,-0.17782909930715793
2024-10-01 00:00:00+00:00,AAVE/USDT,1d,LONG,DONCHIAN_EXIT,1.5795719178082188,-30.69252519107474,-0.7197050237081973,-29.972820167366542,False,False,3.7529109589041094,-0.12705479452054821
2024-10-01 00:00:00+00:00,APT/USDT,1d,LONG,INITIAL_STOP,-1.0200000000000002,-31.71252519107474,-0.7197050237081973,-30.992820167366542,False,False,0.4354066985645939,-1.1387559808612435
2024-10-01 00:00:00+00:00,AVAX/USDT,1d,LONG,INITIAL_STOP,-1.0199999999999998,-32.73252519107474,-0.7197050237081973,-32.01282016736655,False,False,0.5239149689991145,-1.2896368467670503
2024-10-01 00:00:00+00:00,BNB/USDT,1d,LONG,DONCHIAN_EXIT,-0.47859660791486597,-33.21112179898961,-0.7197050237081973,-32.491416775281415,False,False,1.2011972065181238,-0.7030262720319259
2024-10-01 00:00:00+00:00,BTC/USDT,1d,LONG,DONCHIAN_EXIT,-0.2240417524544993,-33.435163551444106,-0.7197050237081973,-32.71545852773591,False,False,1.013143714221129,-0.34127560652252253
2024-10-01 00:00:00+00:00,DOGE/USDT,1d,LONG,INITIAL_STOP,-1.0199999999999996,-34.4551635514441,-0.7197050237081973,-33.73545852773591,False,False,1.316934720908231,-1.4739829706717118
2024-10-01 00:00:00+00:00,FET/USDT,1d,LONG,DONCHIAN_EXIT,0.14005379959650321,-34.3151097518476,-0.7197050237081973,-33.59540472813941,False,False,1.3604572965702768,-0.188298587760592
2024-10-01 00:00:00+00:00,ICP/USDT,1d,LONG,INITIAL_STOP,-1.0199999999999998,-35.335109751847604,-0.7197050237081973,-34.61540472813941,False,False,0.5779080137597146,-1.177220028029049
2024-10-01 00:00:00+00:00,UNI/USDT,1d,LONG,INITIAL_STOP,-1.0199999999999998,-36.35510975184761,-0.7197050237081973,-35.63540472813941,False,False,0.30277442702050705,-1.0144752714113392
2024-10-02 00:00:00+00:00,NEAR/USDT,1d,LONG,INITIAL_STOP,-1.0199999999999998,-37.37510975184761,-0.7197050237081973,-36.655404728139416,False,False,1.0700440528634372,-1.0099118942731267
2024-10-02 00:00:00+00:00,SOL/USDT,1d,LONG,DONCHIAN_EXIT,-0.212823744663548,-37.587933496511155,-0.7197050237081973,-36.86822847280296,False,False,1.3440739987802406,-0.3045334417564526
2024-10-02 00:00:00+00:00,XRP/USDT,1d,LONG,INITIAL_STOP,-1.0200000000000011,-38.60793349651116,-0.7197050237081973,-37.888228472802965,False,False,1.1640091116173128,-1.984054669703874
2024-10-19 00:00:00+00:00,TRX/USDT,1d,LONG,DONCHIAN_EXIT,0.3590613718411555,-38.24887212467,-0.7197050237081973,-37.52916710096181,False,False,2.223826714801444,-0.5559566787003628
2024-10-22 00:00:00+00:00,CHZ/USDT,1d,LONG,INITIAL_STOP,-1.0200000000000002,-39.268872124670004,-0.7197050237081973,-38.54916710096181,False,False,0.016847172081828437,-1.0024067388688334
2024-10-23 00:00:00+00:00,LTC/USDT,1d,LONG,INITIAL_STOP,-1.0199999999999996,-40.28887212467001,-0.7197050237081973,-39.56916710096181,False,False,0.17375886524822506,-1.2482269503546106
2024-10-23 00:00:00+00:00,BCH/USDT,1d,LONG,INITIAL_STOP,-1.02,-41.30887212467001,-0.7197050237081973,-40.58916710096182,False,False,0.5584415584415579,-1.006493506493506
2024-10-25 00:00:00+00:00,APT/USDT,1d,LONG,DONCHIAN_EXIT,-0.12096153846153869,-41.42983366313155,-0.7197050237081973,-40.71012863942335,False,False,1.4403846153846156,-0.834615384615384
2024-10-25 00:00:00+00:00,ARKM/USDT,1d,LONG,DONCHIAN_EXIT,0.2750581395348841,-41.15477552359666,-0.7197050237081973,-40.43507049988847,False,False,3.1082848837209305,-0.8750000000000012
2024-10-25 00:00:00+00:00,PEPE/USDT,1d,LONG,DONCHIAN_EXIT,0.14645807259073834,-41.00831745100592,-0.7197050237081973,-40.28861242729773,False,False,2.9612015018773468,-0.324155193992492
2024-10-25 00:00:00+00:00,SEI/USDT,1d,LONG,INITIAL_STOP,-1.0199999999999998,-42.028317451005925,-0.7197050237081973,-41.30861242729773,False,False,1.2516840171463575,-1.151663604817309
2024-10-25 00:00:00+00:00,SUI/USDT,1d,LONG,STOP_BE_CHAND,4.588994849937845,-37.43932260106808,-0.7197050237081973,-36.719617577359884,False,True,8.01376309714083,-0.37915112768602355
2024-11-03 00:00:00+00:00,UNI/USDT,1d,LONG,INITIAL_STOP,-1.0199999999999998,-38.45932260106808,-0.7197050237081973,-37.73961757735989,False,False,0.6173259605841501,-1.2902311073302128
2024-11-05 00:00:00+00:00,TRX/USDT,1d,LONG,DONCHIAN_EXIT,-0.8546883468834648,-39.314010947951544,-0.7197050237081973,-38.59430592424335,False,False,1.119241192411925,-0.910569105691055
2024-11-12 00:00:00+00:00,TAO/USDT,1d,LONG,INITIAL_STOP,-1.0199999999999998,-40.33401094795155,-0.7197050237081973,-39.614305924243354,False,False,0.1892460198257735,-1.0009011715229803
2024-11-12 00:00:00+00:00,APT/USDT,1d,LONG,INITIAL_STOP,-1.02,-41.35401094795155,-0.7197050237081973,-40.63430592424336,False,False,0.015125324114087832,-1.1142322097378279
2024-11-12 00:00:00+00:00,LTC/USDT,1d,LONG,INITIAL_STOP,-1.0200000000000002,-42.374010947951554,-0.7197050237081973,-41.65430592424336,False,False,0.9395973154362418,-1.3002814462004757
2024-11-13 00:00:00+00:00,ADA/USDT,1d,LONG,STOP_BE_CHAND,2.9591179418643545,-39.4148930060872,-0.7197050237081973,-38.695187982379004,False,True,5.926495155362517,-0.0631473438022047
2024-11-13 00:00:00+00:00,FET/USDT,1d,LONG,INITIAL_STOP,-1.0200000000000002,-40.4348930060872,-0.7197050237081973,-39.71518798237901,False,False,0.29834605597964353,-1.6609414758269718
2024-11-13 00:00:00+00:00,GRT/USDT,1d,LONG,INITIAL_STOP,-1.0200000000000002,-41.454893006087204,-0.7197050237081973,-40.73518798237901,False,False,0.4596385542168672,-1.1174698795180722
2024-11-13 00:00:00+00:00,TRX/USDT,1d,LONG,INITIAL_STOP,-1.020000000000001,-42.47489300608721,-0.7197050237081973,-41.75518798237901,False,False,0.506646971935009,-1.4268833087149193
2024-11-14 00:00:00+00:00,ICP/USDT,1d,LONG,INITIAL_STOP,-1.0200000000000002,-43.49489300608721,-0.7197050237081973,-42.775187982379016,False,False,0.6114567133229665,-1.0324002073613263
2024-11-14 00:00:00+00:00,DOT/USDT,1d,LONG,INITIAL_STOP,-1.0200000000000007,-44.51489300608721,-0.7197050237081973,-43.79518798237902,False,False,1.1553960805961918,-1.0723157604195406
2024-11-15 00:00:00+00:00,UNI/USDT,1d,LONG,INITIAL_STOP,-1.0200000000000002,-45.534893006087216,-0.7197050237081973,-44.81518798237902,False,False,1.1000851788756385,-1.0672913117546854
2024-11-15 00:00:00+00:00,AAVE/USDT,1d,LONG,INITIAL_STOP,-1.0199999999999996,-46.55489300608721,-0.7197050237081973,-45.83518798237902,False,False,1.1157413132187466,-1.0001854828737489
2024-11-20 00:00:00+00:00,ENA/USDT,1d,LONG,DONCHIAN_EXIT,0.2999152542372887,-46.25497775184992,-0.7197050237081973,-45.53527272814173,False,False,1.9989406779661019,-0.12288135593220337
2024-11-20 00:00:00+00:00,LTC/USDT,1d,LONG,INITIAL_STOP,-1.0199999999999998,-47.274977751849924,-0.7197050237081973,-46.55527272814173,False,False,0.15640284570920446,-1.0185638061360605
2024-11-20 00:00:00+00:00,PENDLE/USDT,1d,LONG,DONCHIAN_EXIT,1.3167419738406656,-45.95823577800926,-0.7197050237081973,-45.23853075430107,False,False,3.8803804994054687,-0.8539833531510113
2024-11-20 00:00:00+00:00,PEPE/USDT,1d,LONG,STOP_BE_CHAND,4.356050420168068,-41.60218535784119,-0.7197050237081973,-40.882480334133,False,True,8.811764705882352,-0.42352941176470577
2024-12-02 00:00:00+00:00,TAO/USDT,1d,LONG,INITIAL_STOP,-1.0199999999999998,-42.6221853578412,-0.7197050237081973,-41.902480334133,False,False,0.005439005439005645,-1.021626521626521
2024-12-03 00:00:00+00:00,SOL/USDT,1d,LONG,STOP_BE_CHAND,3.68435842730875,-38.937826930532445,-0.7197050237081973,-38.21812190682425,False,True,6.897592197500764,-0.8740221477191912
2024-12-04 00:00:00+00:00,TRX/USDT,1d,LONG,STOP_BE_CHAND,8.64537467700259,-30.292452253529856,-0.7197050237081973,-29.57274722982166,False,True,15.061154177433254,-0.8380706287683032
2024-12-09 00:00:00+00:00,LINK/USDT,1d,LONG,STOP_BE_CHAND,4.92266605166052,-25.369786201869335,-0.7197050237081973,-24.650081178161138,False,True,9.570110701107014,-0.045202952029520495
2024-12-09 00:00:00+00:00,PENDLE/USDT,1d,LONG,INITIAL_STOP,-1.0200000000000002,-26.389786201869335,-0.7197050237081973,-25.670081178161137,False,False,0.8685853923431991,-1.2192506109150145
2024-12-09 00:00:00+00:00,SEI/USDT,1d,LONG,DONCHIAN_EXIT,1.4380863674851818,-24.951699834384154,-0.7197050237081973,-24.231994810675957,False,False,3.975656223539374,-0.7038526672311598
2024-12-09 00:00:00+00:00,INJ/USDT,1d,LONG,DONCHIAN_EXIT,1.3583403656821373,-23.593359468702015,-0.7197050237081973,-22.873654444993818,False,False,3.760900140646975,-0.49226441631504914
2024-12-09 00:00:00+00:00,TIA/USDT,1d,LONG,DONCHIAN_EXIT,-0.35371087314662286,-23.947070341848637,-0.7197050237081973,-23.22736531814044,False,False,1.5546746293245473,-0.9910420098846789
2024-12-09 00:00:00+00:00,XRP/USDT,1d,LONG,STOP_BE_CHAND,32.027543075941246,8.08047273409261,8.08047273409261,0.0,False,True,51.83663050414797,-0.4042756860242496
2024-12-09 00:00:00+00:00,ZEC/USDT,1d,LONG,STOP_BE_CHAND,5.137994486560991,13.2184672206536,13.2184672206536,0.0,False,True,10.970365265334252,-0.18814610613370117
2024-12-09 00:00:00+00:00,SUI/USDT,1d,LONG,STOP_BE_CHAND,2.72029787384583,15.93876509449943,15.93876509449943,0.0,False,True,5.412884282024979,-0.24714331198924466
2024-12-09 00:00:00+00:00,HBAR/USDT,1d,LONG,STOP_BE_CHAND,22.011468531468534,37.95023362596797,37.95023362596797,0.0,False,True,34.857403466099115,-0.8768622681666164
2024-12-09 00:00:00+00:00,FIL/USDT,1d,LONG,STOP_BE_CHAND,2.3029292929292935,40.25316291889726,40.25316291889726,0.0,False,True,5.202626262626265,-0.9446464646464654
2024-12-09 00:00:00+00:00,DASH/USDT,1d,LONG,STOP_BE_CHAND,12.8108615819209,53.064024500818164,53.064024500818164,0.0,False,True,22.611581920903944,-0.7217514124293768
2024-12-09 00:00:00+00:00,CHZ/USDT,1d,LONG,STOP_BE_CHAND,2.7478198433420387,55.8118443441602,55.8118443441602,0.0,False,True,6.214099216710184,-0.6762402088772852
2024-12-09 00:00:00+00:00,BNB/USDT,1d,LONG,STOP_BE_CHAND,0.8781124939833608,56.68995683814356,56.68995683814356,0.0,False,True,4.072062160489585,-0.7607440005500934
2024-12-09 00:00:00+00:00,AVAX/USDT,1d,LONG,STOP_BE_CHAND,4.156320667284524,60.846277505428084,60.846277505428084,0.0,False,True,8.248841519925858,-0.21733086190917458
2024-12-09 00:00:00+00:00,ATOM/USDT,1d,LONG,STOP_BE_CHAND,2.3362279859109827,63.182505491339064,63.182505491339064,0.0,False,True,5.105987832212615,-0.6119116234390011
2024-12-09 00:00:00+00:00,ARKM/USDT,1d,LONG,INITIAL_STOP,-1.0200000000000002,62.16250549133906,63.182505491339064,-1.0200000000000031,False,False,1.61049723756906,-1.4475138121546962
2024-12-09 00:00:00+00:00,APT/USDT,1d,LONG,INITIAL_STOP,-1.0200000000000005,61.14250549133906,63.182505491339064,-2.0400000000000063,False,False,0.33313987231572856,-1.6656993615786422
2024-12-09 00:00:00+00:00,ALT/USDT,1d,LONG,INITIAL_STOP,-1.0200000000000002,60.122505491339055,63.182505491339064,-3.0600000000000094,False,False,1.4138372837924413,-1.1851377322229335
2024-12-09 00:00:00+00:00,ADA/USDT,1d,LONG,STOP_BE_CHAND,2.2139757956073516,62.33648128694641,63.182505491339064,-0.8460242043926556,False,True,4.857799193186913,-0.13962348722545886
2024-12-10 00:00:00+00:00,BCH/USDT,1d,LONG,STOP_BE_CHAND,2.155552050473185,64.4920333374196,64.4920333374196,0.0,False,True,5.189274447949528,-0.22523659305993673
2024-12-18 00:00:00+00:00,WLD/USDT,1d,LONG,INITIAL_STOP,-1.0199999999999998,63.472033337419596,64.4920333374196,-1.0200000000000031,False,False,2.155840948382317,-1.0251914052852555
2024-12-18 00:00:00+00:00,PHA/USDT,1d,LONG,DONCHIAN_EXIT,-0.7557446808510638,62.71628865656853,64.4920333374196,-1.7757446808510693,False,False,1.0663829787234043,-0.7893617021276594
2024-12-18 00:00:00+00:00,PEPE/USDT,1d,LONG,INITIAL_STOP,-1.0200000000000005,61.69628865656853,64.4920333374196,-2.7957446808510724,False,False,0.6973873097904103,-1.159632500717772
2024-12-18 00:00:00+00:00,DOGE/USDT,1d,LONG,STOP_BE_CHAND,17.43905059989567,79.13533925646419,79.13533925646419,0.0,False,True,25.35482524778299,-0.6842983828899334
2024-12-18 00:00:00+00:00,JTO/USDT,1d,LONG,DONCHIAN_EXIT,0.3100438596491232,79.44538311611332,79.44538311611332,0.0,False,False,2.9205043859649127,-0.4048793859649121
2024-12-18 00:00:00+00:00,FET/USDT,1d,LONG,DONCHIAN_EXIT,-0.8545498783454992,78.59083323776782,79.44538311611332,-0.8545498783454946,False,False,1.7644768856447683,-0.8720194647201948
2024-12-18 00:00:00+00:00,NEAR/USDT,1d,LONG,DONCHIAN_EXIT,0.1568748736608045,78.74770811142864,79.44538311611332,-0.6976750046846831,False,False,3.7950272892662205,-0.8730543763897309
2024-12-19 00:00:00+00:00,LINK/USDT,1d,LONG,INITIAL_STOP,-1.0199999999999998,77.72770811142864,79.44538311611332,-1.7176750046846792,False,False,0.2583552537672563,-1.057686425643849
2024-12-19 00:00:00+00:00,UNI/USDT,1d,LONG,DONCHIAN_EXIT,-0.36405184007824865,77.3636562713504,79.44538311611332,-2.081726844762926,False,False,2.541875534906468,-0.5216407873823204
2024-12-19 00:00:00+00:00,LTC/USDT,1d,LONG,DONCHIAN_EXIT,-0.027580445544554483,77.33607582580584,79.44538311611332,-2.109307290307484,False,False,2.575185643564356,-0.6253867574257422
2024-12-19 00:00:00+00:00,ICP/USDT,1d,LONG,DONCHIAN_EXIT,-0.591730418943534,76.74434540686231,79.44538311611332,-2.701037709251011,False,False,2.196648451730419,-0.7344262295081964
2024-12-19 00:00:00+00:00,ARB/USDT,1d,LONG,DONCHIAN_EXIT,-0.011128813252466304,76.73321659360984,79.44538311611332,-2.7121665225034803,False,False,2.9141848465646776,-0.1698198605956364
2024-12-19 00:00:00+00:00,ETH/USDT,1d,LONG,STOP_BE_CHAND,2.2351848177289217,78.96840141133876,79.44538311611332,-0.47698170477455903,False,True,4.502427274608322,-0.03368473549338559
2024-12-19 00:00:00+00:00,DOT/USDT,1d,LONG,DONCHIAN_EXIT,0.2276114649681528,79.19601287630691,79.44538311611332,-0.24937023980641015,False,False,3.9960191082802536,-0.03582802547770694
2024-12-19 00:00:00+00:00,GRT/USDT,1d,LONG,DONCHIAN_EXIT,-0.22420974889217116,78.97180312741474,79.44538311611332,-0.47357998869857454,False,False,3.3655834564254072,-0.39549483013293907
2024-12-20 00:00:00+00:00,AAVE/USDT,1d,LONG,STOP_BE_CHAND,1.9712544133760808,80.94305754079083,80.94305754079083,0.0,False,True,5.3784748995576495,-0.4499817377541498
