symbol,entry_ts,exit_ts,r,year,side
1000XECUSDT,1637913600000,1638331200000,0.14895659788937773,2021,short
1000XECUSDT,1638417600000,1638835200000,2.3996626783835597,2021,short
1000XECUSDT,1642507200000,1642924800000,4.007548619235607,2022,short
1000XECUSDT,1645113600000,1645531200000,2.1452508450808145,2022,short
1000XECUSDT,1646323200000,1646740800000,0.8826154966255133,2022,short
1000XECUSDT,1650240000000,1650369600000,-1.0,2022,short
1000XECUSDT,1651363200000,1651363200000,-1.0,2022,short
1000XECUSDT,1652068800000,1652486400000,5.324597382778134,2022,short
1000XECUSDT,1653566400000,1653940800000,-1.0,2022,short
1000XECUSDT,1654948800000,1655366400000,2.21125563410358,2022,short
1000XECUSDT,1656489600000,1656907200000,0.3036671578840831,2022,short
1000XECUSDT,1658721600000,1658966400000,-1.0,2022,short
1000XECUSDT,1660104000000,1660132800000,-1.0,2022,short
1000XECUSDT,1660752000000,1661169600000,2.611600309370509,2022,short
1000XECUSDT,1664712000000,1664870400000,-1.0,2022,short
1000XECUSDT,1665460800000,1665878400000,0.7030286785331662,2022,short
1000XECUSDT,1666166400000,1666584000000,0.031337357809806954,2022,short
1000XECUSDT,1667376000000,1667563200000,-1.0,2022,short
1000XECUSDT,1667779200000,1668196800000,4.995045004773022,2022,short
1000XECUSDT,1671984000000,1672027200000,-1.0,2022,short
1000XECUSDT,1672387200000,1672588800000,-1.0,2022,short
1000XECUSDT,1678262400000,1678680000000,0.7853488116024245,2023,short
1000XECUSDT,1680494400000,1680652800000,-1.0,2023,short
1000XECUSDT,1681747200000,1682164800000,1.5805747506627257,2023,short
1000XECUSDT,1683230400000,1683648000000,0.9293957963081173,2023,short
1000XECUSDT,1684684800000,1685102400000,2.240258061582287,2023,short
1000XECUSDT,1685520000000,1685894400000,-1.0,2023,short
1000XECUSDT,1685937600000,1686355200000,2.563868826282488,2023,short
1000XECUSDT,1692086400000,1692504000000,7.063124847496793,2023,short
1000XECUSDT,1719979200000,1720396800000,2.419234688222814,2024,short
1000XECUSDT,1726675200000,1726675200000,-1.0,2024,short
1000XECUSDT,1729684800000,1729800000000,-1.0,2024,short
1000XECUSDT,1729900800000,1730073600000,-1.0,2024,short
1000XECUSDT,1742558400000,1742803200000,-1.0,2025,short
1000XECUSDT,1743091200000,1743508800000,2.5044564851705746,2025,short
1000XECUSDT,1744790400000,1744948800000,-1.0,2025,short
1000XECUSDT,1746331200000,1746676800000,-1.0,2025,short
1000XECUSDT,1748462400000,1748880000000,-0.39247318355195676,2025,short
1000XECUSDT,1749153600000,1749398400000,-1.0,2025,short
1000XECUSDT,1749729600000,1750147200000,2.369920516926874,2025,short
1000XECUSDT,1750521600000,1750809600000,-1.0,2025,short
1000XECUSDT,1751299200000,1751486400000,-1.0,2025,short
1000XECUSDT,1757923200000,1758340800000,0.6984569456837704,2025,short
1000XECUSDT,1758456000000,1758873600000,3.8715379727770176,2025,short
1000XECUSDT,1759852800000,1760270400000,5.100212555647668,2025,short
1000XECUSDT,1765425600000,1765843200000,0.9406727790496071,2025,short
1000XECUSDT,1766001600000,1766419200000,-0.38416884441972343,2025,short
1000XECUSDT,1768507200000,1768924800000,1.6023099333656305,2026,short
1000XECUSDT,1769702400000,1770120000000,2.2745019195396026,2026,short
1000XECUSDT,1772222400000,1772640000000,0.4137852650845282,2026,short
1000XECUSDT,1772740800000,1773144000000,-1.0,2026,short
1000XECUSDT,1773849600000,1774267200000,0.29446060478035485,2026,short
1000XECUSDT,1774512000000,1774929600000,0.7809879838925706,2026,short
1000XECUSDT,1777276800000,1777449600000,-1.0,2026,short
1000XECUSDT,1777492800000,1777651200000,-1.0,2026,short
1000XECUSDT,1780416000000,1780833600000,3.6822489945610912,2026,short
1INCHUSDT,1626436800000,1626451200000,-1.0,2021,short
1INCHUSDT,1626739200000,1626969600000,-1.0,2021,short
1INCHUSDT,1627963200000,1628179200000,-1.0,2021,short
1INCHUSDT,1633982400000,1634184000000,-1.0,2021,short
1INCHUSDT,1640721600000,1641139200000,0.052633885547432854,2021,short
1INCHUSDT,1641412800000,1641830400000,2.13302120889718,2022,short
1INCHUSDT,1650686400000,1651104000000,1.4412203636050829,2022,short
1INCHUSDT,1651262400000,1651305600000,-1.0,2022,short
1INCHUSDT,1656288000000,1656403200000,-1.0,2022,short
1INCHUSDT,1658361600000,1658779200000,0.6982282402288991,2022,short
1INCHUSDT,1661544000000,1661961600000,0.06467849462467808,2022,short
1INCHUSDT,1663545600000,1663891200000,-1.0,2022,short
1INCHUSDT,1664712000000,1664899200000,-1.0,2022,short
1INCHUSDT,1668988800000,1669118400000,-1.0,2022,short
1INCHUSDT,1670112000000,1670227200000,-1.0,2022,short
1INCHUSDT,1671192000000,1671609600000,0.8078627843886527,2022,short
1INCHUSDT,1683388800000,1683460800000,-1.0,2023,short
1INCHUSDT,1683518400000,1683936000000,0.40361625059545736,2023,short
1INCHUSDT,1684944000000,1685232000000,-1.0,2023,short
1INCHUSDT,1685937600000,1686355200000,3.058003233983817,2023,short
1INCHUSDT,1691179200000,1691596800000,-0.29063758327627864,2023,short
1INCHUSDT,1691870400000,1691942400000,-1.0,2023,short
1INCHUSDT,1692129600000,1692547200000,2.9991347276201346,2023,short
1INCHUSDT,1693584000000,1693987200000,-1.0,2023,short
1INCHUSDT,1719705600000,1719777600000,-1.0,2024,short
1INCHUSDT,1720008000000,1720425600000,0.713034041034123,2024,short
1INCHUSDT,1722369600000,1722787200000,4.166726272262217,2024,short
1INCHUSDT,1723752000000,1724112000000,-1.0,2024,short
1INCHUSDT,1724688000000,1725105600000,1.7270224399821754,2024,short
1INCHUSDT,1726430400000,1726704000000,-1.0,2024,short
1INCHUSDT,1728590400000,1728648000000,-1.0,2024,short
1INCHUSDT,1729684800000,1729800000000,-1.0,2024,short
1INCHUSDT,1729900800000,1730160000000,-1.0,2024,short
1INCHUSDT,1730390400000,1730808000000,1.541799450981733,2024,short
1INCHUSDT,1740168000000,1740240000000,-1.0,2025,short
1INCHUSDT,1740427200000,1740844800000,1.5422445589724334,2025,short
1INCHUSDT,1743638400000,1744056000000,1.7984046281003427,2025,short
1INCHUSDT,1746446400000,1746676800000,-1.0,2025,short
1INCHUSDT,1751356800000,1751472000000,-1.0,2025,short
1INCHUSDT,1766030400000,1766448000000,-0.2922708551974521,2025,short
1INCHUSDT,1766505600000,1766923200000,0.16431617214053673,2025,short
1INCHUSDT,1767024000000,1767297600000,-1.0,2025,short
1INCHUSDT,1769529600000,1769947200000,1.0343180113547192,2026,short
1INCHUSDT,1770796800000,1770811200000,-1.0,2026,short
1INCHUSDT,1772265600000,1772294400000,-1.0,2026,short
1INCHUSDT,1772942400000,1773072000000,-1.0,2026,short
1INCHUSDT,1773849600000,1774267200000,0.8660158043190441,2026,short
1INCHUSDT,1774526400000,1774944000000,0.6108300299022752,2026,short
1INCHUSDT,1775131200000,1775347200000,-1.0,2026,short
1INCHUSDT,1780300800000,1780718400000,6.24123120538557,2026,short
AAVEUSDT,1633521600000,1633521600000,-1.0,2021,short
AAVEUSDT,1633896000000,1634313600000,0.035302040821624955,2021,short
AAVEUSDT,1635091200000,1635206400000,-1.0,2021,short
AAVEUSDT,1636200000000,1636387200000,-1.0,2021,short
AAVEUSDT,1636588800000,1637006400000,0.2944167030911872,2021,short
AAVEUSDT,1637035200000,1637452800000,0.5301865141277932,2021,short
AAVEUSDT,1637553600000,1637654400000,-1.0,2021,short
AAVEUSDT,1637769600000,1638187200000,1.348150855056788,2021,short
AAVEUSDT,1638504000000,1638921600000,3.779379302156759,2021,short
AAVEUSDT,1639080000000,1639497600000,0.8111309389652933,2021,short
AAVEUSDT,1640016000000,1640044800000,-1.0,2021,short
AAVEUSDT,1644609600000,1645027200000,0.23926714905275004,2022,short
AAVEUSDT,1645128000000,1645545600000,1.7023323715340375,2022,short
AAVEUSDT,1646323200000,1646740800000,0.6024043227632155,2022,short
AAVEUSDT,1655539200000,1655712000000,-1.0,2022,short
AAVEUSDT,1656460800000,1656878400000,0.3643123325072065,2022,short
AAVEUSDT,1657584000000,1657728000000,-1.0,2022,short
AAVEUSDT,1663084800000,1663502400000,0.9112810919830845,2022,short
AAVEUSDT,1665172800000,1665590400000,1.3154279459970706,2022,short
AAVEUSDT,1665648000000,1665662400000,-1.0,2022,short
AAVEUSDT,1668988800000,1669248000000,-1.0,2022,short
AAVEUSDT,1671192000000,1671609600000,1.0344881010272153,2022,short
AAVEUSDT,1683388800000,1683806400000,2.116183308618665,2023,short
AAVEUSDT,1684684800000,1684800000000,-1.0,2023,short
AAVEUSDT,1685520000000,1685937600000,1.4863824604420115,2023,short
AAVEUSDT,1685980800000,1686067200000,-1.0,2023,short
AAVEUSDT,1692115200000,1692532800000,5.403223774989481,2023,short
AAVEUSDT,1757433600000,1757563200000,-1.0,2025,short
AAVEUSDT,1774137600000,1774396800000,-1.0,2026,short
ACEUSDT,1711958400000,1712376000000,1.7690343114255447,2024,short
ACEUSDT,1712937600000,1713355200000,4.700279118468117,2024,short
ACEUSDT,1774612800000,1775030400000,1.2427022405224457,2026,short
ACEUSDT,1777579200000,1777780800000,-1.0,2026,short
ACHUSDT,1682107200000,1682179200000,-1.0,2023,short
ACHUSDT,1682539200000,1682956800000,0.6645407132299056,2023,short
ACHUSDT,1683000000000,1683417600000,1.1650201041103596,2023,short
ACHUSDT,1683504000000,1683921600000,3.4210771120385357,2023,short
ACHUSDT,1686340800000,1686758400000,1.3832562364541312,2023,short
ACHUSDT,1687622400000,1687651200000,-1.0,2023,short
ACHUSDT,1687982400000,1688400000000,-0.5573875151158209,2023,short
ACHUSDT,1688961600000,1689206400000,-1.0,2023,short
ACHUSDT,1689595200000,1690012800000,0.6277336157376132,2023,short
ACHUSDT,1690070400000,1690142400000,-1.0,2023,short
ACHUSDT,1691092800000,1691409600000,-1.0,2023,short
ACHUSDT,1691625600000,1691985600000,-1.0,2023,short
ACHUSDT,1692129600000,1692547200000,1.2099575288564242,2023,short
ACHUSDT,1692720000000,1693137600000,-0.07633775581091473,2023,short
ACHUSDT,1693281600000,1693310400000,-1.0,2023,short
ACHUSDT,1693612800000,1694016000000,-1.0,2023,short
ACHUSDT,1696852800000,1697270400000,0.5894319432532595,2023,short
ACHUSDT,1697644800000,1697788800000,-1.0,2023,short
ACHUSDT,1729684800000,1729800000000,-1.0,2024,short
ACHUSDT,1729900800000,1730116800000,-1.0,2024,short
ACHUSDT,1748563200000,1748980800000,0.4682996189905063,2025,short
ACHUSDT,1749081600000,1749499200000,-0.26130747904289675,2025,short
ACHUSDT,1749715200000,1750132800000,0.9847070780644545,2025,short
ACHUSDT,1750176000000,1750276800000,-1.0,2025,short
ACHUSDT,1751371200000,1751443200000,-1.0,2025,short
ACHUSDT,1755633600000,1755705600000,-1.0,2025,short
ACHUSDT,1756699200000,1757116800000,-0.030111312110702577,2025,short
ACHUSDT,1758513600000,1758931200000,1.4260209829267625,2025,short
ACHUSDT,1759593600000,1759636800000,-1.0,2025,short
ACHUSDT,1759852800000,1759939200000,-1.0,2025,short
ACHUSDT,1762142400000,1762531200000,-1.0,2025,short
ACHUSDT,1763568000000,1763985600000,0.8221469958623105,2025,short
ACHUSDT,1764504000000,1764921600000,1.7019733657366938,2025,short
ACHUSDT,1764964800000,1764993600000,-1.0,2025,short
ACHUSDT,1766001600000,1766419200000,0.6829340634687857,2025,short
ACHUSDT,1767024000000,1767369600000,-1.0,2025,short
ACHUSDT,1771977600000,1772020800000,-1.0,2026,short
ACHUSDT,1772222400000,1772640000000,-1.0,2026,short
ACHUSDT,1774612800000,1775030400000,-0.18537085664531544,2026,short
ACHUSDT,1775102400000,1775232000000,-1.0,2026,short
ACHUSDT,1779480000000,1779897600000,0.8794700626704666,2026,short
ACHUSDT,1780416000000,1780833600000,1.8826509684198385,2026,short
ADAUSDT,1586505600000,1586923200000,-0.10425517527226313,2020,short
ADAUSDT,1586995200000,1587009600000,-1.0,2020,short
ADAUSDT,1635336000000,1635753600000,-0.021710239208720384,2021,short
ADAUSDT,1641412800000,1641830400000,2.1222556597464264,2022,short
ADAUSDT,1644624000000,1645041600000,-0.18579012998490183,2022,short
ADAUSDT,1645128000000,1645545600000,2.8876679058506243,2022,short
ADAUSDT,1649678400000,1650096000000,0.04597376299746213,2022,short
ADAUSDT,1650240000000,1650369600000,-1.0,2022,short
ADAUSDT,1650585600000,1651003200000,1.8776451062820725,2022,short
ADAUSDT,1651233600000,1651651200000,0.4640212611295768,2022,short
ADAUSDT,1652083200000,1652500800000,2.935446313257723,2022,short
ADAUSDT,1662494400000,1662696000000,-1.0,2022,short
ADAUSDT,1665403200000,1665820800000,5.401194513119028,2022,short
ADAUSDT,1669608000000,1669766400000,-1.0,2022,short
ADAUSDT,1685592000000,1685692800000,-1.0,2023,short
ADAUSDT,1685980800000,1686398400000,10.756692103411378,2023,short
ADAUSDT,1690862400000,1690934400000,-1.0,2023,short
ADAUSDT,1691424000000,1691510400000,-1.0,2023,short
ADAUSDT,1691769600000,1692187200000,2.524733594246701,2023,short
ADAUSDT,1696752000000,1697169600000,1.6014948294746827,2023,short
ADAUSDT,1720065600000,1720483200000,1.4755319092607815,2024,short
ADAUSDT,1724803200000,1725220800000,0.6000044487742983,2024,short
ADAUSDT,1750176000000,1750593600000,2.2894560007834626,2025,short
ADAUSDT,1766664000000,1766865600000,-1.0,2025,short
ADAUSDT,1769356800000,1769587200000,-1.0,2026,short
ADAUSDT,1774526400000,1774944000000,1.2555819716920302,2026,short
ADAUSDT,1777492800000,1777593600000,-1.0,2026,short
AEVOUSDT,1717790400000,1718208000000,1.0861722934192783,2024,short
AGLDUSDT,1719691200000,1719792000000,-1.0,2024,short
AGLDUSDT,1719979200000,1720396800000,3.5943124040657435,2024,short
AGLDUSDT,1724803200000,1725220800000,1.823831503666234,2024,short
AGLDUSDT,1748548800000,1748966400000,0.7204449443945167,2025,short
AGLDUSDT,1749715200000,1750132800000,0.8252282953176843,2025,short
AGLDUSDT,1753819200000,1754236800000,0.5736514259537842,2025,short
AGLDUSDT,1754913600000,1755072000000,-1.0,2025,short
AGLDUSDT,1755273600000,1755417600000,-1.0,2025,short
AGLDUSDT,1757865600000,1758283200000,0.4885052820710518,2025,short
AGLDUSDT,1758326400000,1758744000000,3.0187024767904975,2025,short
AGLDUSDT,1758830400000,1759248000000,0.4530897943584016,2025,short
AGLDUSDT,1759593600000,1759636800000,-1.0,2025,short
AGLDUSDT,1759694400000,1759752000000,-1.0,2025,short
AGLDUSDT,1759852800000,1760270400000,5.688456673662802,2025,short
AGLDUSDT,1761696000000,1762113600000,1.0896529330584168,2025,short
AGLDUSDT,1762142400000,1762560000000,-0.5535719462066966,2025,short
AGLDUSDT,1763582400000,1763611200000,-1.0,2025,short
AGLDUSDT,1764604800000,1764676800000,-1.0,2025,short
AGLDUSDT,1764950400000,1765080000000,-1.0,2025,short
AGLDUSDT,1765425600000,1765483200000,-1.0,2025,short
AGLDUSDT,1765555200000,1765569600000,-1.0,2025,short
AGLDUSDT,1766001600000,1766390400000,-1.0,2025,short
AGLDUSDT,1767081600000,1767110400000,-1.0,2025,short
AGLDUSDT,1770796800000,1770840000000,-1.0,2026,short
AGLDUSDT,1771444800000,1771632000000,-1.0,2026,short
AGLDUSDT,1774612800000,1775030400000,-0.8609489470025304,2026,short
AGLDUSDT,1775376000000,1775462400000,-1.0,2026,short
AGLDUSDT,1779825600000,1780243200000,0.845636420397966,2026,short
AKTUSDT,1750147200000,1750564800000,2.7237701233427045,2025,short
AKTUSDT,1757937600000,1758355200000,-0.2881618630340897,2025,short
AKTUSDT,1758513600000,1758931200000,1.997623089318899,2025,short
AKTUSDT,1759694400000,1759752000000,-1.0,2025,short
AKTUSDT,1759896000000,1760313600000,4.427164771542614,2025,short
ALCHUSDT,1749758400000,1750003200000,-1.0,2025,short
ALCHUSDT,1750435200000,1750636800000,-1.0,2025,short
ALCHUSDT,1751443200000,1751472000000,-1.0,2025,short
ALCHUSDT,1753732800000,1753804800000,-1.0,2025,short
ALCHUSDT,1754827200000,1754870400000,-1.0,2025,short
ALCHUSDT,1755748800000,1756166400000,6.023201044408622,2025,short
ALCHUSDT,1757606400000,1757649600000,-1.0,2025,short
ALCHUSDT,1758441600000,1758556800000,-1.0,2025,short
ALCHUSDT,1779955200000,1780041600000,-1.0,2026,short
ALGOUSDT,1603180800000,1603353600000,-1.0,2020,short
ALGOUSDT,1603728000000,1604145600000,2.106011282212657,2020,short
ALGOUSDT,1645128000000,1645545600000,1.715848227650634,2022,short
ALGOUSDT,1647216000000,1647259200000,-1.0,2022,short
ALGOUSDT,1649635200000,1650052800000,0.329248252012082,2022,short
ALGOUSDT,1650240000000,1650312000000,-1.0,2022,short
ALGOUSDT,1650585600000,1651003200000,1.5629009029766272,2022,short
ALGOUSDT,1651262400000,1651536000000,-1.0,2022,short
ALGOUSDT,1654862400000,1655280000000,4.023058189434633,2022,short
ALGOUSDT,1655539200000,1655712000000,-1.0,2022,short
ALGOUSDT,1656288000000,1656705600000,0.9021806459787872,2022,short
ALGOUSDT,1657468800000,1657814400000,-1.0,2022,short
ALGOUSDT,1658376000000,1658793600000,1.0543480510490906,2022,short
ALGOUSDT,1658851200000,1658937600000,-1.0,2022,short
ALGOUSDT,1659412800000,1659686400000,-1.0,2022,short
ALGOUSDT,1660104000000,1660132800000,-1.0,2022,short
ALGOUSDT,1660752000000,1661169600000,2.6570109281334857,2022,short
ALGOUSDT,1661529600000,1661947200000,-0.3207104908724321,2022,short
ALGOUSDT,1662494400000,1662566400000,-1.0,2022,short
ALGOUSDT,1663084800000,1663502400000,-0.37319333007658245,2022,short
ALGOUSDT,1665158400000,1665576000000,1.7645787038674048,2022,short
ALGOUSDT,1665633600000,1665676800000,-1.0,2022,short
ALGOUSDT,1666224000000,1666641600000,-0.4293399390979119,2022,short
ALGOUSDT,1666944000000,1666972800000,-1.0,2022,short
ALGOUSDT,1669608000000,1669766400000,-1.0,2022,short
ALGOUSDT,1670270400000,1670688000000,0.5731389346682189,2022,short
ALGOUSDT,1670817600000,1670932800000,-1.0,2022,short
ALGOUSDT,1671148800000,1671566400000,3.338792822729197,2022,short
ALGOUSDT,1677816000000,1678233600000,0.8611257301868813,2023,short
ALGOUSDT,1678392000000,1678708800000,-1.0,2023,short
ALGOUSDT,1680854400000,1681185600000,-1.0,2023,short
ALGOUSDT,1682438400000,1682452800000,-1.0,2023,short
ALGOUSDT,1682539200000,1682956800000,-0.04337846382852102,2023,short
ALGOUSDT,1683388800000,1683806400000,1.4819857785691706,2023,short
ALGOUSDT,1684440000000,1684857600000,0.016874628612776384,2023,short
ALGOUSDT,1684900800000,1685318400000,1.3159384959332734,2023,short
ALGOUSDT,1685520000000,1685721600000,-1.0,2023,short
ALGOUSDT,1685937600000,1686355200000,6.688927114314207,2023,short
ALGOUSDT,1686384000000,1686585600000,-1.0,2023,short
ALGOUSDT,1690171200000,1690588800000,0.5548481680542559,2023,short
ALGOUSDT,1692100800000,1692518400000,4.633705291535973,2023,short
ALGOUSDT,1695686400000,1695960000000,-1.0,2023,short
ALGOUSDT,1696852800000,1697270400000,0.3266333232673445,2023,short
ALGOUSDT,1697688000000,1697788800000,-1.0,2023,short
ALGOUSDT,1720036800000,1720454400000,1.6832609304018504,2024,short
ALGOUSDT,1722369600000,1722787200000,4.014905492094341,2024,short
ALGOUSDT,1724803200000,1725220800000,1.1174903253161415,2024,short
ALGOUSDT,1726444800000,1726704000000,-1.0,2024,short
ALGOUSDT,1728504000000,1728878400000,-1.0,2024,short
ALGOUSDT,1729152000000,1729296000000,-1.0,2024,short
ALGOUSDT,1729670400000,1730088000000,1.8120367500084853,2024,short
ALGOUSDT,1730390400000,1730808000000,0.7662848125447019,2024,short
ALGOUSDT,1757865600000,1758211200000,-1.0,2025,short
ALGOUSDT,1764403200000,1764820800000,-0.11988310282193103,2025,short
ALGOUSDT,1765742400000,1766160000000,1.1197491998874842,2025,short
ALGOUSDT,1767139200000,1767283200000,-1.0,2025,short
ALGOUSDT,1769702400000,1770120000000,1.4564467269608967,2026,short
ALGOUSDT,1771444800000,1771862400000,1.6582879048691277,2026,short
ALGOUSDT,1772265600000,1772308800000,-1.0,2026,short
ALGOUSDT,1772812800000,1773129600000,-1.0,2026,short
ALGOUSDT,1774526400000,1774944000000,-1.0,2026,short
ALICEUSDT,1622793600000,1623211200000,1.112811422692949,2021,short
ALICEUSDT,1623844800000,1624262400000,1.1508518053447656,2021,short
ALICEUSDT,1624320000000,1624435200000,-1.0,2021,short
ALICEUSDT,1624680000000,1625097600000,-0.34472781192745666,2021,short
ALICEUSDT,1635091200000,1635148800000,-1.0,2021,short
ALICEUSDT,1642161600000,1642248000000,-1.0,2022,short
ALICEUSDT,1642435200000,1642852800000,5.563748607448671,2022,short
ALICEUSDT,1646683200000,1647100800000,0.5131064742610626,2022,short
ALICEUSDT,1649649600000,1650067200000,-0.012654220441785468,2022,short
ALICEUSDT,1650268800000,1650326400000,-1.0,2022,short
ALICEUSDT,1650859200000,1651204800000,-1.0,2022,short
ALICEUSDT,1651766400000,1652184000000,1.4969808694097764,2022,short
ALICEUSDT,1654113600000,1654531200000,-0.1166937440238879,2022,short
ALICEUSDT,1656360000000,1656777600000,1.4728212369784097,2022,short
ALICEUSDT,1657454400000,1657872000000,0.35983542514552813,2022,short
ALICEUSDT,1658721600000,1658952000000,-1.0,2022,short
ALICEUSDT,1660752000000,1661169600000,2.5862471162493073,2022,short
ALICEUSDT,1661731200000,1661774400000,-1.0,2022,short
ALICEUSDT,1662494400000,1662609600000,-1.0,2022,short
ALICEUSDT,1663041600000,1663459200000,0.9673085831671664,2022,short
ALICEUSDT,1663804800000,1663862400000,-1.0,2022,short
ALICEUSDT,1664150400000,1664251200000,-1.0,2022,short
ALICEUSDT,1664337600000,1664424000000,-1.0,2022,short
ALICEUSDT,1664712000000,1664812800000,-1.0,2022,short
ALICEUSDT,1665158400000,1665576000000,2.172349336856089,2022,short
ALICEUSDT,1666224000000,1666641600000,-0.1807854881437751,2022,short
ALICEUSDT,1668988800000,1669161600000,-1.0,2022,short
ALICEUSDT,1670400000000,1670817600000,0.5869273452686077,2022,short
ALICEUSDT,1670918400000,1670932800000,-1.0,2022,short
ALICEUSDT,1671192000000,1671609600000,2.0937228330345987,2022,short
ALICEUSDT,1672387200000,1672488000000,-1.0,2022,short
ALICEUSDT,1683388800000,1683806400000,2.2412074833081133,2023,short
ALICEUSDT,1684728000000,1684756800000,-1.0,2023,short
ALICEUSDT,1685433600000,1685721600000,-1.0,2023,short
ALICEUSDT,1685937600000,1686355200000,4.4108960300231805,2023,short
ALICEUSDT,1690200000000,1690617600000,0.3304318365489827,2023,short
ALICEUSDT,1690747200000,1690934400000,-1.0,2023,short
ALICEUSDT,1695744000000,1696132800000,-1.0,2023,short
ALICEUSDT,1696852800000,1697270400000,0.49079249560107496,2023,short
ALICEUSDT,1720065600000,1720483200000,1.6549836257132553,2024,short
ALICEUSDT,1722499200000,1722916800000,3.949271101130578,2024,short
