exit_time,net_r,cumulative_r
2025-01-08 00:00:00+00:00,0.7879312564202273,-32.64489959104403
2025-01-09 00:00:00+00:00,-0.2549135767158034,-32.89981316775983
2025-01-13 00:00:00+00:00,-1.0114242189859923,-33.911237386745825
2025-01-19 00:00:00+00:00,-0.4018382741410443,-34.31307566088687
2025-01-19 00:00:00+00:00,-0.5316819868847457,-34.844757647771615
2025-01-20 00:00:00+00:00,-0.6131385203034411,-35.45789616807506
2025-01-24 00:00:00+00:00,-0.4767031981753554,-35.93459936625042
2025-01-24 00:00:00+00:00,-0.2974156505379706,-36.23201501678839
2025-01-25 00:00:00+00:00,-0.1287703323939525,-36.36078534918234
2025-01-25 00:00:00+00:00,-0.7573678768092834,-37.11815322599163
2025-01-25 00:00:00+00:00,-0.20561742249239312,-37.32377064848402
2025-01-26 00:00:00+00:00,-0.21331873683952426,-37.53708938532355
2025-01-26 00:00:00+00:00,-0.13554447991340576,-37.67263386523695
2025-01-27 00:00:00+00:00,0.12956521406284566,-37.54306865117411
2025-01-29 00:00:00+00:00,-0.22695108687850804,-37.77001973805262
2025-01-30 00:00:00+00:00,1.2832302237492437,-36.486789514303375
2025-01-31 00:00:00+00:00,0.62848717334261,-35.85830234096076
2025-02-03 00:00:00+00:00,-1.017413684158958,-36.87571602511972
2025-02-03 00:00:00+00:00,-1.0136814998594097,-37.88939752497913
2025-02-05 00:00:00+00:00,1.5398563498682918,-36.349541175110836
2025-02-10 00:00:00+00:00,0.7346550641707926,-35.61488611094004
2025-02-10 00:00:00+00:00,7.126451415658764,-28.488434695281278
2025-02-17 00:00:00+00:00,12.928622938591754,-15.559811756689523
2025-02-18 00:00:00+00:00,1.0439392787500121,-14.515872477939512
2025-02-18 00:00:00+00:00,1.5729414260531531,-12.942931051886358
2025-02-18 00:00:00+00:00,2.1601775485697754,-10.782753503316583
2025-02-21 00:00:00+00:00,1.8290836371485533,-8.95366986616803
2025-03-12 00:00:00+00:00,-0.6606101014922048,-9.614279967660234
2025-03-23 00:00:00+00:00,-1.0069806430919206,-10.621260610752156
2025-03-24 00:00:00+00:00,-0.48539301144046537,-11.10665362219262
2025-04-03 00:00:00+00:00,14.62390928530196,3.5172556631093386
2025-04-07 00:00:00+00:00,-1.034474131443404,2.4827815316659345
2025-05-17 00:00:00+00:00,-1.012963784080466,1.4698177475854686
2025-05-28 00:00:00+00:00,-1.0167870717055767,0.4530306758798919
2025-05-30 00:00:00+00:00,-1.0160407825640898,-0.5630101066841979
2025-05-31 00:00:00+00:00,-1.0104357147222736,-1.5734458214064715
2025-06-01 00:00:00+00:00,-0.6740403733539052,-2.2474861947603766
2025-06-05 00:00:00+00:00,-1.0143623921277656,-3.261848586888142
2025-06-12 00:00:00+00:00,-0.6655518688848631,-3.927400455773005
2025-06-18 00:00:00+00:00,-1.0108602110481861,-4.938260666821192
2025-06-21 00:00:00+00:00,-1.0101344933074072,-5.948395160128599
2025-06-21 00:00:00+00:00,-0.8069064316345237,-6.755301591763122
2025-06-22 00:00:00+00:00,-1.0258427498918055,-7.781144341654928
2025-06-22 00:00:00+00:00,-1.0132745977552384,-8.794418939410166
2025-07-23 00:00:00+00:00,-1.0181282036921637,-9.81254714310233
2025-07-23 00:00:00+00:00,-1.012087979950353,-10.824635123052683
2025-07-24 00:00:00+00:00,-1.0148106439647526,-11.839445767017436
2025-07-24 00:00:00+00:00,-1.015666408699189,-12.855112175716625
2025-07-30 00:00:00+00:00,-1.0142675960222327,-13.869379771738858
2025-08-01 00:00:00+00:00,-1.0114612596618044,-14.880841031400662
2025-08-01 00:00:00+00:00,-1.0111891076626567,-15.89203013906332
2025-08-01 00:00:00+00:00,-1.0076728767033105,-16.89970301576663
2025-08-02 00:00:00+00:00,-1.0201757554760127,-17.919878771242644
2025-08-02 00:00:00+00:00,-1.0149728496762391,-18.934851620918884
2025-08-20 00:00:00+00:00,-1.0124184015184492,-19.947270022437333
2025-09-10 00:00:00+00:00,1.3099885555896815,-18.637281466847654
2025-09-15 00:00:00+00:00,-1.0054684905713815,-19.642749957419035
2025-09-15 00:00:00+00:00,-1.022301652390936,-20.66505160980997
2025-09-22 00:00:00+00:00,-1.0130553204477137,-21.678106930257684
2025-09-22 00:00:00+00:00,-1.0106363222968346,-22.68874325255452
2025-10-10 00:00:00+00:00,-1.0161483826472413,-23.70489163520176
2025-10-10 00:00:00+00:00,-1.0180345565423008,-24.72292619174406
2025-10-10 00:00:00+00:00,-1.0231166664074234,-25.746042858151483
2025-10-10 00:00:00+00:00,-1.011376219310632,-26.757419077462114
2025-10-10 00:00:00+00:00,-1.0199573218937974,-27.777376399355912
2025-10-10 00:00:00+00:00,-1.0043440316441403,-28.781720431000053
2025-10-10 00:00:00+00:00,-1.0069040205401127,-29.788624451540166
2025-10-20 00:00:00+00:00,1.0745085044138236,-28.71411594712634
2025-10-24 00:00:00+00:00,3.2669061756851283,-25.447209771441212
2025-10-27 00:00:00+00:00,-1.0045692425048038,-26.451779013946016
2025-10-29 00:00:00+00:00,-0.6416414635855687,-27.093420477531584
2025-11-11 00:00:00+00:00,-1.0060122974498655,-28.099432774981448
2025-12-01 00:00:00+00:00,-0.7071658312738198,-28.806598606255267
2025-12-18 00:00:00+00:00,-0.9184071610537616,-29.725005767309028
2026-01-20 00:00:00+00:00,-1.0460547768153114,-30.77106054412434
2026-01-26 00:00:00+00:00,-1.006212878735018,-31.777273422859356
2026-01-31 00:00:00+00:00,-1.0137533906260592,-32.791026813485416
2026-02-19 00:00:00+00:00,-1.00996892271693,-33.800995736202346
2026-03-30 00:00:00+00:00,-0.6352567621656706,-34.43625249836801
2026-04-21 00:00:00+00:00,-0.41659228075166904,-34.852844779119685
2026-04-30 00:00:00+00:00,-1.021764702454284,-35.87460948157397
2026-05-15 00:00:00+00:00,-1.0093482090646357,-36.8839576906386
2026-05-26 00:00:00+00:00,5.810460734864584,-31.07349695577402
