symbol,entry_time,exit_time,net_r,win,bars_held,exit_reason,year
APT_USDT,2024-01-18 00:00:00+00:00,2024-02-07 00:00:00+00:00,0.0358,1,20,time_exit,2024
WLD_USDT,2024-01-20 00:00:00+00:00,2024-02-09 00:00:00+00:00,-0.0155,0,20,time_exit,2024
ARB_USDT,2024-01-21 00:00:00+00:00,2024-02-10 00:00:00+00:00,0.3395,1,20,time_exit,2024
FET_USDT,2024-01-21 00:00:00+00:00,2024-02-10 00:00:00+00:00,0.2882,1,20,time_exit,2024
ORDI_USDT,2024-01-21 00:00:00+00:00,2024-01-25 00:00:00+00:00,-1.0,0,4,atr_stop,2024
SOL_USDT,2024-01-22 00:00:00+00:00,2024-02-11 00:00:00+00:00,1.4262,1,20,time_exit,2024
SEI_USDT,2024-01-22 00:00:00+00:00,2024-02-11 00:00:00+00:00,0.4091,1,20,time_exit,2024
ETH_USDT,2024-01-24 00:00:00+00:00,2024-02-13 00:00:00+00:00,1.8162,1,20,time_exit,2024
ADA_USDT,2024-01-25 00:00:00+00:00,2024-02-14 00:00:00+00:00,1.9907,1,20,time_exit,2024
ORDI_USDT,2024-02-04 00:00:00+00:00,2024-02-24 00:00:00+00:00,0.9659,1,20,time_exit,2024
PENDLE_USDT,2024-02-19 00:00:00+00:00,2024-03-05 00:00:00+00:00,-1.0,0,15,atr_stop,2024
SOL_USDT,2024-02-23 00:00:00+00:00,2024-03-14 00:00:00+00:00,6.0734,1,20,time_exit,2024
AVAX_USDT,2024-02-23 00:00:00+00:00,2024-03-14 00:00:00+00:00,3.7496,1,20,time_exit,2024
LINK_USDT,2024-02-23 00:00:00+00:00,2024-03-14 00:00:00+00:00,1.3927,1,20,time_exit,2024
INJ_USDT,2024-02-23 00:00:00+00:00,2024-03-14 00:00:00+00:00,2.4715,1,20,time_exit,2024
TRX_USDT,2024-03-11 00:00:00+00:00,2024-03-15 00:00:00+00:00,-1.0,0,4,atr_stop,2024
PENDLE_USDT,2024-03-16 00:00:00+00:00,2024-04-05 00:00:00+00:00,4.7325,1,20,time_exit,2024
LTC_USDT,2024-03-16 00:00:00+00:00,2024-04-05 00:00:00+00:00,0.7104,1,20,time_exit,2024
ICP_USDT,2024-03-16 00:00:00+00:00,2024-04-05 00:00:00+00:00,1.3771,1,20,time_exit,2024
FIL_USDT,2024-03-16 00:00:00+00:00,2024-04-05 00:00:00+00:00,-0.1519,0,20,time_exit,2024
ARB_USDT,2024-03-18 00:00:00+00:00,2024-04-07 00:00:00+00:00,-0.2257,0,20,time_exit,2024
TIA_USDT,2024-04-03 00:00:00+00:00,2024-04-12 00:00:00+00:00,-1.0,0,9,atr_stop,2024
BCH_USDT,2024-04-11 00:00:00+00:00,2024-04-13 00:00:00+00:00,-1.0,0,2,atr_stop,2024
NEAR_USDT,2024-04-13 00:00:00+00:00,2024-05-03 00:00:00+00:00,1.045,1,20,time_exit,2024
GRT_USDT,2024-04-13 00:00:00+00:00,2024-05-03 00:00:00+00:00,0.639,1,20,time_exit,2024
ICP_USDT,2024-04-13 00:00:00+00:00,2024-05-03 00:00:00+00:00,0.3811,1,20,time_exit,2024
DOGE_USDT,2024-04-27 00:00:00+00:00,2024-05-01 00:00:00+00:00,-1.0,0,4,atr_stop,2024
HBAR_USDT,2024-04-28 00:00:00+00:00,2024-05-18 00:00:00+00:00,0.3261,1,20,time_exit,2024
LPT_USDT,2024-04-30 00:00:00+00:00,2024-05-20 00:00:00+00:00,2.7001,1,20,time_exit,2024
BCH_USDT,2024-05-01 00:00:00+00:00,2024-05-21 00:00:00+00:00,1.3865,1,20,time_exit,2024
ICP_USDT,2024-05-08 00:00:00+00:00,2024-05-28 00:00:00+00:00,0.047,1,20,time_exit,2024
PENDLE_USDT,2024-05-14 00:00:00+00:00,2024-06-03 00:00:00+00:00,2.8381,1,20,time_exit,2024
ARKM_USDT,2024-05-14 00:00:00+00:00,2024-06-03 00:00:00+00:00,0.3935,1,20,time_exit,2024
FET_USDT,2024-05-14 00:00:00+00:00,2024-06-03 00:00:00+00:00,0.3715,1,20,time_exit,2024
JTO_USDT,2024-05-25 00:00:00+00:00,2024-06-07 00:00:00+00:00,-1.0,0,13,atr_stop,2024
LTC_USDT,2024-05-25 00:00:00+00:00,2024-06-07 00:00:00+00:00,-1.0,0,13,atr_stop,2024
HBAR_USDT,2024-06-01 00:00:00+00:00,2024-06-07 00:00:00+00:00,-1.0,0,6,atr_stop,2024
PENDLE_USDT,2024-06-10 00:00:00+00:00,2024-06-30 00:00:00+00:00,-0.1827,0,20,time_exit,2024
BNB_USDT,2024-06-11 00:00:00+00:00,2024-07-01 00:00:00+00:00,-0.4459,0,20,time_exit,2024
BTC_USDT,2024-06-21 00:00:00+00:00,2024-06-24 00:00:00+00:00,-1.0,0,3,atr_stop,2024
PEPE_USDT,2024-07-05 00:00:00+00:00,2024-07-25 00:00:00+00:00,1.154,1,20,time_exit,2024
TRX_USDT,2024-08-02 00:00:00+00:00,2024-08-22 00:00:00+00:00,4.8099,1,20,time_exit,2024
SOL_USDT,2024-08-02 00:00:00+00:00,2024-08-05 00:00:00+00:00,-1.0,0,3,atr_stop,2024
PEPE_USDT,2024-08-03 00:00:00+00:00,2024-08-05 00:00:00+00:00,-1.0,0,2,atr_stop,2024
ZEC_USDT,2024-08-22 00:00:00+00:00,2024-08-27 00:00:00+00:00,-1.0,0,5,atr_stop,2024
ZEC_USDT,2024-08-29 00:00:00+00:00,2024-09-04 00:00:00+00:00,-1.0,0,6,atr_stop,2024
TRX_USDT,2024-09-04 00:00:00+00:00,2024-09-24 00:00:00+00:00,0.111,1,20,time_exit,2024
AAVE_USDT,2024-10-02 00:00:00+00:00,2024-10-22 00:00:00+00:00,0.6198,1,20,time_exit,2024
BNB_USDT,2024-10-02 00:00:00+00:00,2024-10-22 00:00:00+00:00,1.0637,1,20,time_exit,2024
PEPE_USDT,2024-10-03 00:00:00+00:00,2024-10-23 00:00:00+00:00,0.5538,1,20,time_exit,2024
TAO_USDT,2024-10-17 00:00:00+00:00,2024-11-01 00:00:00+00:00,-1.0,0,15,atr_stop,2024
AAVE_USDT,2024-10-25 00:00:00+00:00,2024-11-14 00:00:00+00:00,1.1484,1,20,time_exit,2024
APT_USDT,2024-11-03 00:00:00+00:00,2024-11-23 00:00:00+00:00,2.9355,1,20,time_exit,2024
BTC_USDT,2024-11-03 00:00:00+00:00,2024-11-23 00:00:00+00:00,6.5684,1,20,time_exit,2024
BNB_USDT,2024-11-03 00:00:00+00:00,2024-11-23 00:00:00+00:00,2.4973,1,20,time_exit,2024
TRX_USDT,2024-11-04 00:00:00+00:00,2024-11-24 00:00:00+00:00,7.8428,1,20,time_exit,2024
ZEC_USDT,2024-11-13 00:00:00+00:00,2024-12-03 00:00:00+00:00,4.8449,1,20,time_exit,2024
PEPE_USDT,2024-11-20 00:00:00+00:00,2024-12-10 00:00:00+00:00,0.7383,1,20,time_exit,2024
DASH_USDT,2024-12-10 00:00:00+00:00,2024-12-30 00:00:00+00:00,-0.4493,0,20,time_exit,2024
TRX_USDT,2024-12-21 00:00:00+00:00,2025-01-10 00:00:00+00:00,-0.0074,0,20,time_exit,2024
EIGEN_USDT,2024-12-21 00:00:00+00:00,2025-01-10 00:00:00+00:00,-0.4313,0,20,time_exit,2024
UNI_USDT,2025-01-09 00:00:00+00:00,2025-01-27 00:00:00+00:00,-1.0,0,18,atr_stop,2025
AAVE_USDT,2025-01-09 00:00:00+00:00,2025-01-29 00:00:00+00:00,0.1788,1,20,time_exit,2025
ZEN_USDT,2025-01-20 00:00:00+00:00,2025-02-02 00:00:00+00:00,-1.0,0,13,atr_stop,2025
SUI_USDT,2025-01-26 00:00:00+00:00,2025-02-03 00:00:00+00:00,-1.0,0,8,atr_stop,2025
LINK_USDT,2025-01-28 00:00:00+00:00,2025-02-03 00:00:00+00:00,-1.0,0,6,atr_stop,2025
LTC_USDT,2025-02-04 00:00:00+00:00,2025-02-24 00:00:00+00:00,0.5599,1,20,time_exit,2025
BTC_USDT,2025-02-08 00:00:00+00:00,2025-02-25 00:00:00+00:00,-1.0,0,17,atr_stop,2025
XRP_USDT,2025-03-29 00:00:00+00:00,2025-04-06 00:00:00+00:00,-1.0,0,8,atr_stop,2025
ZEC_USDT,2025-05-16 00:00:00+00:00,2025-06-05 00:00:00+00:00,1.1861,1,20,time_exit,2025
TRX_USDT,2025-05-19 00:00:00+00:00,2025-06-08 00:00:00+00:00,0.8146,1,20,time_exit,2025
XRP_USDT,2025-06-14 00:00:00+00:00,2025-06-22 00:00:00+00:00,-1.0,0,8,atr_stop,2025
ZEC_USDT,2025-06-15 00:00:00+00:00,2025-06-22 00:00:00+00:00,-1.0,0,7,atr_stop,2025
AAVE_USDT,2025-06-15 00:00:00+00:00,2025-06-21 00:00:00+00:00,-1.0,0,6,atr_stop,2025
BNB_USDT,2025-06-21 00:00:00+00:00,2025-07-11 00:00:00+00:00,1.9793,1,20,time_exit,2025
HBAR_USDT,2025-08-01 00:00:00+00:00,2025-08-21 00:00:00+00:00,-0.1139,0,20,time_exit,2025
SUI_USDT,2025-08-01 00:00:00+00:00,2025-08-21 00:00:00+00:00,-0.0714,0,20,time_exit,2025
ADA_USDT,2025-08-01 00:00:00+00:00,2025-08-21 00:00:00+00:00,1.2002,1,20,time_exit,2025
BNB_USDT,2025-08-01 00:00:00+00:00,2025-08-21 00:00:00+00:00,1.0522,1,20,time_exit,2025
SOL_USDT,2025-08-01 00:00:00+00:00,2025-08-21 00:00:00+00:00,0.7648,1,20,time_exit,2025
UNI_USDT,2025-08-01 00:00:00+00:00,2025-08-21 00:00:00+00:00,0.7112,1,20,time_exit,2025
AAVE_USDT,2025-08-01 00:00:00+00:00,2025-08-21 00:00:00+00:00,1.2445,1,20,time_exit,2025
BTC_USDT,2025-08-01 00:00:00+00:00,2025-08-21 00:00:00+00:00,-0.1497,0,20,time_exit,2025
LINK_USDT,2025-08-01 00:00:00+00:00,2025-08-21 00:00:00+00:00,3.309,1,20,time_exit,2025
SEI_USDT,2025-08-01 00:00:00+00:00,2025-08-21 00:00:00+00:00,0.152,1,20,time_exit,2025
XRP_USDT,2025-08-31 00:00:00+00:00,2025-09-20 00:00:00+00:00,0.6184,1,20,time_exit,2025
ENA_USDT,2025-09-16 00:00:00+00:00,2025-09-22 00:00:00+00:00,-1.0,0,6,atr_stop,2025
XRP_USDT,2025-09-22 00:00:00+00:00,2025-10-10 00:00:00+00:00,-1.0,0,18,atr_stop,2025
BCH_USDT,2025-09-23 00:00:00+00:00,2025-10-10 00:00:00+00:00,-1.0,0,17,atr_stop,2025
PENDLE_USDT,2025-09-23 00:00:00+00:00,2025-10-10 00:00:00+00:00,-1.0,0,17,atr_stop,2025
LINK_USDT,2025-09-23 00:00:00+00:00,2025-10-10 00:00:00+00:00,-1.0,0,17,atr_stop,2025
WLD_USDT,2025-09-23 00:00:00+00:00,2025-10-10 00:00:00+00:00,-1.0,0,17,atr_stop,2025
PENGU_USDT,2025-09-23 00:00:00+00:00,2025-10-10 00:00:00+00:00,-1.0,0,17,atr_stop,2025
ETH_USDT,2025-09-25 00:00:00+00:00,2025-10-10 00:00:00+00:00,-1.0,0,15,atr_stop,2025
SOL_USDT,2025-09-25 00:00:00+00:00,2025-10-15 00:00:00+00:00,0.0447,1,20,time_exit,2025
ZEC_USDT,2025-10-16 00:00:00+00:00,2025-11-05 00:00:00+00:00,2.5118,1,20,time_exit,2025
BNB_USDT,2025-10-17 00:00:00+00:00,2025-11-06 00:00:00+00:00,-0.4665,0,20,time_exit,2025
BNB_USDT,2025-11-14 00:00:00+00:00,2025-11-21 00:00:00+00:00,-1.0,0,7,atr_stop,2025
DASH_USDT,2025-12-01 00:00:00+00:00,2025-12-21 00:00:00+00:00,-0.6097,0,20,time_exit,2025
BCH_USDT,2025-12-24 00:00:00+00:00,2026-01-13 00:00:00+00:00,0.7103,1,20,time_exit,2025
ZEC_USDT,2026-01-10 00:00:00+00:00,2026-01-30 00:00:00+00:00,-0.4232,0,20,time_exit,2026
CHZ_USDT,2026-01-22 00:00:00+00:00,2026-02-05 00:00:00+00:00,-1.0,0,14,atr_stop,2026
ZEC_USDT,2026-04-18 00:00:00+00:00,2026-05-08 00:00:00+00:00,4.4914,1,20,time_exit,2026
