trades,total_r,avg_r,win_rate,profit_factor,max_dd_r,std_r,t_score,removed_n,removed,assets_remaining
400,545.256205803475,1.3631405145086877,0.4025,3.5962987927914747,-30.043965197252646,5.431698132357659,5.019205711702572,0,,24
381,475.2613906951616,1.247405224921684,0.3989501312335958,3.3576556100928814,-32.97551173415593,4.554275833500577,5.346267885633763,1,ZEC/USDT,23
353,378.0538399428221,1.0709740508295242,0.39660056657223797,3.0233175283388274,-42.24455601911117,4.239369915086568,4.746407126679613,3,"ZEC/USDT,FET/USDT,ADA/USDT",21
323,297.3208536803336,0.9204979990103207,0.39628482972136225,2.7187253164797087,-36.0963445278025,3.7621958797365176,4.397265682644545,5,"ZEC/USDT,FET/USDT,ADA/USDT,SC/USDT,SOL/USDT",19
