trades,total_r,avg_r,win_rate,profit_factor,max_dd_r,std_r,t_score,removed_n,removed,assets_remaining
480,392.8116384888653,0.818357580185136,0.41041666666666665,2.532040209866367,-17.831600422428778,2.36929855884394,7.5673520350504,0,,24
451,361.5878461690447,0.8017468872927821,0.3991130820399113,2.4732803253460554,-21.324608816817346,2.3933193739677634,7.114180780749165,1,TRX/USDT,23
408,308.4232157944052,0.755939254398052,0.39950980392156865,2.3937925801592894,-24.559648972557653,2.277330902377985,6.7048773851202945,3,"TRX/USDT,FET/USDT,ZEC/USDT",21
376,267.9090742743326,0.7125241337083315,0.39095744680851063,2.300523344636624,-24.193019229283237,2.2732572425520483,6.077779190573613,5,"TRX/USDT,FET/USDT,ZEC/USDT,ARDR/USDT,IOST/USDT",19
