trades,total_r,avg_r,win_rate,profit_factor,max_dd_r,std_r,t_score,split
240,195.3430021116751,0.813929175465313,0.4041666666666667,2.4595846668292864,-13.764855345306472,2.410557207982655,5.230880447276527,first_half_by_trade
240,197.4686363771902,0.8227859849049591,0.4166666666666667,2.6111591567503845,-17.831600422428806,2.3323408086193047,5.465129976293977,second_half_by_trade
100,30.20655236673776,0.3020655236673776,0.34,1.5232804261870188,-17.83160042242882,2.02695258574277,1.4902446450501785,last_100_trades
240,195.3430021116751,0.813929175465313,0.4041666666666667,2.4595846668292864,-13.764855345306472,2.410557207982655,5.230880447276527,first_half_by_time
240,197.4686363771902,0.8227859849049591,0.4166666666666667,2.6111591567503845,-17.831600422428806,2.3323408086193047,5.465129976293977,second_half_by_time
