trades,total_r,avg_r,win_rate,profit_factor,max_dd_r,std_r,t_score,removed_n,removed,months_remaining
366,410.36399863960025,1.1212131110371593,0.41530054644808745,3.239782866881921,-26.102969109874664,3.2585078853624894,6.582788988513242,0,,51
347,329.7156927781718,0.9501893163636075,0.3976945244956772,2.850090573207605,-26.102969109874664,3.1111924639995308,5.689158092148468,1,2021-02,50
320,258.84446191940395,0.8088889434981373,0.38125,2.547964924194421,-26.10296910987458,2.9739198644892353,4.865580099873922,2,"2021-02,2024-03",49
301,207.06517761227286,0.6879241781138633,0.3654485049833887,2.2634627537701375,-26.31321921138985,2.8796229756051472,4.144653144770047,3,"2021-02,2024-03,2024-12",48
