symbol,entry_time,exit_time,entry_price,exit_price,initial_stop,initial_risk,exit_reason,bars_held,net_r,mae_r,mfe_r,month
ADA/USDT,2021-02-04 00:00:00+00:00,2021-02-15 00:00:00+00:00,0.4127750003489536,0.740371736725228,0.3220950031405824,0.09067999720837117,chandelier_stop,12,3.6126681347761687,0.0,6.2552383889871,2021-02
ICX/USDT,2020-12-31 00:00:00+00:00,2021-02-15 00:00:00+00:00,0.458946741776236,1.1945543438854207,0.3705206759861243,0.0884260657901117,chandelier_stop,47,8.318900038538686,-0.383899718628352,16.484429621506095,2021-02
VET/USDT,2020-12-30 00:00:00+00:00,2021-02-15 00:00:00+00:00,0.019980848393871636,0.04443001581415286,0.015827635544844725,0.004153212849026911,chandelier_stop,48,5.88680819140045,-0.4167492629897769,9.822071030066788,2021-02
DUSK/USDT,2021-01-31 00:00:00+00:00,2021-02-15 00:00:00+00:00,0.07632012439909663,0.14652082743627753,0.05888111959186974,0.017439004807226894,chandelier_stop,16,4.025499379877976,-0.3796159512699481,7.745847718610924,2021-02
ZEC/USDT,2021-01-10 00:00:00+00:00,2021-02-15 00:00:00+00:00,76.10475331801777,147.49922357401954,62.06277986215994,14.04197345585783,chandelier_stop,37,5.084361573566317,0.0,8.15663460994523,2021-02
QTUM/USDT,2021-01-07 00:00:00+00:00,2021-02-15 00:00:00+00:00,2.880498981435349,6.653740171982655,2.4044908329181416,0.47600814851720763,chandelier_stop,40,7.926841593576005,-0.6922129011063299,12.540753844571746,2021-02
ETC/USDT,2021-01-05 00:00:00+00:00,2021-02-15 00:00:00+00:00,6.861557768846254,14.14609478181734,5.874019919616278,0.9875378492299757,chandelier_stop,42,7.376463614686913,-0.6012506450352572,11.461274360247767,2021-02
FET/USDT,2021-01-07 00:00:00+00:00,2021-02-15 00:00:00+00:00,0.06562030914053407,0.1941719899772643,0.051622782264806634,0.013997526875727436,chandelier_stop,40,9.183885266164172,-0.9709078797412775,15.83706127715118,2021-02
CELR/USDT,2021-01-08 00:00:00+00:00,2021-02-15 00:00:00+00:00,0.006217161995390826,0.01754478096345554,0.004834457958517434,0.0013827040368733913,chandelier_stop,39,8.19236703299069,-0.6994714484075704,13.584134784969205,2021-02
ARDR/USDT,2021-02-06 00:00:00+00:00,2021-02-17 00:00:00+00:00,0.09376103760319401,0.16169211994180357,0.07584933842874614,0.01791169917444788,chandelier_stop,12,3.792553775998949,-0.15247227951941067,7.047849629860549,2021-02
TRX/USDT,2021-02-10 00:00:00+00:00,2021-02-23 00:00:00+00:00,0.04352480810871826,0.04501,0.03660327297846438,0.0069215351302538836,midline_exit,14,0.21457550432562242,-0.7982056010334244,3.028980059588708,2021-02
DUSK/USDT,2021-02-17 00:00:00+00:00,2021-02-23 00:00:00+00:00,0.2054028021230453,0.1574252191074076,0.1574252191074076,0.04797758301563772,initial_stop,7,-0.9999999999999997,-1.1089095944183864,1.3464037539344165,2021-02
VTHO/USDT,2021-02-14 00:00:00+00:00,2021-02-23 00:00:00+00:00,0.005802764688905165,0.004624882200146478,0.004624882200146478,0.0011778824887586868,initial_stop,10,-1.0000000000000002,-1.7682279079469883,1.4392227809425724,2021-02
SC/USDT,2021-01-31 00:00:00+00:00,2021-02-23 00:00:00+00:00,0.006125252007011803,0.009909475529592574,0.00475926806310622,0.001365983943905583,chandelier_stop,24,2.770327967224143,0.0,6.054059441828844,2021-02
IOST/USDT,2021-02-10 00:00:00+00:00,2021-02-23 00:00:00+00:00,0.020725911325196796,0.048201964115612166,0.015797201926771174,0.004928709398425621,chandelier_stop,14,5.574695233440229,0.0,9.977680706943659,2021-02
ICX/USDT,2021-02-18 00:00:00+00:00,2021-02-23 00:00:00+00:00,1.8758615492442987,1.4179539431986887,1.4179539431986887,0.45790760604561004,initial_stop,6,-0.9999999999999999,-1.5764349395244541,1.3191273584032497,2021-02
ETH/USDT,2021-02-06 00:00:00+00:00,2021-02-23 00:00:00+00:00,1658.9324678932633,1368.79221103937,1368.79221103937,290.1402568538934,initial_stop,18,-0.9999999999999998,-1.0475363577220353,1.3214558236908507,2021-02
FET/USDT,2021-02-19 00:00:00+00:00,2021-02-23 00:00:00+00:00,0.2775026248948243,0.19912362405341885,0.19912362405341885,0.07837900084140545,initial_stop,5,-1.0,-1.3215609255394398,0.532251938112709,2021-02
ADA/USDT,2021-02-22 00:00:00+00:00,2021-03-12 00:00:00+00:00,0.9577206473780266,1.03207,0.77948582640224,0.17823482097578663,midline_exit,19,0.4171426897108608,-0.8287979114815874,2.9751725825449804,2021-03
HBAR/USDT,2021-03-16 00:00:00+00:00,2021-03-17 00:00:00+00:00,0.3855845331327296,0.3159407981945668,0.3159407981945668,0.06964373493816285,initial_stop,2,-0.9999999999999998,-1.3222227844973007,0.0,2021-03
FET/USDT,2021-03-05 00:00:00+00:00,2021-03-21 00:00:00+00:00,0.3131627933701236,0.5304232927952939,0.21046514033111205,0.10269765303901154,chandelier_stop,17,2.1155351947784045,0.0,4.3023106522408705,2021-03
SC/USDT,2021-03-15 00:00:00+00:00,2021-03-22 00:00:00+00:00,0.013427477021511895,0.02156678527789363,0.01080729319360705,0.002620183827904846,chandelier_stop,8,3.106388250205367,0.0,6.057789842623411,2021-03
CELR/USDT,2021-03-07 00:00:00+00:00,2021-03-23 00:00:00+00:00,0.02700505878725076,0.06545627292329748,0.019045529085256842,0.007959529701993916,chandelier_stop,17,4.8308399585988635,-0.09863130318542523,8.793853887524916,2021-03
BTC/USDT,2021-02-07 00:00:00+00:00,2021-03-24 00:00:00+00:00,37953.82606942166,52303.65,31918.27462479497,6035.551444626688,midline_exit,46,2.3775497669485794,0.0,3.958242117519719,2021-03
JST/USDT,2021-03-15 00:00:00+00:00,2021-04-06 00:00:00+00:00,0.06564925675621001,0.14646412663514036,0.051643310805890116,0.014005945950319901,chandelier_stop,23,5.770040107650458,-0.1127561652609363,9.73449017491574,2021-04
TRX/USDT,2021-03-18 00:00:00+00:00,2021-04-06 00:00:00+00:00,0.05310582424491591,0.11661544748090184,0.04459241820424318,0.00851340604067273,chandelier_stop,20,7.459954680015168,-0.1146220725587285,11.295617206046616,2021-04
FET/USDT,2021-03-28 00:00:00+00:00,2021-04-07 00:00:00+00:00,0.7545701155925522,0.5560110403329688,0.5560110403329688,0.19855907525958333,initial_stop,11,-1.0000000000000002,-1.0025737445256568,0.6252037800093264,2021-04
ICX/USDT,2021-04-01 00:00:00+00:00,2021-04-07 00:00:00+00:00,2.8090523981187325,2.211071583068594,2.211071583068594,0.5979808150501386,initial_stop,7,-1.0000000000000002,-1.018514946951376,0.03904406511655339,2021-04
ARDR/USDT,2021-03-15 00:00:00+00:00,2021-04-11 00:00:00+00:00,0.24071114392870674,0.5561018890713498,0.18520029535836047,0.05551084857034627,chandelier_stop,28,5.681605546760167,-0.2666351588906077,9.895162301026717,2021-04
DUSK/USDT,2021-03-09 00:00:00+00:00,2021-04-12 00:00:00+00:00,0.2703601960476072,0.336,0.19324176442846466,0.07711843161914253,midline_exit,35,0.851155846588814,-0.07987968528755846,2.4811163808069194,2021-04
ETH/USDT,2021-04-16 00:00:00+00:00,2021-04-18 00:00:00+00:00,2415.5425974878804,2161.563377390923,2161.563377390923,253.97922009695722,initial_stop,3,-1.0000000000000004,-1.8455942864496422,0.3128500137995013,2021-04
ZRX/USDT,2021-04-11 00:00:00+00:00,2021-04-18 00:00:00+00:00,2.0513366226616667,1.6612296039550025,1.6612296039550025,0.3901070187066643,initial_stop,8,-0.9999999999999997,-1.553001083318671,0.8937634049606934,2021-04
ETC/USDT,2021-04-03 00:00:00+00:00,2021-04-18 00:00:00+00:00,14.250508239379812,37.80857474563999,12.172974154418307,2.077534084961504,chandelier_stop,16,11.339436824063803,-0.43017741362177087,17.149895165874206,2021-04
SC/USDT,2021-04-03 00:00:00+00:00,2021-04-18 00:00:00+00:00,0.02917821074692027,0.04595012923660888,0.022851896722282466,0.006326314024637807,chandelier_stop,16,2.651135941777539,-0.877637550917834,5.504277706965921,2021-04
QTUM/USDT,2021-03-21 00:00:00+00:00,2021-04-18 00:00:00+00:00,6.527799420986645,13.882884432304776,5.1501947888798,1.3776046321068454,chandelier_stop,29,5.339039111729467,-0.16100368408854335,9.48908001203606,2021-04
ADA/USDT,2021-04-15 00:00:00+00:00,2021-04-18 00:00:00+00:00,1.4137263269094684,1.2211369421852154,1.2211369421852154,0.19258938472425294,initial_stop,4,-1.0000000000000004,-1.7741700945703238,0.54740126638587,2021-04
AVAX/USDT,2021-04-16 00:00:00+00:00,2021-04-18 00:00:00+00:00,34.753071553425265,27.643243980827382,27.643243980827382,7.109827572597884,initial_stop,3,-0.9999999999999999,-1.7167464933281578,0.3028383493958623,2021-04
VET/USDT,2021-03-16 00:00:00+00:00,2021-04-18 00:00:00+00:00,0.07065547148139728,0.20994717471215743,0.05589924333257559,0.01475622814882169,chandelier_stop,34,9.439519491427951,0.0,14.175270699870927,2021-04
ZEC/USDT,2021-04-03 00:00:00+00:00,2021-04-18 00:00:00+00:00,163.65904941294747,238.27811483456597,136.93144471652718,26.727604696420286,chandelier_stop,16,2.791835118379032,-0.04935157594291002,5.068578053505729,2021-04
TRX/USDT,2021-04-16 00:00:00+00:00,2021-04-18 00:00:00+00:00,0.15260732876584304,0.12322595889258747,0.12322595889258747,0.02938136987325557,initial_stop,3,-1.0,-1.041725722724161,0.9323142982210358,2021-04
IOST/USDT,2021-03-22 00:00:00+00:00,2021-04-22 00:00:00+00:00,0.050003093096780776,0.050625,0.03882783787102696,0.011175255225753815,midline_exit,32,0.055650353451079854,-0.7529217836018784,3.6912720174976306,2021-04
VTHO/USDT,2021-04-16 00:00:00+00:00,2021-04-23 00:00:00+00:00,0.01935530450877561,0.014197740578980489,0.014197740578980489,0.00515756392979512,initial_stop,8,-1.0,-1.520350424252928,1.7730648840619718,2021-04
QTUM/USDT,2021-05-08 00:00:00+00:00,2021-05-12 00:00:00+00:00,25.536960679951594,20.23264611956436,20.23264611956436,5.304314560387234,initial_stop,5,-0.9999999999999998,-1.183934438362783,0.9543248731611533,2021-05
ETH/USDT,2021-04-28 00:00:00+00:00,2021-05-16 00:00:00+00:00,2594.0110960891157,3444.563518119082,2190.339864802042,403.6712312870735,chandelier_stop,19,2.107042454618447,0.0,4.406330612760323,2021-05
AVAX/USDT,2021-05-07 00:00:00+00:00,2021-05-19 00:00:00+00:00,36.403612562152624,27.3029130593736,27.3029130593736,9.10069950277902,initial_stop,13,-1.0000000000000002,-2.0469429362505736,0.5929640283364498,2021-05
SOL/USDT,2021-04-20 00:00:00+00:00,2021-05-19 00:00:00+00:00,29.306551696678415,39.09431971237853,24.32296527010573,4.9835864265726855,chandelier_stop,30,1.9640008575975196,-0.563159029752904,5.833840494528354,2021-05
ADA/USDT,2021-05-10 00:00:00+00:00,2021-05-19 00:00:00+00:00,1.713315139728389,1.4374362575555004,1.4374362575555004,0.27587888217288853,initial_stop,10,-1.0000000000000002,-2.549362003314315,2.7428154497066934,2021-05
MTL/USDT,2021-07-13 00:00:00+00:00,2021-07-16 00:00:00+00:00,1.8434910860340816,1.4465,1.3914197743067356,0.45207131172734594,midline_exit,4,-0.8781603161616142,-0.9288160410570957,0.12632722423306983,2021-07
AVAX/USDT,2021-08-14 00:00:00+00:00,2021-08-26 00:00:00+00:00,17.219095447876892,43.956007189201316,14.595859030892036,2.6232364169848563,chandelier_stop,13,10.19233781911879,-0.06141095283438284,15.918467844434538,2021-08
QTUM/USDT,2021-08-15 00:00:00+00:00,2021-08-26 00:00:00+00:00,13.697515795744962,11.822,11.27764216170467,2.419873634040293,midline_exit,12,-0.7750469980589633,-0.8614151443373484,0.5035321626363689,2021-08
VTHO/USDT,2021-08-17 00:00:00+00:00,2021-08-30 00:00:00+00:00,0.012797101632409059,0.010565914691681527,0.010565914691681527,0.0022311869407275315,initial_stop,14,-1.0000000000000002,-1.029542433436812,0.709890479671987,2021-08
MTL/USDT,2021-08-01 00:00:00+00:00,2021-09-03 00:00:00+00:00,2.0890055872224065,4.141596750611505,1.6866502850016594,0.402355302220747,chandelier_stop,34,5.101439330015269,-0.5435633282705354,8.477567945423013,2021-09
TRX/USDT,2021-08-08 00:00:00+00:00,2021-09-07 00:00:00+00:00,0.07158858041576503,0.09066936769174107,0.06445722374188528,0.007131356673879745,chandelier_stop,31,2.675618139513883,-0.2662299058353123,5.003454632261836,2021-09
ETC/USDT,2021-08-16 00:00:00+00:00,2021-09-07 00:00:00+00:00,66.36846005222051,56.30814046998461,56.30814046998461,10.060319582235909,initial_stop,23,-0.9999999999999997,-1.8626108146015659,1.092563696205823,2021-09
ADA/USDT,2021-08-09 00:00:00+00:00,2021-09-07 00:00:00+00:00,1.4044945792725378,2.506908842614731,1.2404512134528407,0.1640433658196972,chandelier_stop,30,6.720261181143254,0.0,10.341810607520207,2021-09
ZEC/USDT,2021-08-12 00:00:00+00:00,2021-09-07 00:00:00+00:00,134.04898847275754,136.4,116.04089625481785,18.008092217939698,midline_exit,27,0.13055305907976084,-0.8967628706759888,2.32401139558528,2021-09
JST/USDT,2021-09-06 00:00:00+00:00,2021-09-07 00:00:00+00:00,0.0895167750155937,0.07765097514034336,0.07765097514034336,0.011865799875250342,initial_stop,2,-0.9999999999999999,-1.8049162501269522,0.5598632249194357,2021-09
ETH/USDT,2021-08-02 00:00:00+00:00,2021-09-07 00:00:00+00:00,2515.704841027755,3443.860826761653,2210.4635692497927,305.2412717779621,chandelier_stop,37,3.0407289955502974,-0.24041585399085902,4.954032428721593,2021-09
SC/USDT,2021-09-05 00:00:00+00:00,2021-09-07 00:00:00+00:00,0.023263980750508804,0.019775826754579253,0.019775826754579253,0.0034881539959295514,initial_stop,3,-1.0,-1.7069145334342215,0.6639670301809604,2021-09
IOST/USDT,2021-08-12 00:00:00+00:00,2021-09-07 00:00:00+00:00,0.02902753920595362,0.054385856461917396,0.024591852853582577,0.004435686352371042,chandelier_stop,27,5.716886912531314,0.0,9.209050764423711,2021-09
CELR/USDT,2021-08-09 00:00:00+00:00,2021-09-07 00:00:00+00:00,0.03517278720289363,0.04499516293101011,0.028555084826042708,0.006617702376850921,chandelier_stop,30,1.4842577028661303,0.0,4.307720591488994,2021-09
QTUM/USDT,2021-09-07 00:00:00+00:00,2021-09-08 00:00:00+00:00,14.62123880956798,12.263149286111819,12.263149286111819,2.358089523456161,initial_stop,2,-1.0000000000000002,-1.581466171013804,0.0,2021-09
HBAR/USDT,2021-08-01 00:00:00+00:00,2021-09-08 00:00:00+00:00,0.20563209895572843,0.25288360821972133,0.17100889060155586,0.034623208354172576,chandelier_stop,39,1.3647351447226135,-0.12338830393843521,4.018631076039594,2021-09
FET/USDT,2021-09-01 00:00:00+00:00,2021-09-09 00:00:00+00:00,0.6782643397444004,0.8503865734938955,0.5571790576996032,0.12108528204479714,chandelier_stop,9,1.4214959146382145,-0.16322660698835642,4.296440091398815,2021-09
ICX/USDT,2021-08-15 00:00:00+00:00,2021-09-12 00:00:00+00:00,1.2236984234896435,1.6521905075474468,1.0164858114067914,0.20721261208285205,chandelier_stop,29,2.0678861182758252,-0.6056505066374246,5.116974135176697,2021-09
SOL/USDT,2021-08-06 00:00:00+00:00,2021-09-13 00:00:00+00:00,36.19587580288566,153.9362661781243,29.73088222597095,6.464993576914706,chandelier_stop,39,18.211988762938258,0.0,27.811957128489894,2021-09
VET/USDT,2021-08-12 00:00:00+00:00,2021-09-19 00:00:00+00:00,0.10869535722246694,0.10824,0.09273821500220253,0.01595714222026442,midline_exit,39,-0.028536263961391934,-0.6702551794571715,3.040935658009632,2021-09
NEAR/USDT,2021-09-10 00:00:00+00:00,2021-09-20 00:00:00+00:00,8.676383906209198,7.693,7.057855155882775,1.618528750326423,midline_exit,11,-0.607578892874699,-0.8176462147751775,1.0890236540038722,2021-09
JST/USDT,2021-09-17 00:00:00+00:00,2021-09-20 00:00:00+00:00,0.09393773750456334,0.07615963754107011,0.07615963754107011,0.01777809996349323,initial_stop,4,-1.0000000000000002,-1.3031616175034206,0.0,2021-09
CELR/USDT,2021-09-10 00:00:00+00:00,2021-09-20 00:00:00+00:00,0.06168498407114826,0.08363961106675283,0.04572485664033435,0.015960127430813913,chandelier_stop,11,1.375592211952969,-0.3699835165318051,4.1237149398809905,2021-09
DUSK/USDT,2021-08-14 00:00:00+00:00,2021-09-20 00:00:00+00:00,0.15621377882501455,0.1341,0.13072400942513104,0.025489769399883518,midline_exit,38,-0.8675550758460613,-0.9499410702838763,1.8747215961555073,2021-09
BTC/USDT,2021-08-01 00:00:00+00:00,2021-09-20 00:00:00+00:00,40378.06412709452,43015.62,36202.57714385066,4175.486983243858,midline_exit,51,0.6316762292613866,-0.7293434608503164,3.0037061361311883,2021-09
ZRX/USDT,2021-08-14 00:00:00+00:00,2021-09-20 00:00:00+00:00,1.0304671630597761,0.8742044675379856,0.8742044675379856,0.15626269552179053,initial_stop,38,-0.9999999999999998,-1.0102677579740191,1.8381408050149108,2021-09
TRX/USDT,2021-09-13 00:00:00+00:00,2021-09-20 00:00:00+00:00,0.10539089155534921,0.09035802399814291,0.09035802399814291,0.015032867557206304,initial_stop,8,-0.9999999999999998,-1.0890065713045878,1.1713738831025295,2021-09
HBAR/USDT,2021-09-12 00:00:00+00:00,2021-09-21 00:00:00+00:00,0.35290654449886805,0.3055,0.2793589004898126,0.07354764400905545,midline_exit,10,-0.6445691787629688,-0.882510179263887,3.03331885755122,2021-09
CELR/USDT,2021-09-24 00:00:00+00:00,2021-10-06 00:00:00+00:00,0.123125193586174,0.13086,0.08812674227556605,0.03499845131060795,midline_exit,13,0.2210042480217288,0.0,2.159375731889012,2021-10
AVAX/USDT,2021-09-17 00:00:00+00:00,2021-10-06 00:00:00+00:00,62.86981771343421,60.01,46.62835942090781,16.2414582925264,midline_exit,20,-0.17608133838266066,-0.6353996991872913,1.0424053050923578,2021-10
JST/USDT,2021-10-10 00:00:00+00:00,2021-10-12 00:00:00+00:00,0.0882140150179617,0.07496613516165519,0.07496613516165519,0.013247879856306505,initial_stop,3,-0.9999999999999998,-1.1589790354758231,0.0,2021-10
VTHO/USDT,2021-10-06 00:00:00+00:00,2021-10-12 00:00:00+00:00,0.010318092136611544,0.0083828292295039,0.0083828292295039,0.0019352629071076443,initial_stop,7,-1.0,-1.0360825545962973,0.31928884758709725,2021-10
BTC/USDT,2021-10-12 00:00:00+00:00,2021-10-27 00:00:00+00:00,55900.1783728756,58413.44,50611.12535588038,5289.053016995218,midline_exit,16,0.47518177999891215,-0.3276557008044759,2.098640643506039,2021-10
QTUM/USDT,2021-10-03 00:00:00+00:00,2021-10-27 00:00:00+00:00,13.484454765536821,10.960092889831387,10.960092889831387,2.5243618757054347,initial_stop,25,-0.9999999999999998,-1.0990717266958792,0.6241360438954071,2021-10
QTUM/USDT,2021-11-03 00:00:00+00:00,2021-11-16 00:00:00+00:00,16.10521799606903,15.141,13.554961964621263,2.550256031447767,midline_exit,14,-0.37808674273447285,-0.7709884701077713,0.9131561597009278,2021-11
VET/USDT,2021-10-10 00:00:00+00:00,2021-11-16 00:00:00+00:00,0.1154134966455435,0.14428,0.09560146980989148,0.019812026835652013,midline_exit,38,1.4570191931352943,-0.7492164617318414,3.6410461157182503,2021-11
ETH/USDT,2021-10-17 00:00:00+00:00,2021-11-16 00:00:00+00:00,3769.292045344158,4209.76,3331.628408097422,437.66363724673585,midline_exit,31,1.006407471789861,-0.21315923326653688,2.510393510339626,2021-11
SC/USDT,2021-11-01 00:00:00+00:00,2021-11-16 00:00:00+00:00,0.019765417917403466,0.01855,0.016848761256631217,0.0029166566607722504,midline_exit,16,-0.41671614412155605,-0.7561458799951905,0.8587168027975535,2021-11
DUSK/USDT,2021-11-06 00:00:00+00:00,2021-11-16 00:00:00+00:00,0.2040231761256469,0.28234566624410656,0.1698085851308221,0.03421459099482484,chandelier_stop,11,2.289154651309624,0.0,5.932463839917143,2021-11
ZEC/USDT,2021-11-10 00:00:00+00:00,2021-11-16 00:00:00+00:00,187.46220161814725,163.95981456332515,163.95981456332515,23.50238705482209,initial_stop,7,-1.0000000000000002,-1.0408390246099801,1.380191650583737,2021-11
ZRX/USDT,2021-11-01 00:00:00+00:00,2021-11-16 00:00:00+00:00,1.1095086904505702,1.1176,0.9551782140551324,0.15433047639543782,midline_exit,16,0.052428462209223786,-0.4043834497773582,2.271044046098666,2021-11
ETC/USDT,2021-11-10 00:00:00+00:00,2021-11-16 00:00:00+00:00,59.14155720202462,52.27401481822157,52.27401481822157,6.867542383803048,initial_stop,7,-1.0,-1.730103221502793,0.0,2021-11
BTC/USDT,2021-11-09 00:00:00+00:00,2021-11-16 00:00:00+00:00,66307.62287199235,60768.60584793119,60768.60584793119,5539.017024061165,initial_stop,8,-0.9999999999999996,-1.3961959023412012,0.4860748967392804,2021-11
SOL/USDT,2021-10-24 00:00:00+00:00,2021-11-18 00:00:00+00:00,190.60564281580162,195.01,161.7707853422144,28.83485747358722,midline_exit,26,0.1527441981717015,-0.4739278780316279,2.403145472373918,2021-11
HBAR/USDT,2021-10-31 00:00:00+00:00,2021-11-18 00:00:00+00:00,0.4057332125457376,0.3582,0.33479891291163816,0.07093429963409942,midline_exit,19,-0.6701019505504143,-0.8392725783270983,1.0187848167534799,2021-11
TRX/USDT,2021-11-03 00:00:00+00:00,2021-11-18 00:00:00+00:00,0.10474427102777026,0.10038,0.09341843924993226,0.011325831777838002,midline_exit,16,-0.3853377935835244,-0.47451446685676957,2.170765861129798,2021-11
ICX/USDT,2021-11-01 00:00:00+00:00,2021-11-24 00:00:00+00:00,2.2312594783652604,1.965,1.865335305287344,0.3659241730779164,midline_exit,24,-0.7276356632185804,-0.8724744137012244,1.332900522892989,2021-11
AVAX/USDT,2021-10-26 00:00:00+00:00,2021-11-26 00:00:00+00:00,67.78015423341301,111.16827226023544,56.58138810071708,11.198766132695939,chandelier_stop,32,3.874365935738795,-0.9608339084783318,7.073979832054585,2021-11
CELR/USDT,2021-11-22 00:00:00+00:00,2021-11-26 00:00:00+00:00,0.14097277898283445,0.11163501084551014,0.11163501084551014,0.029337768137324312,initial_stop,5,-0.9999999999999998,-1.3284166266639832,0.0,2021-11
SC/USDT,2021-11-28 00:00:00+00:00,2021-12-04 00:00:00+00:00,0.022493549753284752,0.018841947779562745,0.018841947779562745,0.0036516019737220075,initial_stop,7,-0.9999999999999998,-2.3259790673810596,1.1601621089050722,2021-12
ZEC/USDT,2021-11-22 00:00:00+00:00,2021-12-04 00:00:00+00:00,215.33978603450439,178.8580743105394,178.8580743105394,36.48171172396498,initial_stop,13,-1.0000000000000004,-2.0130575722482207,2.4576756333118404,2021-12
ICX/USDT,2021-12-29 00:00:00+00:00,2021-12-30 00:00:00+00:00,1.6561965956480762,1.3617693608326848,1.3617693608326848,0.29442723481539124,initial_stop,2,-1.0000000000000004,-1.3965983680344667,0.0,2021-12
DUSK/USDT,2021-12-14 00:00:00+00:00,2022-01-05 00:00:00+00:00,0.46709377788474615,0.7691258252723396,0.32864400096271534,0.1384497769220308,chandelier_stop,23,2.18152787315566,-0.3726533840051014,5.1080343922368545,2022-01
CELR/USDT,2022-01-16 00:00:00+00:00,2022-01-20 00:00:00+00:00,0.0917348975599873,0.07337407803988572,0.07337407803988572,0.018360819520101584,initial_stop,5,-1.0000000000000002,-1.3112104028706288,0.04439357617563366,2022-01
NEAR/USDT,2021-12-13 00:00:00+00:00,2022-01-21 00:00:00+00:00,10.09900103422457,14.884310752820696,7.81900930802112,2.2799917262034493,chandelier_stop,40,2.098827668363706,-0.8837755905280712,4.604402220027473,2022-01
JST/USDT,2022-03-27 00:00:00+00:00,2022-04-01 00:00:00+00:00,0.05932711239787594,0.0932833983691625,0.0526640115808835,0.006663100816992447,chandelier_stop,6,5.096168721429245,-0.316236007190874,8.65556280569024,2022-04
IOST/USDT,2022-03-28 00:00:00+00:00,2022-04-01 00:00:00+00:00,0.03315218944984208,0.04221648769635155,0.0291697050485787,0.003982484401263379,chandelier_stop,5,2.276041117357288,-0.5780787111461748,5.362936398038999,2022-04
SC/USDT,2022-04-02 00:00:00+00:00,2022-04-06 00:00:00+00:00,0.013282268715740989,0.0115404184416689,0.0115404184416689,0.0017418502740720895,initial_stop,5,-0.9999999999999999,-1.3102553931949112,0.8254046318791167,2022-04
VET/USDT,2022-03-31 00:00:00+00:00,2022-04-06 00:00:00+00:00,0.08026642585843786,0.06951783272594078,0.06951783272594078,0.010748593132497089,initial_stop,7,-0.9999999999999996,-1.3951989505582796,0.32316546907522187,2022-04
ARDR/USDT,2022-04-02 00:00:00+00:00,2022-04-06 00:00:00+00:00,0.25111568484421753,0.22084116359795752,0.22084116359795752,0.03027452124626,initial_stop,5,-1.0000000000000004,-1.2325772071070284,1.2810876459548877,2022-04
BTC/USDT,2022-03-30 00:00:00+00:00,2022-04-06 00:00:00+00:00,46521.53214238887,43170.47,42701.789281499776,3819.7428608890878,midline_exit,8,-0.8773004530490487,-0.8902515866205076,0.2823404341307172,2022-04
ZRX/USDT,2022-04-04 00:00:00+00:00,2022-04-06 00:00:00+00:00,0.8791027305729422,0.7399245751564802,0.7399245751564802,0.1391781554164619,initial_stop,3,-1.0000000000000004,-1.2933260254407104,0.10128938255342322,2022-04
ZEC/USDT,2022-03-10 00:00:00+00:00,2022-04-06 00:00:00+00:00,138.07698321268632,161.0,113.09284891417701,24.984134298509296,midline_exit,28,0.9175029446059858,-0.10714732720781261,3.1429152537015796,2022-04
DUSK/USDT,2022-03-31 00:00:00+00:00,2022-04-08 00:00:00+00:00,0.4596896058114861,0.37400645230337487,0.37400645230337487,0.08568315350811122,initial_stop,9,-1.0000000000000002,-1.21598705866519,0.9372950329251284,2022-04
FET/USDT,2022-03-30 00:00:00+00:00,2022-04-08 00:00:00+00:00,0.45461459240697333,0.4014,0.37153133166275976,0.08308326074421354,midline_exit,10,-0.6404971582760076,-0.6802163504507057,1.0277089130613293,2022-04
MTL/USDT,2022-04-13 00:00:00+00:00,2022-04-15 00:00:00+00:00,2.357540795898682,2.017867163088136,2.017867163088136,0.33967363281054574,initial_stop,3,-0.9999999999999997,-1.2115771026837998,0.1191119951423624,2022-04
ZRX/USDT,2022-04-21 00:00:00+00:00,2022-04-24 00:00:00+00:00,0.9336265403971595,0.8026388635744363,0.8026388635744363,0.1309876768227233,initial_stop,4,-0.9999999999999998,-1.0224361836603428,0.35250231718614966,2022-04
NEAR/USDT,2022-03-25 00:00:00+00:00,2022-04-25 00:00:00+00:00,12.474354544271197,14.275,10.51719089844078,1.957163645830417,midline_exit,32,0.9200280515964706,-0.16828155630872324,3.7368594452027297,2022-04
TRX/USDT,2022-05-05 00:00:00+00:00,2022-05-11 00:00:00+00:00,0.07405133944620534,0.06470205501584819,0.06470205501584819,0.009349284430357152,initial_stop,7,-1.0,-1.182051902316889,2.0042882097960537,2022-05
CELR/USDT,2023-01-31 00:00:00+00:00,2023-02-09 00:00:00+00:00,0.017803621827656272,0.015432596448906434,0.015432596448906434,0.002371025378749838,initial_stop,10,-0.9999999999999998,-1.0137478279222893,1.1456554605821987,2023-02
BTC/USDT,2023-01-22 00:00:00+00:00,2023-02-09 00:00:00+00:00,22581.40567909125,21796.35,21185.21111182125,1396.1945672700033,midline_exit,19,-0.5622824336197508,-0.6398862307838213,1.1986827338693553,2023-02
FET/USDT,2023-01-15 00:00:00+00:00,2023-02-09 00:00:00+00:00,0.21295074799818006,0.4380973624490867,0.17015673198362063,0.04279401601455944,chandelier_stop,26,5.261170495760598,0.0,9.238423705485216,2023-02
DUSK/USDT,2023-01-28 00:00:00+00:00,2023-02-11 00:00:00+00:00,0.14285919097233377,0.18985006798106732,0.12173271875100397,0.021126472221329795,chandelier_stop,15,2.2242652022750127,-0.49980852750574,5.686742574388221,2023-02
