entry_ts,equity
1600603200000,10710.555803804205
1600704000000,10683.779414294695
1601193600000,10657.069965758958
1601323200000,10630.42729084456
1601438400000,10603.851222617448
1601582400000,10636.113174926351
1601582400000,10683.756906637738
1601611200000,10657.047514371145
1601625600000,10630.404895585218
1601625600000,10643.190937839541
1601640000000,10644.170198755697
1601640000000,10617.559773258808
1601654400000,10591.015873825661
1601668800000,10593.710405675223
1601971200000,10567.226129661036
1601971200000,10540.808064336883
1602604800000,10548.765599200284
1602662400000,10582.144512337069
1602748800000,10585.232300984671
1602763200000,10599.751542990962
1602763200000,10620.23765580997
1602820800000,10593.687061670445
1602820800000,10598.98056382669
1602820800000,10572.483112417123
1603454400000,10618.215811616665
1603598400000,10713.482107211925
1603627200000,10763.616394882136
1603742400000,10846.300606888646
1603742400000,10819.184855371424
1603756800000,10792.136893232995
1603900800000,10810.93788309561
1603900800000,10783.91053838787
1603987200000,10794.672867002057
1603987200000,10823.460401642507
1604952000000,10824.943584458415
1605124800000,10809.533590548112
1605124800000,10782.50975657174
1605182400000,10790.94087575872
1605196800000,10763.963523569324
1605384000000,10771.809072665257
1605427200000,10744.879549983594
1605441600000,10718.017351108636
1605456000000,10691.222307730864
1605484800000,10664.494251961538
1605744000000,10637.833016331633
1605844800000,10611.238433790804
1606377600000,10608.065887409683
1606377600000,10581.545722691159
1606377600000,10577.526682326343
1606392000000,10564.027521226251
1606435200000,10554.74687280947
1606435200000,10528.360005627446
1606464000000,10502.039105613378
1606478400000,10475.784007849345
1607097600000,10527.421360188642
1607788800000,10556.167685319593
1607932800000,10529.777266106294
1608494400000,10555.95252472824
1608537600000,10598.712736719324
1608537600000,10622.22256013379
1608552000000,10595.667003733455
1608552000000,10599.009799986874
1608552000000,10572.512275486906
1608595200000,10546.080994798189
1608609600000,10519.715792311194
1608609600000,10526.745076203562
1608724800000,10500.428213513054
1609228800000,10474.177142979272
1609243200000,10447.991700121824
1609243200000,10421.871720871519
1609516800000,10415.927305205161
1609646400000,10389.887486942149
1610121600000,10363.912768224793
1610323200000,10338.002986304231
1610366400000,10312.15797883847
1610380800000,10286.377583891373
1610380800000,10260.661639931644
1610380800000,10235.009985831815
1611172800000,10239.0468184899
1614902400000,10213.449201443675
1614902400000,10187.915578440065
1614916800000,10162.445789493964
1614945600000,10137.039675020229
1614960000000,10111.697075832679
1615521600000,10086.417833143098
1615536000000,10061.20178856024
1615550400000,10036.04878408884
1615593600000,10010.958662128618
1615593600000,9985.931265473297
1615780800000,9960.966437309613
1615838400000,9936.06402121634
1615852800000,9930.959494959323
1616270400000,9965.997094842234
1616270400000,9987.148228947537
1616443200000,9986.58638755767
1616457600000,9961.619921588777
1616472000000,9936.715871784805
1616472000000,9941.401321407593
1617192000000,9916.547818104074
1617782400000,9891.756448558814
1617782400000,9867.027057437417
1618704000000,9877.829883152906
1618704000000,9894.861432102183
1618704000000,9915.115529080584
1618704000000,9890.327740257882
1618704000000,9916.901160131756
1618718400000,9949.436758794052
1618732800000,9947.604891155568
1618732800000,9965.318017295845
1618732800000,9971.5957287998
1618747200000,9983.465675863963
1620129600000,9958.507011674303
1620129600000,9933.610744145117
1620144000000,9908.776717284754
1620158400000,9884.004775491543
1620158400000,9859.294763552814
1620158400000,9834.646526643932
1620158400000,9810.059910327322
1620158400000,9785.534760551503
1620172800000,9761.070923650124
1620345600000,9781.10296237642
1620532800000,9817.031743975736
1620576000000,9833.329034487737
1620590400000,9808.745711901518
1620691200000,9784.223847621764
1620691200000,9759.76328800271
1620691200000,9735.363879782704
1620691200000,9711.025470083248
1620705600000,9782.726694140865
1620849600000,9758.269877405513
1620849600000,9733.874202711999
1621209600000,9781.535181920523
1621339200000,9757.081343965721
1621382400000,9809.535304146002
1621382400000,9856.802842581175
1621396800000,9872.824356811763
1621411200000,9896.601178440636
1621411200000,9871.859675494536
1621555200000,9880.966268993023
1622174400000,9880.588892092499
1622188800000,9855.887419862267
1622232000000,9844.850952374714
1622232000000,9820.238824993778
1622232000000,9795.688227931294
1622275200000,9771.199007361465
1622289600000,9746.771009843062
1622289600000,9722.404082318453
1622304000000,9698.098072112658
1622318400000,9673.852826932376
1622318400000,9675.235701234567
1622548800000,9677.591145192246
1622779200000,9689.340418558415
1622779200000,9692.270237635641
1622779200000,9703.686823354727
1622793600000,9719.44837737142
1622822400000,9729.581119461754
1622822400000,9743.023459663204
1622836800000,9781.835055490408
1622851200000,9816.584374939042
1622851200000,9839.76360588564
1622880000000,9864.091010803026
1622894400000,9855.53430313006
1622908800000,9880.991603642155
1622908800000,9892.731788395415
1622908800000,9867.999958924425
1622923200000,9888.311726083572
1622923200000,9902.325278524464
1622966400000,9972.934461959865
1623096000000,9988.763508699078
1623096000000,9963.79159992733
1623110400000,9979.245984866806
1623124800000,9979.891064841655
1623139200000,9954.94133717955
1623153600000,9930.053983836602
1623168000000,9938.585161435472
1623369600000,9952.368085018223
1623456000000,9927.487164805678
1623470400000,9902.668446893664
1623801600000,9956.32091137005
1623801600000,10015.231877393731
1623830400000,9990.193797700247
1623844800000,10099.428742034774
1623844800000,10162.578629206784
1623873600000,10137.172182633767
1623873600000,10225.828018156883
1623873600000,10316.180243570814
1623873600000,10412.011108892631
1623931200000,10498.775932057255
1623974400000,10559.30761867447
1624017600000,10636.5480474853
1624032000000,10670.195363802142
1624032000000,10709.474429819003
1624032000000,10747.844186229055
1624060800000,10787.089408185302
1624118400000,10823.390460027018
1624132800000,10865.201087467241
1625054400000,10838.038084748574
1625112000000,10832.541877998741
1625126400000,10822.569031568357
1625155200000,10795.512608989437
1625155200000,10768.523827466963
1625184000000,10741.602517898295
1625184000000,10714.74851160355
1625198400000,10687.96164032454
1625241600000,10661.241736223728
1625270400000,10675.482264817312
1625486400000,10648.793559155269
1625500800000,10679.977998351755
1625529600000,10699.213197185383
1625702400000,10717.011576163382
1625716800000,10737.776443438384
1625716800000,10749.370095112134
1625731200000,10811.52751840443
1625745600000,10844.096858396251
1625745600000,10886.471890532563
1625760000000,10932.974487512258
1625788800000,10960.920689250424
1625817600000,10998.885971625312
1625832000000,10971.38875669625
1625904000000,10943.960284804509
1625932800000,10972.173581535388
1626105600000,11005.583425765559
1626148800000,10978.069467201145
1626177600000,11016.098800775146
1626206400000,11061.73308056908
1626220800000,11034.078747867658
1626235200000,11006.493550997988
1626235200000,11060.263655819695
1626422400000,11071.01750693489
1626465600000,11076.056599575852
1626480000000,11061.63700080117
1626753600000,11033.982908299167
1627344000000,11006.397951028419
1627632000000,10978.881956150848
1627862400000,10951.43475126047
1627920000000,10924.05616438232
1627963200000,10896.746023971364
1628006400000,10869.504158911435
1628049600000,10842.330398514157
1629273600000,10815.224572517873
1629720000000,10788.186511086578
1629806400000,10802.703984724061
1630324800000,10963.066262983626
1631016000000,10978.023772991739
1631016000000,10992.908745069317
1631016000000,10965.426473206644
1631016000000,10938.012907023627
1631016000000,10954.68660209405
1631016000000,10969.72253405795
1631016000000,10984.431154067523
1631030400000,10995.981735438483
1631030400000,11003.713322952888
1631030400000,11007.396517091316
1631044800000,11020.530407251734
1631059200000,11037.363805655765
1631332800000,11009.770396141625
1631851200000,11046.402370143747
1631880000000,11083.043652374297
1631894400000,11131.160070166912
1631908800000,11166.56523515718
1631923200000,11203.133577107988
1632024000000,11285.964682331349
1632038400000,11330.223003156827
1632038400000,11380.960117247652
1632038400000,11449.148063253653
1632067200000,11506.008472830277
1632110400000,11541.200105294534
1632168000000,11512.347105031298
1632470400000,11507.617275593579
1632729600000,11500.916393050833
1633190400000,11472.164102068205
1633305600000,11455.001722895346
1633881600000,11426.364218588107
1633896000000,11397.798308041636
1633896000000,11369.303812271532
1633896000000,11340.880552740853
1633896000000,11312.528351359
1633910400000,11307.891654302179
1633910400000,11279.621925166422
1633953600000,11290.598817397708
1633953600000,11287.774108889156
1633953600000,11304.097102136046
1633982400000,11275.836859380706
1633982400000,11247.647267232254
1633996800000,11219.528149064174
1634011200000,11191.479328691514
1634011200000,11163.500630369785
1634011200000,11135.59187879386
1634011200000,11107.752899096877
1634025600000,11131.505055752787
1634054400000,11103.676293113405
1634270400000,11106.247092422092
1634299200000,11078.481474691038
1634457600000,11072.46784696089
1634472000000,11044.786677343487
1634486400000,11017.174710650128
1634500800000,10989.631773873503
1634500800000,10962.15769443882
1634515200000,10934.752300202723
1634529600000,10907.415419452216
1634601600000,10880.146880903585
1634688000000,10852.946513701327
1634846400000,10825.814147417073
1635004800000,10873.466062022197
1635048000000,10846.282396867142
1635091200000,10819.166690874974
1635105600000,10792.118774147786
1635105600000,10765.138477212417
1635307200000,10738.225631019386
1635307200000,10711.380066941838
1635307200000,10684.601616774484
1635321600000,10657.890112732548
1635321600000,10631.245387450717
1635336000000,10604.66727398209
1635336000000,10578.155605797134
1635336000000,10551.710216782642
1635350400000,10560.230329091957
1635350400000,10533.829753269227
1635350400000,10507.495178886054
1635350400000,10481.226440938839
1635364800000,10455.023374836492
1635364800000,10428.885816399401
1635393600000,10415.259632542384
1635393600000,10389.221483461028
1635393600000,10363.248429752375
1635393600000,10337.340308677994
1636099200000,10311.4969579063
1636113600000,10285.718215511533
1636128000000,10260.003919972754
1636185600000,10234.353910172822
1636185600000,10208.76802539739
1636185600000,10183.246105333898
1636200000000,10157.787990070563
1636200000000,10132.393520095387
1636243200000,10107.062536295149
1636560000000,10141.64637133296
1636560000000,10179.124837972326
1636574400000,10197.400998896748
1636574400000,10171.907496399506
1636574400000,10201.54533637571
1636617600000,10256.095159010614
1636632000000,10230.454921113087
1636718400000,10261.274693745352
1636718400000,10292.70793588686
1636718400000,10347.39476313764
1636819200000,10364.124676930542
1637035200000,10409.06955371411
1637035200000,10435.697689827146
1637049600000,10445.835042617013
1637280000000,10419.72045501047
1637352000000,10428.757333521999
1637611200000,10445.540395951972
1637625600000,10493.865040698449
1637712000000,10517.179071712868
1637899200000,10490.886124033586
1637899200000,10510.498304863479
1637913600000,10510.773023776565
1637928000000,10521.875038761034
1637942400000,10495.570351164131
1637942400000,10483.424252201132
1637956800000,10477.694142592834
1637956800000,10490.046492055002
1638072000000,10463.821375824864
1638244800000,10437.661822385302
1638374400000,10522.094838443547
1638388800000,10590.20928201611
1638388800000,10563.73375881107
1638388800000,10636.157329794414
1638403200000,10747.5453084942
1638403200000,10720.676445222965
1638403200000,10770.042600434996
1638417600000,10857.512504043409
1638446400000,10900.549728173994
1638475200000,10981.732035716059
1638475200000,11089.439880916843
1638532800000,11155.32656806231
1638547200000,11218.297273996204
1638547200000,11237.84731237403
1638547200000,11290.445568002242
1638561600000,11372.94410374098
1638576000000,11423.984575701983
1638576000000,11467.861627995959
1638576000000,11439.191973925968
1638590400000,11447.329945204645
1638590400000,11418.711620341634
1638619200000,11437.924846540534
1638633600000,11456.840070020846
1639080000000,11507.431384927737
1639296000000,11521.059810104116
1639742400000,11492.257160578856
1639771200000,11463.526517677408
1639771200000,11434.867701383215
1639771200000,11406.280532129756
1639785600000,11392.268616064675
1639900800000,11363.787944524514
1639915200000,11335.378474663203
1639929600000,11307.040028476546
1639987200000,11278.772428405355
1639987200000,11250.575497334341
1640001600000,11222.449058591004
1640001600000,11194.392935944526
1640534400000,11166.406953604665
1640678400000,11196.61274011814
1640692800000,11168.621208267845
1640707200000,11181.616010056487
1640721600000,11194.601724450611
1640736000000,11217.110218988164
1640736000000,11227.90854273748
1640736000000,11237.176735133806
1640736000000,11230.396584197437
1640750400000,11202.320592736944
1640750400000,11174.314791255101
1640764800000,11177.823574238872
1640764800000,11193.373569148727
1640764800000,11211.426115799755
1640779200000,11214.651366083022
1640779200000,11186.614737667815
1640779200000,11204.68073118632
1640779200000,11199.750064968637
1640793600000,11171.750689806215
1640793600000,11173.931825711676
1640808000000,11145.996996147396
1640808000000,11118.132003657027
1640822400000,11090.336673647884
1640894400000,11075.887829549889
1641139200000,11048.198109976014
1641297600000,11020.577614701075
1641326400000,11099.275070053292
1641369600000,11170.796047385145
1641398400000,11275.156134331266
1641398400000,11338.353214821884
1641398400000,11384.488571383295
1641427200000,11410.700133014741
1641427200000,11445.92368258958
1641427200000,11466.445007054293
1641427200000,11486.685255062968
1641427200000,11478.397157142266
1641427200000,11487.742226555412
1641427200000,11486.76127118924
1641427200000,11513.56345157413
1641441600000,11551.1248520016
1641441600000,11563.19698050453
1641441600000,11590.623677751391
1641441600000,11609.20664829621
1641441600000,11624.946299037818
1641456000000,11648.666128675362
1641456000000,11652.610836572345
1641484800000,11671.127555436959
1641513600000,11653.04610716347
1641585600000,11623.913491895562
1641657600000,11625.498649544761
1642089600000,11596.434902920899
1642104000000,11567.443815663597
1642104000000,11612.788409507708
1642147200000,11583.756438483939
1642147200000,11554.797047387729
1642147200000,11525.91005476926
1642291200000,11623.441246300907
1642320000000,11776.829535643956
1642348800000,11924.82689308987
1642377600000,12104.871802037147
1642377600000,12266.729002090482
1642392000000,12426.554078782312
1642406400000,12607.578019701641
1642406400000,12822.204796974565
1642406400000,12950.830162746355
1642406400000,13191.354389860444
1642420800000,13375.477918578046
1642420800000,13480.305384987867
1642420800000,13664.28508440301
1642420800000,13830.9132112849
1642420800000,14007.858945991966
1642420800000,14137.636032814495
1642435200000,14102.291942732458
1642449600000,14289.972042858066
1642449600000,14488.866499170901
1642492800000,14711.136551811327
1642507200000,14790.58627205385
1642521600000,14994.063294971635
1642579200000,15118.827437993548
1642593600000,15262.67643687658
1642766400000,15330.2927665664
1643587200000,15291.967034649982
1643803200000,15253.737117063358
1643803200000,15215.6027742707
1643803200000,15177.563767335023
1643803200000,15139.619857916685
1643803200000,15101.770808271893
1643832000000,15064.016381251213
1643846400000,15026.356340298085
1643860800000,14988.79044944734
1643875200000,14951.318473323721
1644523200000,14973.98910359264
1644580800000,15002.223061163577
1644595200000,15000.91186981772
1644595200000,14963.409590143176
1644609600000,14926.001066167817
1644609600000,14888.686063502397
1644609600000,14893.801755595547
1644609600000,14856.567251206558
1644609600000,14819.425833078541
1644624000000,14850.400193385862
1644624000000,14874.688089349382
1644624000000,14837.501369126008
1644638400000,14867.389749621283
1644652800000,14886.515974076814
1644652800000,14849.299684141622
1644652800000,14812.176434931269
1644652800000,14775.14599384394
1645084800000,14876.948931317165
1645084800000,14984.346474691487
1645099200000,15041.490531871294
1645113600000,15081.602466870041
1645113600000,15115.276447568978
1645113600000,15153.90286260715
1645128000000,15221.326236574618
1645128000000,15264.436536792244
1645128000000,15320.88575526691
1645128000000,15369.986729674372
1645128000000,15436.811962159041
1645171200000,15528.840468470686
1645200000000,15623.23436096314
1645214400000,15695.840610569101
1645228800000,15807.492562555233
1645977600000,15767.973831148845
1646308800000,15768.38562431057
1646323200000,15787.237084878756
1646352000000,15787.95165372445
1646366400000,15787.470529254186
1646366400000,15748.001852931051
1646366400000,15708.631848298723
1646380800000,15750.312070974354
1646380800000,15780.772022748462
1646380800000,15741.32009269159
1646395200000,15774.1876459047
1646395200000,15809.404246972344
1646395200000,15769.880736354913
1646395200000,15800.716910224757
1646395200000,15829.84025988578
1646409600000,15835.35803400686
1646409600000,15861.023435654957
1646409600000,15942.456185763418
1646424000000,15902.60004529901
1646438400000,15921.86388241627
1646452800000,15882.05922271023
1646870400000,15887.641643086665
1646884800000,15847.922538978948
1646884800000,15864.098186688261
1646913600000,15874.637325398158
1647000000000,15871.642751303905
1647043200000,15883.048533177944
1647115200000,15843.340911844998
1647201600000,15803.732559565386
1647316800000,15764.223228166473
1647590400000,15724.812670096057
1647993600000,15685.500638420817
1648008000000,15646.286886824766
1649203200000,15715.875894967048
1649203200000,15793.66466879998
1649390400000,15754.18050712798
1649635200000,15787.737294240644
1649822400000,15748.267951005042
1650052800000,15740.501073362742
1650081600000,15786.350855883786
1650225600000,15746.884978744076
1650225600000,15707.517766297216
1650240000000,15668.248971881474
1650254400000,15629.078349451771
1650268800000,15590.005653578142
1650268800000,15551.030639444198
1650470400000,15512.153062845588
1650556800000,15555.027400288944
1650556800000,15653.912960285958
1650556800000,15716.3234532081
1650556800000,15826.326200197222
1650571200000,15872.12598919566
1650571200000,15929.377614151053
1650571200000,15982.818710631122
1650571200000,15942.861663854545
1650585600000,16014.685730743118
1650585600000,16103.336898898686
1650585600000,16175.58549072182
1650600000000,16233.095034110129
1650614400000,16319.044563735206
1650614400000,16364.340563910418
1650614400000,16421.098650973996
1650628800000,16462.476661785462
1650628800000,16511.740051834935
1650628800000,16470.460701705346
1650628800000,16429.284549951084
1650628800000,16458.41065981686
1650628800000,16417.264633167317
1650643200000,16430.870640784684
1650657600000,16461.569604245848
1650672000000,16420.415680235234
1650672000000,16477.81454551334
1650672000000,16534.230856440518
1650672000000,16601.89534221376
1650672000000,16627.124407213745
1650686400000,16665.2556256152
1650700800000,16715.87964310209
1650729600000,16767.829598318724
1650744000000,16826.08672507415
1650758400000,16925.688896071104
1650816000000,17041.67868602103
1650859200000,16999.07448930598
1650859200000,16956.576803082713
1651017600000,16914.185361075008
1651752000000,17019.025157209333
1651752000000,17113.186648057817
1651752000000,17224.970705525717
1651752000000,17349.20913289858
1651752000000,17518.12772866636
1651766400000,17620.463846522613
1651766400000,17728.483556039868
1651766400000,17846.897823832365
1651780800000,18001.691120933458
1651795200000,18154.087508329518
1652083200000,18310.504201177937
1652875200000,18264.72794067499
1653220800000,18305.210804039718
1653321600000,18291.42251778036
1653321600000,18332.421410819526
1653321600000,18417.00868462383
1653336000000,18412.801751702464
1653336000000,18469.6397925441
1653393600000,18457.025823298463
1653451200000,18429.460405584683
1654113600000,18383.38675457072
1654113600000,18399.985309000876
1654171200000,18424.78126433948
1654243200000,18378.71931117863
1654315200000,18332.772512900683
1654531200000,18466.111506701793
1654560000000,18419.946227935037
1654560000000,18373.896362365198
1654560000000,18327.961621459286
1654588800000,18282.141717405637
1654603200000,18236.436363112123
1654804800000,18576.231927494307
1654804800000,18832.53968389026
1654819200000,19006.897614084846
1654876800000,19118.756476289065
1654876800000,19203.697337039037
1654876800000,19357.577519233404
1654876800000,19458.613257646255
1654876800000,19409.96672450214
1654948800000,19447.476323421455
1655006400000,19510.348247256254
1655856000000,19461.572376638112
1655913600000,19412.918445696516
1656403200000,19465.02233703929
1656403200000,19522.834230655008
1656417600000,19548.628656496614
1656432000000,19569.053316286518
1656446400000,19520.1306829958
1656446400000,19523.913249341404
1656460800000,19528.242206539544
1656518400000,19530.771142814912
1656576000000,19481.944214957875
1656950400000,19433.239354420482
1657008000000,19384.656256034432
1657022400000,19336.194615394346
1657440000000,19415.709376424304
1657454400000,19488.779733822088
1657468800000,19530.360736976407
1657468800000,19561.04824542751
1657468800000,19590.901367390215
1657483200000,19661.161207343674
1657512000000,19638.221256517052
1657512000000,19632.107596076086
1657512000000,19583.027327085896
1657512000000,19534.069758768183
1657526400000,19505.661792197687
1657526400000,19456.897637717193
1657540800000,19408.2553936229
1657555200000,19359.734755138845
1657569600000,19311.335418250997
1657569600000,19292.956923054528
1657584000000,19244.72453074689
1657627200000,19196.612719420023
1657828800000,19339.12384340718
1658088000000,19290.776033798662
1658376000000,19322.089065770997
1658505600000,19273.78384310657
1658505600000,19256.07900843498
1658505600000,19207.938810913893
1658520000000,19159.91896388661
1658563200000,19136.650781557677
1658563200000,19088.809154603783
1658577600000,19041.087131717275
1658592000000,18993.48441388798
1658592000000,18946.00070285326
1658592000000,18898.635701096126
1658606400000,18873.406480686474
1658620800000,18826.222964484758
1658620800000,18779.157407073544
1658707200000,18732.20951355586
1658707200000,18685.37898977197
1658721600000,18638.66554229754
1658736000000,18592.068878441794
1658750400000,18545.58870624569
1658750400000,18499.224734480074
1658764800000,18452.976672643876
1658764800000,18406.844230962266
1658764800000,18360.82712038486
1658808000000,18314.925052583898
1658865600000,18383.088579854284
1659441600000,18337.13085840465
1659484800000,18291.28803125864
1659600000000,18245.55981118049
1660089600000,18199.94591165254
1660104000000,18154.446046873407
1661400000000,18109.059931756223
1661428800000,18154.454144194086
1661515200000,18187.72428813619
1661515200000,18239.17923183398
1661515200000,18279.36557764289
1661515200000,18318.764873808228
1661515200000,18310.475338607725
1661529600000,18339.753717576597
1661544000000,18293.904333282655
1661860800000,18340.638521730943
1661889600000,18346.448371464965
1661976000000,18354.105231158162
1662177600000,18308.219968080266
1662321600000,18335.936821948097
1662393600000,18290.096979893227
1662480000000,18244.371737443493
1662480000000,18198.760808099883
1662480000000,18153.263906079635
1662480000000,18107.880746314437
1662480000000,18062.61104444865
1662480000000,18017.45451683753
1662480000000,17972.410880545434
1662480000000,17927.47985334407
1662480000000,17882.66115371071
1662494400000,17837.954500826432
1662494400000,17793.359614574365
1662494400000,17748.87621553793
1662494400000,17704.504024999085
1662494400000,17660.24276493659
1662494400000,17616.092158024247
1662494400000,17572.051927629185
1662494400000,17528.121797810112
1662494400000,17484.301493315586
1662508800000,17440.590739582298
1662508800000,17396.989262733343
1662523200000,17353.49678957651
1662537600000,17310.11304760257
1663012800000,17378.899947726684
1663070400000,17471.753256225325
1663070400000,17510.33404407743
1663070400000,17582.478240477507
1663070400000,17658.869201957834
1663084800000,17698.68343150734
1663084800000,17771.759149480462
1663099200000,17814.87140811549
1663099200000,17867.038174343088
1663099200000,17950.730052822073
1663099200000,17905.85322769002
1663099200000,17937.267229230998
1663099200000,17989.5828578191
1663099200000,18018.18093145457
1663099200000,18077.620097783943
1663099200000,18096.08757136145
1663099200000,18132.258354481564
1663113600000,18186.921107731392
1663243200000,18225.931645129123
1664049600000,18180.3668160163
1664121600000,18177.733921539468
1664121600000,18132.28958673562
1664179200000,18086.95886276878
1664193600000,18112.632446443786
1664294400000,18067.350865327677
1664294400000,18060.12540705043
1664308800000,18043.55600725788
1664308800000,18060.12675697525
1664323200000,18014.97644008281
1664323200000,17969.9389989826
1664323200000,17972.282283094126
1664323200000,17927.35157738639
1664323200000,17896.947603998728
1664553600000,17884.862292811336
1664553600000,17840.15013707931
1664611200000,17862.55613701728
1664640000000,17817.899746674735
1664640000000,17773.354997308048
1664697600000,17767.162376550703
1664697600000,17802.69314339244
1664712000000,17758.18641053396
1664712000000,17713.790944507626
1664726400000,17693.74928709475
1664740800000,17649.514913877014
1664740800000,17605.39112659232
1664784000000,17561.37764877584
1664956800000,17517.4742046539
1665100800000,17554.455322297923
1665144000000,17740.9881311439
1665144000000,17880.050323663432
1665144000000,18061.83592707825
1665144000000,18214.499028993396
1665158400000,18373.990174058414
1665158400000,18578.627156314436
1665158400000,18790.27306808141
1665158400000,18966.36260087997
1665172800000,19066.368706719124
1665172800000,19268.103463166808
1665244800000,19407.282183134397
1665259200000,19358.76397767656
1665288000000,19439.05154365651
1665403200000,19596.963848685904
1665403200000,19547.97143906419
1665432000000,19550.92584270121
1665432000000,19593.731015442245
1665446400000,19601.980162352247
1665446400000,19600.284962926606
1665460800000,19682.6625038258
1665475200000,19681.137514431815
1665892800000,19631.934670645736
1666080000000,19647.211385769257
1666094400000,19674.749287785897
1666094400000,19690.256447164043
1666123200000,19740.12702851306
1666137600000,19754.526960173716
1666137600000,19794.18363211283
1666152000000,19874.6285229729
1666180800000,19912.086069102723
1666180800000,19949.136486712294
1666195200000,19953.192183983498
1666209600000,19903.30920352354
1666209600000,19853.550930514728
1666224000000,19803.91705318844
1666353600000,19754.40726055547
1666929600000,19705.02124240408
1666958400000,19655.75868929807
1667160000000,19606.619292574826
1667217600000,19557.60274434339
1667289600000,19508.70873748253
1667304000000,19459.936965638826
1667318400000,19411.28712322473
1667332800000,19362.758905416667
1667332800000,19314.352008153124
1667376000000,19266.06612813274
1667376000000,19217.900962812408
1667376000000,19169.856210405378
1667390400000,19121.931569879365
1667390400000,19074.126740954667
1667404800000,19026.441424102282
1667404800000,18978.875320542025
1667404800000,18931.42813224067
1667404800000,18884.09956191007
1667404800000,18836.889313005293
1667505600000,18789.79708972278
1667750400000,18860.635776911044
1667793600000,19009.247610440147
1667822400000,19152.157364122406
1667822400000,19372.600105181766
1667851200000,19598.82009076802
1667851200000,19847.41054008673
1667865600000,19986.80587484808
1667865600000,20156.477731685296
1667865600000,20359.643957703895
1667865600000,20539.606754843586
1667865600000,20733.45090848037
1667865600000,20833.07668516462
1667865600000,21068.1919891149
1667880000000,21255.348393013064
1667880000000,21451.448480571686
1667880000000,21642.36407367047
1667880000000,21770.832472092756
1667880000000,22016.667610759683
1667880000000,22157.148439935863
1667880000000,22280.418054409158
1667894400000,22400.926247363906
1667908800000,22584.961760522394
1667923200000,22687.629413318657
1667923200000,22758.03850055938
1667937600000,22829.058429207227
1668801600000,22814.72569800105
1668859200000,22869.071336830686
1668945600000,22882.146966129916
1668974400000,22867.205088251198
1668974400000,22810.03707553057
1668974400000,22753.011982841745
1668974400000,22781.694021575477
1668974400000,22724.73978652154
1668988800000,22762.123913591615
1668988800000,22705.218603807636
1669032000000,22648.455557298115
1669248000000,22709.248512546237
1669478400000,22694.38120308367
1669492800000,22637.645250075962
1669622400000,22581.051136950773
1669622400000,22524.598509108397
1669622400000,22468.287012835626
1669636800000,22412.11629530354
1669636800000,22356.08600456528
1669636800000,22300.19578955387
1669651200000,22244.445300079984
1669737600000,22188.834186829783
1669737600000,22133.36210136271
1669939200000,22171.846428971872
1669939200000,22116.416812899442
1669939200000,22061.125770867195
1669982400000,22106.289375410597
1670097600000,22051.02365197207
1670140800000,21995.89609284214
1670256000000,21964.56332696846
1670284800000,21942.607366112166
1670313600000,22135.10085554031
1670342400000,22079.76310340146
1670356800000,22171.55769303396
1670385600000,22116.128798801376
1670385600000,22060.838476804372
1670385600000,22005.686380612362
1670428800000,21950.67216466083
1670443200000,21950.67216466083
1670486400000,21895.795484249178
1670544000000,21923.89847079528
1670702400000,22112.823252758495
1670760000000,22388.221856193195
1670788800000,22332.25130155271
1670788800000,22276.420673298828
1670803200000,22487.412979109227
1670803200000,22704.73361595178
1670817600000,22647.9717819119
1670817600000,22591.35185245712
