variant,final_eq,return_pct,cagr,max_dd_pct,killed
uncapped,119845.48467220979,1098.454846722098,0.4635015448998987,-20.963247342562063,False
max3,16091.964314702658,60.91964314702659,0.07570758046341775,-6.144303100630895,False
max5,19954.2926464593,99.542926464593,0.11174921458446563,-10.253530541029525,False
max8,26580.857991554116,165.80857991554115,0.16172239543586708,-12.973391450962893,False
max10,35679.281329368096,256.792813293681,0.21536330807761384,-15.192372474867396,False
