scenario,trade_id,symbol,side,entry_time,entry_price,exit_price,initial_stop,final_stop,initial_risk_per_unit,net_r,bars_held,max_favorable_r,chandelier_active,risk_amount,equity_before_entry,heat_before_entry_pct,heat_after_entry_pct,same_side_before_entry,open_positions_before_entry,exit_time,realized_r,pnl_usdt,equity_after_exit,peak_equity,drawdown_pct,open_positions_after_exit
BASE_MAX5_HEAT15,58,1INCH/USDT,SHORT,2025-10-10 12:00:00+00:00,0.2417,0.1573214285714285,0.2584571428571428,0.1573214285714285,0.0167571428571428,5.035379369138968,1,8.241261722080148,True,24.62655859863037,9850.623439452149,1.0113731299444655,1.2613731299444657,1,4,2025-10-10 18:00:00+00:00,5.035379369138968,124.00406510043523,10121.84419810645,10121.84419810645,0.0,0
BASE_MAX5_HEAT15,83,ADX/USDT,SHORT,2025-10-10 18:00:00+00:00,0.0926,0.1069571428571428,0.1069571428571428,0.1069571428571428,0.0143571428571428,-1.0,3,0.2646766169154226,False,25.304610495266125,10121.84419810645,0.0,0.25,0,0,2025-10-11 12:00:00+00:00,-1.0,-25.304610495266125,10096.539587611183,10121.84419810645,-0.2500000000000026,4
BASE_MAX5_HEAT15,84,ALGO/USDT,SHORT,2025-10-10 18:00:00+00:00,0.1754,0.2046714285714285,0.2046714285714285,0.2046714285714285,0.0292714285714285,-1.0,7,0.102489019033675,False,25.304610495266125,10121.84419810645,0.25,0.5,1,1,2025-10-12 12:00:00+00:00,-1.0,-25.304610495266125,10071.234977115917,10121.84419810645,-0.5000000000000052,3
BASE_MAX5_HEAT15,85,ETH/USDT,SHORT,2025-10-10 18:00:00+00:00,3829.72,4203.041428571429,4203.041428571429,4203.041428571429,373.3214285714289,-1.0,9,0.4992748493255517,False,25.304610495266125,10121.84419810645,0.5,0.75,2,2,2025-10-13 00:00:00+00:00,-1.0,-25.304610495266125,10045.93036662065,10121.84419810645,-0.7500000000000078,2
BASE_MAX5_HEAT15,86,ALCX/USDT,SHORT,2025-10-10 18:00:00+00:00,7.25,8.262857142857143,8.262857142857143,8.262857142857143,1.0128571428571431,-1.0,12,0.1777150916784199,False,25.304610495266125,10121.84419810645,0.75,1.0,3,3,2025-10-13 18:00:00+00:00,-1.0,-25.304610495266125,10020.625756125384,10121.84419810645,-1.0000000000000104,1
BASE_MAX5_HEAT15,92,AVNT/USDT,SHORT,2025-10-16 12:00:00+00:00,0.559,0.6364142857142857,0.6364142857142857,0.6364142857142857,0.0774142857142856,-1.0,17,1.1935781509503611,False,25.051564390313462,10020.625756125384,0.25252525252525254,0.5025252525252526,1,1,2025-10-20 18:00:00+00:00,-1.0,-25.051564390313462,9995.574191735072,10121.84419810645,-1.247500000000003,4
BASE_MAX5_HEAT15,93,BTC/USDT,SHORT,2025-10-16 12:00:00+00:00,108276.7,112606.48571428572,112606.48571428572,112606.48571428572,4329.785714285725,-1.0,20,1.0966986158998278,False,25.051564390313462,10020.625756125384,0.5025252525252526,0.7525252525252527,2,2,2025-10-21 12:00:00+00:00,-1.0,-25.051564390313462,9970.522627344759,10121.84419810645,-1.4949999999999954,4
BASE_MAX5_HEAT15,126,ARPA/USDT,SHORT,2025-10-21 18:00:00+00:00,0.01897,0.0209857142857142,0.0209857142857142,0.0209857142857142,0.0020157142857142,-1.0,7,0.4464918497519493,False,24.9263065683619,9970.522627344759,1.0069349271610577,1.256934927161058,4,4,2025-10-23 12:00:00+00:00,-1.0,-24.9263065683619,9945.596320776396,10121.84419810645,-1.7412625000000028,4
BASE_MAX5_HEAT15,87,APE/USDT,SHORT,2025-10-10 18:00:00+00:00,0.3835,0.4843142857142857,0.4843142857142857,0.4843142857142857,0.1008142857142857,-1.0,55,0.4126399319824289,False,25.304610495266125,10121.84419810645,1.0,1.25,4,4,2025-10-24 12:00:00+00:00,-1.0,-25.304610495266125,9920.29171028113,10121.84419810645,-1.9912625000000053,4
BASE_MAX5_HEAT15,94,APT/USDT,SHORT,2025-10-16 18:00:00+00:00,3.296,3.6264285714285713,3.6264285714285713,3.6264285714285713,0.3304285714285715,-1.0,41,1.010808473843492,False,25.051564390313462,10020.625756125384,0.7525252525252526,1.0025252525252526,3,3,2025-10-27 00:00:00+00:00,-1.0,-25.051564390313462,9895.240145890817,10121.84419810645,-2.2387624999999978,4
BASE_MAX5_HEAT15,95,AAVE/USDT,SHORT,2025-10-17 00:00:00+00:00,220.95,242.71571428571428,242.71571428571428,242.71571428571428,21.765714285714296,-1.0,40,0.9547125229719082,False,25.051564390313462,10020.625756125384,1.0025252525252526,1.2525252525252526,4,4,2025-10-27 00:00:00+00:00,-1.0,-25.051564390313462,9870.188581500504,10121.84419810645,-2.4862624999999903,3
BASE_MAX5_HEAT15,139,1000CHEEMS/USDT,SHORT,2025-10-23 12:00:00+00:00,0.00136,0.0011398571428571,0.0014414285714285,0.0011398571428571,8.142857142857149e-05,2.7035087719298225,14,6.140350877192979,True,24.86399080194099,9945.596320776396,1.0094585735950454,1.2594585735950454,4,4,2025-10-27 00:00:00+00:00,2.7035087719298225,67.22001723822989,9937.408598738733,10121.84419810645,-1.8221541031249993,2
BASE_MAX5_HEAT15,150,AVA/USDT,LONG,2025-10-28 12:00:00+00:00,0.492,0.4519428571428571,0.4519428571428571,0.4519428571428571,0.0400571428571428,-1.0,1,2.196861626248217,False,24.843521496846833,9937.408598738733,1.0010326813104964,1.2510326813104964,0,4,2025-10-28 18:00:00+00:00,-1.0,-24.843521496846833,9912.565077241887,10121.84419810645,-2.067598717867186,4
BASE_MAX5_HEAT15,151,ARPA/USDT,SHORT,2025-10-28 18:00:00+00:00,0.0186,0.0194571428571428,0.0194571428571428,0.0194571428571428,0.0008571428571428,-1.0,18,1.924999999999996,False,24.781412693104716,9912.565077241887,1.0035415351483672,1.2535415351483674,4,4,2025-11-02 06:00:00+00:00,-1.0,-24.781412693104716,9887.783664548782,10121.84419810645,-2.312429721072514,4
BASE_MAX5_HEAT15,124,ALPINE/USDT,SHORT,2025-10-21 00:00:00+00:00,0.841,0.6850714285714286,0.8965714285714286,0.6850714285714286,0.0555714285714286,2.8059125964010265,54,4.390745501285345,True,24.98893547933768,9995.574191735072,1.0050378471431103,1.2550378471431103,4,4,2025-11-03 12:00:00+00:00,2.8059125964010265,70.11676883212613,9957.900433380908,10121.84419810645,-1.6197025118822876,4
BASE_MAX5_HEAT15,180,ICP/USDT,LONG,2025-11-02 12:00:00+00:00,4.022,4.880428571428572,3.614857142857143,4.880428571428572,0.407142857142857,2.1084210526315807,10,6.344210526315791,True,24.719459161371958,9887.783664548782,1.0060566768404684,1.2560566768404684,0,4,2025-11-05 00:00:00+00:00,2.1084210526315807,52.11902810550323,10010.01946148641,10121.84419810645,-1.1047861874910017,4
BASE_MAX5_HEAT15,148,2Z/USDT,SHORT,2025-10-28 00:00:00+00:00,0.2249,0.174515,0.2411728571428571,0.174515,0.0162728571428571,3.0962602054253345,35,4.6715828285488525,True,24.843521496846833,9937.408598738733,0.5010326813104964,0.7510326813104965,2,2,2025-11-05 18:00:00+00:00,3.0962602054253345,76.92200697331569,10086.941468459727,10121.84419810645,-0.3448257942288066,3
BASE_MAX5_HEAT15,193,ALCX/USDT,LONG,2025-11-06 00:00:00+00:00,13.92,10.448571428571428,10.448571428571428,10.448571428571428,3.4714285714285715,-1.0,3,1.1032921810699587,False,25.21735367114932,10086.941468459727,0.738965345333604,0.988965345333604,0,3,2025-11-06 18:00:00+00:00,-1.0,-25.21735367114932,10061.724114788578,10121.84419810645,-0.5939637297432303,4
BASE_MAX5_HEAT15,186,APT/USDT,SHORT,2025-11-03 12:00:00+00:00,2.927,3.171142857142857,3.171142857142857,3.171142857142857,0.2441428571428567,-1.0,16,2.187244002340554,False,24.89475108345227,9957.900433380908,0.996266553320875,1.246266553320875,3,4,2025-11-07 12:00:00+00:00,-1.0,-24.89475108345227,10036.829363705127,10121.84419810645,-0.8399144734635161,3
BASE_MAX5_HEAT15,194,AR/USDT,LONG,2025-11-06 12:00:00+00:00,4.91,6.54,4.141428571428572,6.54,0.7685714285714287,2.1208178438661704,8,4.970260223048327,True,25.21735367114932,10086.941468459727,0.988965345333604,1.238965345333604,1,4,2025-11-08 12:00:00+00:00,2.1208178438661704,53.481413640857554,10090.310777345983,10121.84419810645,-0.31153829424054563,4
BASE_MAX5_HEAT15,196,NEAR/USDT,LONG,2025-11-08 06:00:00+00:00,3.009,2.621142857142857,2.621142857142857,2.621142857142857,0.3878571428571429,-1.0,14,0.3635359116022099,False,25.092073409262817,10036.829363705127,0.7458690561624093,0.9958690561624094,1,3,2025-11-11 18:00:00+00:00,-1.0,-25.092073409262817,10065.21870393672,10121.84419810645,-0.5594385080568918,4
BASE_MAX5_HEAT15,198,LTC/USDT,LONG,2025-11-08 18:00:00+00:00,106.95,98.21428571428572,98.21428571428572,98.21428571428572,8.73571428571428,-1.0,15,0.7738348323793943,False,25.22577694336496,10090.310777345983,0.9893490873958272,1.2393490873958273,2,4,2025-11-12 12:00:00+00:00,-1.0,-25.22577694336496,10039.992926993355,10121.84419810645,-0.8086596623212949,4
BASE_MAX5_HEAT15,203,ASTER/USDT,LONG,2025-11-12 06:00:00+00:00,1.187,1.0667142857142855,1.0667142857142855,1.0667142857142855,0.1202857142857143,-1.0,5,0.1330166270783848,False,25.1630467598418,10065.21870393672,0.9931438557423511,1.243143855742351,2,4,2025-11-13 12:00:00+00:00,-1.0,-25.1630467598418,10014.829880233512,10121.84419810645,-1.0572610660511594,4
BASE_MAX5_HEAT15,204,AVNT/USDT,SHORT,2025-11-12 12:00:00+00:00,0.4863,0.5332285714285714,0.5332285714285714,0.5332285714285714,0.0469285714285713,-1.0,4,0.1768645357686462,False,25.099982317483388,10039.992926993355,0.9950143557677865,1.2450143557677866,2,4,2025-11-13 12:00:00+00:00,-1.0,-25.099982317483388,9989.72989791603,10121.84419810645,-1.3052394168953474,3
BASE_MAX5_HEAT15,197,ADX/USDT,LONG,2025-11-08 06:00:00+00:00,0.1414,0.1268142857142857,0.1268142857142857,0.1268142857142857,0.0145857142857142,-1.0,22,1.981390793339864,False,25.092073409262817,10036.829363705127,0.9958690561624092,1.2458690561624093,2,4,2025-11-13 18:00:00+00:00,-1.0,-25.092073409262817,9964.637824506766,10121.84419810645,-1.5531396307116938,4
BASE_MAX5_HEAT15,207,ALCX/USDT,LONG,2025-11-13 12:00:00+00:00,16.37,13.007142857142858,13.007142857142858,13.007142857142858,3.362857142857143,-1.0,1,0.1754460492778249,False,24.974324744790074,9989.72989791603,0.7481315805886135,0.9981315805886135,1,3,2025-11-13 18:00:00+00:00,-1.0,-24.974324744790074,9939.663499761977,10121.84419810645,-1.79987653216945,3
BASE_MAX5_HEAT15,222,ARDR/USDT,SHORT,2025-11-13 18:00:00+00:00,0.06013,0.0659414285714285,0.0659414285714285,0.0659414285714285,0.0058114285714285,-1.0,1,0.4336283185840715,False,24.849158749404943,9939.663499761977,0.7507153086130794,1.0007153086130796,3,3,2025-11-14 00:00:00+00:00,-1.0,-24.849158749404943,9914.814341012572,10121.84419810645,-2.0453768408390225,4
BASE_MAX5_HEAT15,208,AUDIO/USDT,SHORT,2025-11-13 12:00:00+00:00,0.0363,0.0404999999999999,0.0404999999999999,0.0404999999999999,0.0041999999999999,-1.0,4,0.5238095238095245,False,24.974324744790074,9989.72989791603,0.9981315805886135,1.2481315805886135,2,4,2025-11-14 12:00:00+00:00,-1.0,-24.974324744790074,9889.840016267783,10121.84419810645,-2.292113742296779,4
BASE_MAX5_HEAT15,149,AXL/USDT,SHORT,2025-10-28 06:00:00+00:00,0.1842,0.13355,0.1996428571428571,0.13355,0.0154428571428571,3.2798334875115627,113,4.144310823311748,True,24.843521496846833,9937.408598738733,0.7510326813104964,1.0010326813104964,3,3,2025-11-25 12:00:00+00:00,3.2798334875115627,81.48261375307163,9971.322630020853,10121.84419810645,-1.487096275535986,4
BASE_MAX5_HEAT15,250,1INCH/USDT,LONG,2025-11-27 12:00:00+00:00,0.2063,0.1923,0.1923,0.1923,0.0139999999999999,-1.0,4,0.3928571428571416,False,24.928306575052133,9971.322630020853,0.9944671093056516,1.2444671093056516,0,4,2025-11-28 12:00:00+00:00,-1.0,-24.928306575052133,9946.394323445802,10121.84419810645,-1.7333785348471396,4
BASE_MAX5_HEAT15,226,ARK/USDT,SHORT,2025-11-16 12:00:00+00:00,0.2829,0.3045857142857142,0.3045857142857142,0.3045857142857142,0.0216857142857142,-1.0,51,1.706192358366273,False,24.724600040669458,9889.840016267783,1.0038630069968755,1.2538630069968755,4,4,2025-11-29 06:00:00+00:00,-1.0,-24.724600040669458,9921.669723405132,10121.84419810645,-1.9776482504914064,4
BASE_MAX5_HEAT15,255,ANIME/USDT,SHORT,2025-11-29 12:00:00+00:00,0.00622,0.0065457142857142,0.0065457142857142,0.0065457142857142,0.0003257142857142,-1.0,11,1.688596491228069,False,24.80417430851283,9921.669723405132,1.000868930881654,1.250868930881654,4,4,2025-12-02 06:00:00+00:00,-1.0,-24.80417430851283,9896.86554909662,10121.84419810645,-2.2227041298651726,4
BASE_MAX5_HEAT15,273,1000CHEEMS/USDT,LONG,2025-12-03 00:00:00+00:00,0.001302,0.0012217142857142,0.0012217142857142,0.0012217142857142,8.028571428571438e-05,-1.0,4,0.4608540925266889,False,24.74216387274155,9896.86554909662,1.003377374317448,1.253377374317448,0,4,2025-12-04 00:00:00+00:00,-1.0,-24.74216387274155,9872.123385223878,10121.84419810645,-2.467147369540504,4
BASE_MAX5_HEAT15,254,ALLO/USDT,SHORT,2025-11-29 00:00:00+00:00,0.1544,0.1730714285714285,0.1730714285714285,0.1730714285714285,0.0186714285714285,-1.0,21,1.403213465952564,False,24.865985808614507,9946.394323445802,0.9969595080758411,1.246959508075841,4,4,2025-12-04 06:00:00+00:00,-1.0,-24.865985808614507,9847.257399415264,10121.84419810645,-2.7128139232033806,3
BASE_MAX5_HEAT15,274,APE/USDT,SHORT,2025-12-05 06:00:00+00:00,0.2313,0.2491571428571428,0.2491571428571428,0.2491571428571428,0.0178571428571428,-1.0,17,0.6439999999999999,False,24.61814349853816,9847.257399415264,0.7559152854281975,1.0059152854281974,3,3,2025-12-09 12:00:00+00:00,-1.0,-24.61814349853816,9822.639255916727,10121.84419810645,-2.9560318883953647,4
BASE_MAX5_HEAT15,277,AGLD/USDT,LONG,2025-12-09 12:00:00+00:00,0.314,0.2935714285714285,0.2935714285714285,0.2935714285714285,0.0204285714285714,-1.0,5,0.0489510489510489,False,24.556598139791816,9822.639255916727,1.0084363763691202,1.2584363763691204,0,4,2025-12-10 18:00:00+00:00,-1.0,-24.556598139791816,9798.082657776935,10121.84419810645,-3.1986418086743793,4
BASE_MAX5_HEAT15,283,ASR/USDT,SHORT,2025-12-11 00:00:00+00:00,1.331,1.386,1.386,1.386,0.0549999999999999,-1.0,7,0.5090909090909101,False,24.495206644442337,9798.082657776935,1.0109637858337046,1.2609637858337046,4,4,2025-12-12 18:00:00+00:00,-1.0,-24.495206644442337,9773.587451132493,10121.84419810645,-3.440645204152691,4
BASE_MAX5_HEAT15,223,ALGO/USDT,SHORT,2025-11-13 18:00:00+00:00,0.1675,0.1156214285714285,0.1815,0.1156214285714285,0.0139999999999999,3.705612244897964,143,4.457142857142863,True,24.849158749404943,9939.663499761977,1.0007153086130793,1.2507153086130793,4,4,2025-12-19 12:00:00+00:00,3.705612244897964,92.08134693720834,9865.6687980697,10121.84419810645,-2.530916254220484,4
BASE_MAX5_HEAT15,275,0G/USDT,SHORT,2025-12-05 12:00:00+00:00,1.053,0.7922142857142856,1.1377142857142857,0.7922142857142856,0.0847142857142857,3.078414839797638,56,4.214165261382798,True,24.61814349853816,9847.257399415264,1.0059152854281974,1.2559152854281976,4,4,2025-12-19 12:00:00+00:00,3.078414839797638,75.78485827416762,9941.453656343869,10121.84419810645,-1.7821904608680672,3
BASE_MAX5_HEAT15,310,ASR/USDT,LONG,2025-12-21 06:00:00+00:00,2.039,1.7634285714285716,1.7634285714285716,1.7634285714285716,0.2755714285714286,-1.0,1,0.0181441161223427,False,24.853634140859672,9941.453656343869,0.7445765610830014,0.9945765610830014,0,3,2025-12-21 12:00:00+00:00,-1.0,-24.853634140859672,9916.600022203009,10121.84419810645,-2.0277349847158987,3
BASE_MAX5_HEAT15,290,AT/USDT,SHORT,2025-12-14 00:00:00+00:00,0.0952,0.1085142857142857,0.1085142857142857,0.1085142857142857,0.0133142857142857,-1.0,31,1.239270386266095,False,24.433968627831234,9773.587451132493,1.0134975296578492,1.2634975296578492,4,4,2025-12-21 18:00:00+00:00,-1.0,-24.433968627831234,9892.166053575178,10121.84419810645,-2.269133371705513,2
BASE_MAX5_HEAT15,311,ANIME/USDT,LONG,2025-12-22 12:00:00+00:00,0.00955,0.0076685714285714,0.0076685714285714,0.0076685714285714,0.0018814285714285,-1.0,23,0.5899772209567196,False,24.730415133937946,9892.166053575178,0.5012831857014014,0.7512831857014015,0,2,2025-12-28 06:00:00+00:00,-1.0,-24.730415133937946,9867.43563844124,10121.84419810645,-2.5134605382762465,4
BASE_MAX5_HEAT15,322,ACX/USDT,SHORT,2025-12-29 12:00:00+00:00,0.0495,0.0516857142857142,0.0516857142857142,0.0516857142857142,0.0021857142857142,-1.0,13,1.509803921568626,False,24.6685890961031,9867.43563844124,1.0037926673698259,1.253792667369826,3,4,2026-01-01 18:00:00+00:00,-1.0,-24.6685890961031,9842.767049345137,10121.84419810645,-2.757176886930559,4
BASE_MAX5_HEAT15,313,DOGE/USDT,SHORT,2025-12-25 06:00:00+00:00,0.12623,0.1316057142857143,0.1316057142857143,0.1316057142857143,0.0053757142857142,-1.0,32,1.8806803082646824,False,24.730415133937946,9892.166053575178,1.0012831857014015,1.2512831857014015,2,4,2026-01-02 06:00:00+00:00,-1.0,-24.730415133937946,9818.0366342112,10121.84419810645,-3.0015040535012925,4
BASE_MAX5_HEAT15,333,AEVO/USDT,LONG,2026-01-01 18:00:00+00:00,0.0403,0.0449357142857142,0.038,0.0449357142857142,0.0023,2.0155279503105525,48,4.39130434782608,True,24.606917623362843,9842.767049345137,1.006308438465991,1.256308438465991,1,4,2026-01-13 18:00:00+00:00,2.0155279503105525,49.595930240877124,9867.632564452077,10121.84419810645,-2.511514983622549,4
BASE_MAX5_HEAT15,367,XRP/USDT,LONG,2026-01-13 18:00:00+00:00,2.1655,2.0825857142857145,2.0825857142857145,2.0825857142857145,0.0829142857142857,-1.0,5,0.3244314266023422,False,24.669081411130193,9867.632564452077,1.0018945395661865,1.2518945395661865,2,4,2026-01-15 00:00:00+00:00,-1.0,-24.669081411130193,9842.963483040947,10121.84419810645,-2.755236196163489,4
BASE_MAX5_HEAT15,335,ATOM/USDT,LONG,2026-01-02 12:00:00+00:00,2.142,2.4735,2.060142857142857,2.4735,0.0818571428571428,4.04973821989529,52,6.780104712041887,True,24.545091585528,9818.0366342112,1.0075853408493918,1.2575853408493918,2,4,2026-01-15 12:00:00+00:00,4.04973821989529,99.40119550474301,9942.36467854569,10121.84419810645,-1.7731899053962572,4
BASE_MAX5_HEAT15,141,TRX/USDT,SHORT,2025-10-24 12:00:00+00:00,0.3034,0.3124857142857143,0.3124857142857143,0.3124857142857143,0.0090857142857143,-1.0,333,3.610062893081752,False,24.800729275702825,9920.29171028113,1.0075918932738013,1.2575918932738013,4,4,2026-01-15 18:00:00+00:00,-1.0,-24.800729275702825,9917.563949269987,10121.84419810645,-2.0182117491462583,3
BASE_MAX5_HEAT15,312,ACE/USDT,LONG,2025-12-22 12:00:00+00:00,0.279,0.2487142857142857,0.2487142857142857,0.2487142857142857,0.0302857142857143,-1.0,110,2.6745283018867894,False,24.730415133937946,9892.166053575178,0.7512831857014015,1.0012831857014015,1,3,2026-01-19 00:00:00+00:00,-1.0,-24.730415133937946,9892.833534136049,10121.84419810645,-2.2625389157169913,4
BASE_MAX5_HEAT15,375,ASR/USDT,LONG,2026-01-15 00:00:00+00:00,1.78,1.677,1.677,1.677,0.1029999999999999,-1.0,16,2.25242718446602,False,24.607408707602367,9842.963483040947,1.0044055534498109,1.2544055534498109,2,4,2026-01-19 00:00:00+00:00,-1.0,-24.607408707602367,9868.226125428446,10121.84419810645,-2.50565082522659,3
BASE_MAX5_HEAT15,376,AVA/USDT,LONG,2026-01-16 06:00:00+00:00,0.3604,0.3424285714285714,0.3424285714285714,0.3424285714285714,0.0179714285714285,-1.0,11,1.2408585055643864,False,24.793909873174968,9917.563949269987,0.7474099493911299,0.9974099493911299,2,3,2026-01-19 00:00:00+00:00,-1.0,-24.793909873174968,9843.43221555527,10121.84419810645,-2.750605295853724,2
BASE_MAX5_HEAT15,377,AGLD/USDT,LONG,2026-01-16 06:00:00+00:00,0.308,0.2808571428571428,0.2808571428571428,0.2808571428571428,0.0271428571428571,-1.0,16,1.0684210526315805,False,24.793909873174968,9917.563949269987,0.9974099493911299,1.24740994939113,3,4,2026-01-20 06:00:00+00:00,-1.0,-24.793909873174968,9818.638305682096,10121.84419810645,-2.9955597664808575,4
BASE_MAX5_HEAT15,395,1000CHEEMS/USDT,SHORT,2026-01-20 06:00:00+00:00,0.000856,0.0009085714285714,0.0009085714285714,0.0009085714285714,5.257142857142863e-05,-1.0,18,0.1141304347826092,False,24.54659576420524,9818.638305682096,1.0043427041418589,1.254342704141859,4,4,2026-01-24 18:00:00+00:00,-1.0,-24.54659576420524,9794.091709917891,10121.84419810645,-3.2380708670646485,4
BASE_MAX5_HEAT15,408,APT/USDT,SHORT,2026-01-25 12:00:00+00:00,1.5,1.5887142857142855,1.5887142857142855,1.5887142857142855,0.0887142857142857,-1.0,4,0.5861513687600647,False,24.48522927479473,9794.091709917891,1.0068598537762996,1.2568598537762996,4,4,2026-01-26 12:00:00+00:00,-1.0,-24.48522927479473,9769.606480643097,10121.84419810645,-3.479975689896986,4
BASE_MAX5_HEAT15,390,DOGE/USDT,SHORT,2026-01-19 00:00:00+00:00,0.12719,0.1117564285714285,0.1333057142857142,0.1117564285714285,0.0061157142857142,2.52359261854707,50,4.60943704741883,True,24.608580538888177,9843.43221555527,0.5036957093822941,0.7536957093822941,1,2,2026-01-31 12:00:00+00:00,2.52359261854707,62.10203220085928,9831.708512843956,10121.84419810645,-2.8664310533131037,4
BASE_MAX5_HEAT15,433,ARDR/USDT,SHORT,2026-01-31 12:00:00+00:00,0.05036,0.0549571428571428,0.0549571428571428,0.0549571428571428,0.0045971428571428,-1.0,2,0.6634555624611562,False,24.57927128210989,9831.708512843956,1.0011303020561564,1.2511303020561564,4,4,2026-02-01 00:00:00+00:00,-1.0,-24.57927128210989,9807.129241561846,10121.84419810645,-3.109264975679816,4
BASE_MAX5_HEAT15,391,ANIME/USDT,SHORT,2026-01-19 00:00:00+00:00,0.00681,0.0073657142857142,0.0073657142857142,0.0073657142857142,0.0005557142857142,-1.0,53,3.1850899742930565,False,24.608580538888177,9843.43221555527,0.7536957093822942,1.0036957093822942,2,3,2026-02-01 06:00:00+00:00,-1.0,-24.608580538888177,9782.520661022958,10121.84419810645,-3.3523884624401847,3
BASE_MAX5_HEAT15,439,ARDR/USDT,LONG,2026-02-01 12:00:00+00:00,0.09267,0.0774614285714285,0.0774614285714285,0.0774614285714285,0.0152085714285714,-1.0,1,0.1203268833364642,False,24.456301652557396,9782.520661022958,0.7546074795134451,1.0046074795134452,0,3,2026-02-01 18:00:00+00:00,-1.0,-24.456301652557396,9758.0643593704,10121.84419810645,-3.594007491284082,3
BASE_MAX5_HEAT15,225,AAVE/USDT,SHORT,2025-11-14 00:00:00+00:00,190.53,113.30571428571427,210.32285714285717,113.30571428571427,19.792857142857144,3.901623962468423,338,4.965427643450018,True,24.78703585253143,9914.814341012572,1.003223367030656,1.253223367030656,4,4,2026-02-06 12:00:00+00:00,3.901623962468423,96.70969304080054,9854.774052411201,10121.84419810645,-2.6385522289032135,4
BASE_MAX5_HEAT15,392,ARKM/USDT,SHORT,2026-01-19 00:00:00+00:00,0.185,0.1246428571428571,0.2022857142857142,0.1246428571428571,0.0172857142857142,3.491735537190087,74,4.917355371900832,True,24.608580538888177,9843.43221555527,1.0036957093822942,1.2536957093822942,3,4,2026-02-06 12:00:00+00:00,3.491735537190087,85.92665518744023,9940.700707598642,10121.84419810645,-1.7896293102564766,3
BASE_MAX5_HEAT15,417,ACH/USDT,SHORT,2026-01-27 00:00:00+00:00,0.01026,0.0074078571428571,0.0112128571428571,0.0074078571428571,0.0009528571428571,2.993253373313338,42,4.250374812593697,True,24.424016201607742,9769.606480643097,1.0093833120564408,1.2593833120564408,4,4,2026-02-06 12:00:00+00:00,2.993253373313338,73.107268885322,10013.807976483964,10121.84419810645,-1.0673570893602244,2
BASE_MAX5_HEAT15,452,1000CAT/USDT,SHORT,2026-02-11 06:00:00+00:00,0.00169,0.0018057142857142,0.0018057142857142,0.0018057142857142,0.0001157142857142,-1.0,3,0.08641975308642,False,25.03451994120991,10013.807976483964,0.7372304513071282,0.9872304513071282,2,3,2026-02-12 00:00:00+00:00,-1.0,-25.03451994120991,9988.773456542755,10121.84419810645,-1.3146886966368199,4
BASE_MAX5_HEAT15,453,AIXBT/USDT,SHORT,2026-02-11 06:00:00+00:00,0.0185,0.0199142857142857,0.0199142857142857,0.0199142857142857,0.0014142857142857,-1.0,3,0.1414141414141404,False,25.03451994120991,10013.807976483964,0.987230451307128,1.237230451307128,3,4,2026-02-12 00:00:00+00:00,-1.0,-25.03451994120991,9963.738936601545,10121.84419810645,-1.5620203039134155,3
BASE_MAX5_HEAT15,462,BCH/USDT,SHORT,2026-02-12 12:00:00+00:00,496.5,526.1142857142858,526.1142857142858,526.1142857142858,29.61428571428576,-1.0,3,0.0911722141823439,False,24.909347341503864,9963.738936601545,0.7409351269418372,0.9909351269418372,2,3,2026-02-13 06:00:00+00:00,-1.0,-24.909347341503864,9938.829589260042,10121.84419810645,-1.8081152531536255,4
BASE_MAX5_HEAT15,463,1INCH/USDT,SHORT,2026-02-12 12:00:00+00:00,0.0912,0.0971285714285714,0.0971285714285714,0.0971285714285714,0.0059285714285714,-1.0,4,0.0337349397590371,False,24.909347341503864,9963.738936601545,0.9909351269418372,1.2409351269418372,3,4,2026-02-13 12:00:00+00:00,-1.0,-24.909347341503864,9913.920241918539,10121.84419810645,-2.0542102023938362,3
BASE_MAX5_HEAT15,451,AEVO/USDT,SHORT,2026-02-11 00:00:00+00:00,0.0254,0.0273428571428571,0.0273428571428571,0.0273428571428571,0.0019428571428571,-1.0,14,0.4117647058823524,False,25.03451994120991,10013.807976483964,0.48723045130712805,0.7372304513071282,1,2,2026-02-14 12:00:00+00:00,-1.0,-25.03451994120991,9888.885721977329,10121.84419810645,-2.3015418096704314,4
BASE_MAX5_HEAT15,467,AT/USDT,SHORT,2026-02-13 18:00:00+00:00,0.1558,0.1605,0.1605,0.1605,0.0047,-1.0,3,0.1063829787234041,False,24.784800604796345,9913.920241918539,0.7446584190370222,0.9946584190370222,2,3,2026-02-14 12:00:00+00:00,-1.0,-24.784800604796345,9864.100921372532,10121.84419810645,-2.546406284164454,3
BASE_MAX5_HEAT15,441,XRP/USDT,SHORT,2026-02-05 00:00:00+00:00,1.4415,1.5675,1.5675,1.5675,0.1260000000000001,-1.0,40,2.5738095238095218,False,24.395160898426003,9758.0643593704,1.0064987263292682,1.2564987263292682,3,4,2026-02-15 00:00:00+00:00,-1.0,-24.395160898426003,9839.705760474106,10121.84419810645,-2.7874212654362456,2
BASE_MAX5_HEAT15,469,DOGE/USDT,LONG,2026-02-15 00:00:00+00:00,0.11594,0.1088628571428571,0.1088628571428571,0.1088628571428571,0.0070771428571428,-1.0,2,0.1073879693177226,False,24.599264401185266,9839.705760474106,0.4998113022929734,0.7498113022929733,2,2,2026-02-15 12:00:00+00:00,-1.0,-24.599264401185266,9815.10649607292,10121.84419810645,-3.03045271227266,3
