symbol,entry_time,exit_time,net_r,win,bars_held,exit_reason,year
ATOM_USDT,2024-02-07 20:00:00,2024-02-09 12:00:00,-1.0,0,10,atr_stop,2024
FET_USDT,2024-02-09 08:00:00,2024-02-10 04:00:00,-1.0,0,5,atr_stop,2024
ICP_USDT,2024-04-20 04:00:00,2024-04-20 16:00:00,-1.0,0,3,atr_stop,2024
HBAR_USDT,2024-04-21 08:00:00,2024-04-23 12:00:00,-1.0,0,13,atr_stop,2024
LINK_USDT,2024-04-22 00:00:00,2024-04-24 12:00:00,1.7144,1,15,time_exit,2024
XRP_USDT,2024-04-22 16:00:00,2024-04-22 20:00:00,-1.0,0,1,atr_stop,2024
GRT_USDT,2024-04-22 16:00:00,2024-04-25 04:00:00,2.7311,1,15,time_exit,2024
CHZ_USDT,2024-04-24 00:00:00,2024-04-24 04:00:00,-1.0,0,1,atr_stop,2024
ETH_USDT,2024-04-24 08:00:00,2024-04-26 20:00:00,1.7787,1,15,time_exit,2024
DOT_USDT,2024-05-02 20:00:00,2024-05-05 08:00:00,0.4529,1,15,time_exit,2024
AVAX_USDT,2024-05-04 16:00:00,2024-05-06 08:00:00,-1.0,0,10,atr_stop,2024
LINK_USDT,2024-05-06 08:00:00,2024-05-08 20:00:00,2.7571,1,15,time_exit,2024
ARB_USDT,2024-05-17 12:00:00,2024-05-20 00:00:00,1.9195,1,15,time_exit,2024
ICP_USDT,2024-06-05 04:00:00,2024-06-07 08:00:00,-1.0,0,13,atr_stop,2024
FET_USDT,2024-06-20 04:00:00,2024-06-22 16:00:00,0.9024,1,15,time_exit,2024
SOL_USDT,2024-06-27 12:00:00,2024-06-30 00:00:00,1.2906,1,15,time_exit,2024
DOT_USDT,2024-06-27 12:00:00,2024-06-30 00:00:00,0.9436,1,15,time_exit,2024
AVAX_USDT,2024-06-28 08:00:00,2024-06-30 20:00:00,-0.5103,0,15,time_exit,2024
AVAX_USDT,2024-07-01 00:00:00,2024-07-03 12:00:00,2.4166,1,15,time_exit,2024
BTC_USDT,2024-07-01 00:00:00,2024-07-03 12:00:00,3.0649,1,15,time_exit,2024
ZEN_USDT,2024-07-01 04:00:00,2024-07-01 12:00:00,-1.0,0,2,atr_stop,2024
LTC_USDT,2024-07-13 04:00:00,2024-07-15 16:00:00,-0.5318,0,15,time_exit,2024
ICP_USDT,2024-07-13 04:00:00,2024-07-14 00:00:00,-1.0,0,5,atr_stop,2024
HBAR_USDT,2024-07-13 20:00:00,2024-07-15 04:00:00,-1.0,0,8,atr_stop,2024
DOGE_USDT,2024-07-14 04:00:00,2024-07-15 00:00:00,-1.0,0,5,atr_stop,2024
APT_USDT,2024-07-14 04:00:00,2024-07-16 00:00:00,-1.0,0,11,atr_stop,2024
SUI_USDT,2024-07-14 08:00:00,2024-07-15 20:00:00,-1.0,0,9,atr_stop,2024
BTC_USDT,2024-07-14 20:00:00,2024-07-15 00:00:00,-1.0,0,1,atr_stop,2024
LINK_USDT,2024-07-14 20:00:00,2024-07-15 16:00:00,-1.0,0,5,atr_stop,2024
ETH_USDT,2024-07-14 20:00:00,2024-07-15 00:00:00,-1.0,0,1,atr_stop,2024
BNB_USDT,2024-07-15 00:00:00,2024-07-15 12:00:00,-1.0,0,3,atr_stop,2024
FET_USDT,2024-07-15 00:00:00,2024-07-15 20:00:00,-1.0,0,5,atr_stop,2024
ARB_USDT,2024-07-15 04:00:00,2024-07-15 20:00:00,-1.0,0,4,atr_stop,2024
DOGE_USDT,2024-07-15 04:00:00,2024-07-15 20:00:00,-1.0,0,4,atr_stop,2024
CHZ_USDT,2024-07-15 04:00:00,2024-07-15 20:00:00,-1.0,0,4,atr_stop,2024
HBAR_USDT,2024-07-15 08:00:00,2024-07-15 16:00:00,-1.0,0,2,atr_stop,2024
ATOM_USDT,2024-07-15 20:00:00,2024-07-16 20:00:00,-1.0,0,6,atr_stop,2024
FET_USDT,2024-07-16 00:00:00,2024-07-17 08:00:00,-1.0,0,8,atr_stop,2024
APT_USDT,2024-08-10 12:00:00,2024-08-10 16:00:00,-1.0,0,1,atr_stop,2024
BNB_USDT,2024-08-11 00:00:00,2024-08-13 12:00:00,0.919,1,15,time_exit,2024
LPT_USDT,2024-08-11 04:00:00,2024-08-13 16:00:00,1.6371,1,15,time_exit,2024
LTC_USDT,2024-08-15 12:00:00,2024-08-17 16:00:00,-1.0,0,13,atr_stop,2024
ZEN_USDT,2024-08-19 16:00:00,2024-08-22 04:00:00,5.3165,1,15,time_exit,2024
FET_USDT,2024-08-19 20:00:00,2024-08-21 16:00:00,-1.0,0,11,atr_stop,2024
AVAX_USDT,2024-08-20 16:00:00,2024-08-21 04:00:00,-1.0,0,3,atr_stop,2024
LINK_USDT,2024-08-21 16:00:00,2024-08-22 16:00:00,-1.0,0,6,atr_stop,2024
FET_USDT,2024-08-22 04:00:00,2024-08-22 08:00:00,-1.0,0,1,atr_stop,2024
CHZ_USDT,2024-08-22 08:00:00,2024-08-23 16:00:00,-1.0,0,8,atr_stop,2024
LPT_USDT,2024-08-22 08:00:00,2024-08-22 16:00:00,-1.0,0,2,atr_stop,2024
ZEN_USDT,2024-08-22 08:00:00,2024-08-23 00:00:00,-1.0,0,4,atr_stop,2024
ZEN_USDT,2024-08-23 04:00:00,2024-08-23 16:00:00,-1.0,0,3,atr_stop,2024
HBAR_USDT,2024-08-23 12:00:00,2024-08-24 08:00:00,-1.0,0,5,atr_stop,2024
ARB_USDT,2024-08-23 16:00:00,2024-08-24 04:00:00,-1.0,0,3,atr_stop,2024
DOT_USDT,2024-08-23 20:00:00,2024-08-24 16:00:00,-1.0,0,5,atr_stop,2024
ATOM_USDT,2024-08-24 04:00:00,2024-08-24 12:00:00,-1.0,0,2,atr_stop,2024
ZEN_USDT,2024-09-06 12:00:00,2024-09-06 20:00:00,-1.0,0,2,atr_stop,2024
ZEN_USDT,2024-09-07 00:00:00,2024-09-08 04:00:00,-1.0,0,7,atr_stop,2024
NEAR_USDT,2024-09-09 16:00:00,2024-09-12 04:00:00,-0.5727,0,15,time_exit,2024
ATOM_USDT,2024-09-09 16:00:00,2024-09-11 16:00:00,-1.0,0,12,atr_stop,2024
DOT_USDT,2024-09-13 12:00:00,2024-09-15 08:00:00,-1.0,0,11,atr_stop,2024
HBAR_USDT,2024-09-14 00:00:00,2024-09-16 12:00:00,2.5696,1,15,time_exit,2024
ZEC_USDT,2024-09-19 08:00:00,2024-09-21 20:00:00,0.5129,1,15,time_exit,2024
ZEC_USDT,2024-10-06 00:00:00,2024-10-08 12:00:00,-0.281,0,15,time_exit,2024
ATOM_USDT,2024-11-06 00:00:00,2024-11-06 20:00:00,-1.0,0,5,atr_stop,2024
HBAR_USDT,2024-11-06 00:00:00,2024-11-08 08:00:00,-1.0,0,14,atr_stop,2024
ICP_USDT,2024-11-06 04:00:00,2024-11-08 16:00:00,-1.0,0,15,atr_stop,2024
ZEN_USDT,2024-11-06 04:00:00,2024-11-06 20:00:00,-1.0,0,4,atr_stop,2024
ARB_USDT,2024-11-06 08:00:00,2024-11-06 20:00:00,-1.0,0,3,atr_stop,2024
LPT_USDT,2024-11-06 12:00:00,2024-11-07 00:00:00,-1.0,0,3,atr_stop,2024
CHZ_USDT,2024-11-06 16:00:00,2024-11-09 04:00:00,-0.4483,0,15,time_exit,2024
DOT_USDT,2024-11-06 20:00:00,2024-11-08 04:00:00,-1.0,0,8,atr_stop,2024
AVAX_USDT,2025-01-02 08:00:00,2025-01-03 12:00:00,-1.0,0,7,atr_stop,2025
NEAR_USDT,2025-01-03 08:00:00,2025-01-04 12:00:00,-1.0,0,7,atr_stop,2025
CHZ_USDT,2025-01-03 16:00:00,2025-01-06 04:00:00,-0.5291,0,15,time_exit,2025
BNB_USDT,2025-02-08 16:00:00,2025-02-08 20:00:00,-1.0,0,1,atr_stop,2025
BNB_USDT,2025-02-09 04:00:00,2025-02-11 16:00:00,0.1901,1,15,time_exit,2025
UNI_USDT,2025-02-11 04:00:00,2025-02-13 16:00:00,0.6111,1,15,time_exit,2025
DOT_USDT,2025-02-11 04:00:00,2025-02-13 16:00:00,0.0138,1,15,time_exit,2025
DASH_USDT,2025-02-11 04:00:00,2025-02-13 16:00:00,0.3047,1,15,time_exit,2025
ADA_USDT,2025-02-11 04:00:00,2025-02-13 16:00:00,0.0594,1,15,time_exit,2025
SUI_USDT,2025-02-11 08:00:00,2025-02-13 20:00:00,0.1915,1,15,time_exit,2025
ZEN_USDT,2025-02-16 00:00:00,2025-02-18 12:00:00,3.321,1,15,time_exit,2025
ZEC_USDT,2025-02-17 12:00:00,2025-02-20 00:00:00,-1.0,0,15,atr_stop,2025
ZEC_USDT,2025-02-20 04:00:00,2025-02-22 16:00:00,0.7589,1,15,time_exit,2025
SUI_USDT,2025-02-21 04:00:00,2025-02-23 16:00:00,0.9353,1,15,time_exit,2025
DOT_USDT,2025-02-21 12:00:00,2025-02-24 00:00:00,2.023,1,15,time_exit,2025
RENDER_USDT,2025-03-02 16:00:00,2025-03-05 04:00:00,2.9528,1,15,time_exit,2025
SUI_USDT,2025-03-02 16:00:00,2025-03-05 04:00:00,3.2395,1,15,time_exit,2025
FIL_USDT,2025-03-02 16:00:00,2025-03-05 04:00:00,3.8352,1,15,time_exit,2025
AAVE_USDT,2025-03-02 16:00:00,2025-03-05 04:00:00,0.195,1,15,time_exit,2025
CHZ_USDT,2025-03-02 16:00:00,2025-03-05 04:00:00,7.0959,1,15,time_exit,2025
AVAX_USDT,2025-03-02 16:00:00,2025-03-05 04:00:00,3.2191,1,15,time_exit,2025
LINK_USDT,2025-03-02 16:00:00,2025-03-05 04:00:00,1.3906,1,15,time_exit,2025
BTC_USDT,2025-03-02 16:00:00,2025-03-05 04:00:00,1.4973,1,15,time_exit,2025
SOL_USDT,2025-03-02 16:00:00,2025-03-05 04:00:00,2.1688,1,15,time_exit,2025
DOGE_USDT,2025-03-02 16:00:00,2025-03-05 04:00:00,2.1576,1,15,time_exit,2025
FET_USDT,2025-03-02 20:00:00,2025-03-05 08:00:00,3.1656,1,15,time_exit,2025
ZEC_USDT,2025-03-14 12:00:00,2025-03-17 00:00:00,-0.5943,0,15,time_exit,2025
ATOM_USDT,2025-03-15 00:00:00,2025-03-15 16:00:00,-1.0,0,4,atr_stop,2025
BNB_USDT,2025-03-15 12:00:00,2025-03-17 00:00:00,-1.0,0,9,atr_stop,2025
EIGEN_USDT,2025-03-15 16:00:00,2025-03-18 04:00:00,2.7117,1,15,time_exit,2025
ZEC_USDT,2025-03-17 16:00:00,2025-03-20 04:00:00,0.1339,1,15,time_exit,2025
ETH_USDT,2025-03-19 08:00:00,2025-03-21 20:00:00,0.8223,1,15,time_exit,2025
UNI_USDT,2025-03-19 12:00:00,2025-03-19 16:00:00,-1.0,0,1,atr_stop,2025
BTC_USDT,2025-03-19 20:00:00,2025-03-22 08:00:00,1.1387,1,15,time_exit,2025
EIGEN_USDT,2025-03-23 00:00:00,2025-03-25 12:00:00,2.8333,1,15,time_exit,2025
AVAX_USDT,2025-03-24 00:00:00,2025-03-24 08:00:00,-1.0,0,2,atr_stop,2025
BTC_USDT,2025-03-24 00:00:00,2025-03-24 08:00:00,-1.0,0,2,atr_stop,2025
ETH_USDT,2025-03-24 04:00:00,2025-03-26 16:00:00,1.4212,1,15,time_exit,2025
LINK_USDT,2025-03-24 08:00:00,2025-03-26 04:00:00,-1.0,0,11,atr_stop,2025
CHZ_USDT,2025-03-24 08:00:00,2025-03-26 08:00:00,-1.0,0,12,atr_stop,2025
SOL_USDT,2025-03-24 08:00:00,2025-03-26 20:00:00,1.3954,1,15,time_exit,2025
DOGE_USDT,2025-03-24 12:00:00,2025-03-24 16:00:00,-1.0,0,1,atr_stop,2025
FET_USDT,2025-03-25 08:00:00,2025-03-27 20:00:00,0.8095,1,15,time_exit,2025
GRT_USDT,2025-03-25 12:00:00,2025-03-27 04:00:00,-1.0,0,10,atr_stop,2025
DOGE_USDT,2025-03-25 12:00:00,2025-03-26 04:00:00,-1.0,0,4,atr_stop,2025
ZEN_USDT,2025-03-25 12:00:00,2025-03-26 00:00:00,-1.0,0,3,atr_stop,2025
ZEN_USDT,2025-03-26 04:00:00,2025-03-26 08:00:00,-1.0,0,1,atr_stop,2025
ZEN_USDT,2025-03-26 12:00:00,2025-03-29 00:00:00,3.0521,1,15,time_exit,2025
CHZ_USDT,2025-04-01 04:00:00,2025-04-03 16:00:00,7.493,1,15,time_exit,2025
ZEN_USDT,2025-04-01 12:00:00,2025-04-04 00:00:00,8.6435,1,15,time_exit,2025
DASH_USDT,2025-04-10 04:00:00,2025-04-12 16:00:00,0.298,1,15,time_exit,2025
EIGEN_USDT,2025-04-11 12:00:00,2025-04-12 20:00:00,-1.0,0,8,atr_stop,2025
PENGU_USDT,2025-04-11 16:00:00,2025-04-12 12:00:00,-1.0,0,5,atr_stop,2025
ZEN_USDT,2025-04-11 20:00:00,2025-04-12 12:00:00,-1.0,0,4,atr_stop,2025
ZEN_USDT,2025-04-12 16:00:00,2025-04-15 04:00:00,3.4628,1,15,time_exit,2025
FET_USDT,2025-04-12 20:00:00,2025-04-13 08:00:00,-1.0,0,3,atr_stop,2025
EIGEN_USDT,2025-04-13 00:00:00,2025-04-15 12:00:00,4.2083,1,15,time_exit,2025
FIL_USDT,2025-04-19 16:00:00,2025-04-20 16:00:00,-1.0,0,6,atr_stop,2025
ARB_USDT,2025-04-19 16:00:00,2025-04-21 00:00:00,-1.0,0,8,atr_stop,2025
NEAR_USDT,2025-04-19 20:00:00,2025-04-20 16:00:00,-1.0,0,5,atr_stop,2025
DOT_USDT,2025-04-19 20:00:00,2025-04-21 08:00:00,-1.0,0,9,atr_stop,2025
NEAR_USDT,2025-04-21 00:00:00,2025-04-22 20:00:00,-1.0,0,11,atr_stop,2025
ARB_USDT,2025-04-21 04:00:00,2025-04-22 20:00:00,-1.0,0,10,atr_stop,2025
CHZ_USDT,2025-04-21 04:00:00,2025-04-21 08:00:00,-1.0,0,1,atr_stop,2025
LTC_USDT,2025-04-21 04:00:00,2025-04-22 12:00:00,-1.0,0,8,atr_stop,2025
EIGEN_USDT,2025-04-22 12:00:00,2025-04-23 00:00:00,-1.0,0,3,atr_stop,2025
UNI_USDT,2025-04-22 20:00:00,2025-04-23 04:00:00,-1.0,0,2,atr_stop,2025
JTO_USDT,2025-04-24 08:00:00,2025-04-25 20:00:00,-1.0,0,9,atr_stop,2025
JTO_USDT,2025-06-04 00:00:00,2025-06-06 12:00:00,0.2207,1,15,time_exit,2025
HBAR_USDT,2025-06-09 20:00:00,2025-06-10 12:00:00,-1.0,0,4,atr_stop,2025
ADA_USDT,2025-06-10 00:00:00,2025-06-11 08:00:00,-1.0,0,8,atr_stop,2025
LINK_USDT,2025-06-10 04:00:00,2025-06-10 08:00:00,-1.0,0,1,atr_stop,2025
APT_USDT,2025-06-16 16:00:00,2025-06-19 04:00:00,3.5327,1,15,time_exit,2025
PENGU_USDT,2025-06-24 00:00:00,2025-06-26 12:00:00,1.1901,1,15,time_exit,2025
ARB_USDT,2025-06-24 04:00:00,2025-06-24 16:00:00,-1.0,0,3,atr_stop,2025
GRT_USDT,2025-06-24 04:00:00,2025-06-26 16:00:00,1.3813,1,15,time_exit,2025
CHZ_USDT,2025-06-26 00:00:00,2025-06-28 12:00:00,3.6012,1,15,time_exit,2025
DASH_USDT,2025-06-29 16:00:00,2025-07-01 00:00:00,-1.0,0,8,atr_stop,2025
ENA_USDT,2025-06-29 20:00:00,2025-07-02 08:00:00,4.725,1,15,time_exit,2025
PEPE_USDT,2025-06-29 20:00:00,2025-07-02 08:00:00,2.2826,1,15,time_exit,2025
GRT_USDT,2025-06-29 20:00:00,2025-07-02 08:00:00,3.0,1,15,time_exit,2025
EIGEN_USDT,2025-06-29 20:00:00,2025-06-30 00:00:00,-1.0,0,1,atr_stop,2025
FIL_USDT,2025-06-29 20:00:00,2025-07-02 08:00:00,2.6171,1,15,time_exit,2025
EIGEN_USDT,2025-06-30 04:00:00,2025-07-02 16:00:00,-1.0,0,15,atr_stop,2025
ZEN_USDT,2025-07-07 08:00:00,2025-07-09 20:00:00,-0.3972,0,15,time_exit,2025
EIGEN_USDT,2025-07-08 12:00:00,2025-07-09 08:00:00,-1.0,0,5,atr_stop,2025
ENA_USDT,2025-07-09 16:00:00,2025-07-09 20:00:00,-1.0,0,1,atr_stop,2025
JTO_USDT,2025-07-10 20:00:00,2025-07-11 20:00:00,-1.0,0,6,atr_stop,2025
JTO_USDT,2025-08-07 08:00:00,2025-08-09 00:00:00,-1.0,0,10,atr_stop,2025
EIGEN_USDT,2025-08-08 00:00:00,2025-08-08 20:00:00,-1.0,0,5,atr_stop,2025
JTO_USDT,2025-08-09 04:00:00,2025-08-09 08:00:00,-1.0,0,1,atr_stop,2025
FIL_USDT,2025-09-07 04:00:00,2025-09-08 04:00:00,-1.0,0,6,atr_stop,2025
PEPE_USDT,2025-09-08 12:00:00,2025-09-09 04:00:00,-1.0,0,4,atr_stop,2025
ETH_USDT,2025-09-29 20:00:00,2025-10-01 12:00:00,-1.0,0,10,atr_stop,2025
ICP_USDT,2025-10-01 20:00:00,2025-10-03 16:00:00,-1.0,0,11,atr_stop,2025
PEPE_USDT,2025-10-02 00:00:00,2025-10-03 16:00:00,-1.0,0,10,atr_stop,2025
UNI_USDT,2025-10-02 04:00:00,2025-10-03 16:00:00,-1.0,0,9,atr_stop,2025
JTO_USDT,2025-10-02 08:00:00,2025-10-04 20:00:00,2.6695,1,15,time_exit,2025
CHZ_USDT,2025-10-13 20:00:00,2025-10-16 08:00:00,3.9653,1,15,time_exit,2025
JTO_USDT,2025-10-14 00:00:00,2025-10-16 12:00:00,0.84,1,15,time_exit,2025
LINK_USDT,2025-10-20 08:00:00,2025-10-21 16:00:00,-1.0,0,8,atr_stop,2025
CHZ_USDT,2025-10-21 12:00:00,2025-10-24 00:00:00,4.6427,1,15,time_exit,2025
XRP_USDT,2025-10-25 00:00:00,2025-10-25 16:00:00,-1.0,0,4,atr_stop,2025
XRP_USDT,2025-10-25 20:00:00,2025-10-27 04:00:00,-1.0,0,8,atr_stop,2025
APT_USDT,2025-10-26 12:00:00,2025-10-26 20:00:00,-1.0,0,2,atr_stop,2025
UNI_USDT,2025-10-26 16:00:00,2025-10-27 00:00:00,-1.0,0,2,atr_stop,2025
EIGEN_USDT,2025-10-26 16:00:00,2025-10-29 04:00:00,5.9528,1,15,time_exit,2025
DOT_USDT,2025-10-26 20:00:00,2025-10-29 08:00:00,1.204,1,15,time_exit,2025
ICP_USDT,2025-10-26 20:00:00,2025-10-29 08:00:00,1.9521,1,15,time_exit,2025
GRT_USDT,2025-10-26 20:00:00,2025-10-29 08:00:00,4.9167,1,15,time_exit,2025
ARB_USDT,2025-10-26 20:00:00,2025-10-27 04:00:00,-1.0,0,2,atr_stop,2025
JTO_USDT,2025-10-27 00:00:00,2025-10-29 12:00:00,8.1529,1,15,time_exit,2025
AAVE_USDT,2025-10-27 00:00:00,2025-10-29 12:00:00,2.5179,1,15,time_exit,2025
CHZ_USDT,2025-10-27 16:00:00,2025-10-30 04:00:00,5.4079,1,15,time_exit,2025
ICP_USDT,2025-11-01 08:00:00,2025-11-01 12:00:00,-1.0,0,1,atr_stop,2025
CHZ_USDT,2025-11-01 12:00:00,2025-11-01 20:00:00,-1.0,0,2,atr_stop,2025
ICP_USDT,2025-11-01 16:00:00,2025-11-02 12:00:00,-1.0,0,5,atr_stop,2025
FET_USDT,2025-11-07 04:00:00,2025-11-07 12:00:00,-1.0,0,2,atr_stop,2025
APT_USDT,2025-11-07 04:00:00,2025-11-07 16:00:00,-1.0,0,3,atr_stop,2025
NEAR_USDT,2025-11-07 04:00:00,2025-11-07 12:00:00,-1.0,0,2,atr_stop,2025
EIGEN_USDT,2025-11-07 16:00:00,2025-11-09 20:00:00,-1.0,0,13,atr_stop,2025
ATOM_USDT,2025-11-07 16:00:00,2025-11-10 04:00:00,0.0944,1,15,time_exit,2025
UNI_USDT,2025-11-08 00:00:00,2025-11-09 12:00:00,-1.0,0,9,atr_stop,2025
EIGEN_USDT,2025-11-10 00:00:00,2025-11-10 08:00:00,-1.0,0,2,atr_stop,2025
HBAR_USDT,2025-11-23 16:00:00,2025-11-26 04:00:00,0.9748,1,15,time_exit,2025
XRP_USDT,2025-11-24 16:00:00,2025-11-27 04:00:00,0.2853,1,15,time_exit,2025
ENA_USDT,2025-11-25 08:00:00,2025-11-25 16:00:00,-1.0,0,2,atr_stop,2025
ENA_USDT,2025-11-25 20:00:00,2025-11-28 08:00:00,-0.595,0,15,time_exit,2025
CHZ_USDT,2025-11-26 04:00:00,2025-11-28 16:00:00,-0.1069,0,15,time_exit,2025
EIGEN_USDT,2025-11-26 08:00:00,2025-11-28 20:00:00,0.0,0,15,time_exit,2025
AVAX_USDT,2025-11-26 20:00:00,2025-11-29 08:00:00,0.4468,1,15,time_exit,2025
ONDO_USDT,2025-11-27 00:00:00,2025-11-27 16:00:00,-1.0,0,4,atr_stop,2025
ONDO_USDT,2025-11-27 20:00:00,2025-11-30 08:00:00,2.5188,1,15,time_exit,2025
CHZ_USDT,2025-11-28 20:00:00,2025-11-29 04:00:00,-1.0,0,2,atr_stop,2025
CHZ_USDT,2025-11-29 08:00:00,2025-12-01 20:00:00,14.1522,1,15,time_exit,2025
JTO_USDT,2025-12-01 00:00:00,2025-12-03 12:00:00,0.0,0,15,time_exit,2025
LINK_USDT,2025-12-03 00:00:00,2025-12-03 12:00:00,-1.0,0,3,atr_stop,2025
SUI_USDT,2025-12-03 04:00:00,2025-12-05 16:00:00,1.3899,1,15,time_exit,2025
ETH_USDT,2025-12-03 20:00:00,2025-12-06 08:00:00,1.116,1,15,time_exit,2025
BNB_USDT,2025-12-03 20:00:00,2025-12-06 08:00:00,1.1469,1,15,time_exit,2025
AVAX_USDT,2025-12-03 20:00:00,2025-12-06 08:00:00,2.0192,1,15,time_exit,2025
CHZ_USDT,2025-12-04 08:00:00,2025-12-05 04:00:00,-1.0,0,5,atr_stop,2025
ZEC_USDT,2025-12-08 20:00:00,2025-12-09 12:00:00,-1.0,0,4,atr_stop,2025
ZEN_USDT,2025-12-09 12:00:00,2025-12-12 00:00:00,1.1908,1,15,time_exit,2025
ADA_USDT,2025-12-09 12:00:00,2025-12-12 00:00:00,1.8322,1,15,time_exit,2025
WLD_USDT,2025-12-09 16:00:00,2025-12-12 04:00:00,0.6731,1,15,time_exit,2025
AVAX_USDT,2025-12-09 16:00:00,2025-12-12 04:00:00,1.5313,1,15,time_exit,2025
DOGE_USDT,2025-12-09 16:00:00,2025-12-12 04:00:00,1.4631,1,15,time_exit,2025
JTO_USDT,2025-12-10 16:00:00,2025-12-13 04:00:00,99.75,1,15,time_exit,2025
JTO_USDT,2025-12-21 08:00:00,2025-12-23 20:00:00,0.0,0,15,time_exit,2025
JTO_USDT,2025-12-26 00:00:00,2025-12-27 08:00:00,-1.0,0,8,atr_stop,2025
EIGEN_USDT,2025-12-27 00:00:00,2025-12-27 04:00:00,-1.0,0,1,atr_stop,2025
EIGEN_USDT,2025-12-27 08:00:00,2025-12-29 00:00:00,-1.0,0,10,atr_stop,2025
DASH_USDT,2025-12-27 08:00:00,2025-12-27 12:00:00,-1.0,0,1,atr_stop,2025
ZEN_USDT,2025-12-27 08:00:00,2025-12-27 12:00:00,-1.0,0,1,atr_stop,2025
JTO_USDT,2025-12-27 12:00:00,2025-12-28 00:00:00,-1.0,0,3,atr_stop,2025
DOT_USDT,2025-12-27 20:00:00,2025-12-30 08:00:00,0.6868,1,15,time_exit,2025
ZEN_USDT,2025-12-28 00:00:00,2025-12-28 12:00:00,-1.0,0,3,atr_stop,2025
JTO_USDT,2025-12-28 04:00:00,2025-12-30 16:00:00,0.814,1,15,time_exit,2025
ETH_USDT,2025-12-29 00:00:00,2025-12-31 12:00:00,1.2814,1,15,time_exit,2025
SUI_USDT,2025-12-29 04:00:00,2025-12-31 16:00:00,3.1125,1,15,time_exit,2025
EIGEN_USDT,2025-12-29 04:00:00,2025-12-31 16:00:00,15.4583,1,15,time_exit,2025
DOT_USDT,2026-01-01 16:00:00,2026-01-02 16:00:00,-1.0,0,6,atr_stop,2026
EIGEN_USDT,2026-01-01 20:00:00,2026-01-04 08:00:00,1.0208,1,15,time_exit,2026
RENDER_USDT,2026-01-01 20:00:00,2026-01-02 00:00:00,-1.0,0,1,atr_stop,2026
HBAR_USDT,2026-01-02 08:00:00,2026-01-04 04:00:00,-1.0,0,11,atr_stop,2026
PENGU_USDT,2026-01-02 08:00:00,2026-01-02 16:00:00,-1.0,0,2,atr_stop,2026
ASTER_USDT,2026-01-02 08:00:00,2026-01-02 12:00:00,-1.0,0,1,atr_stop,2026
ENA_USDT,2026-01-02 12:00:00,2026-01-04 00:00:00,-1.0,0,9,atr_stop,2026
ONDO_USDT,2026-01-02 16:00:00,2026-01-03 00:00:00,-1.0,0,2,atr_stop,2026
ASTER_USDT,2026-01-02 16:00:00,2026-01-04 12:00:00,-1.0,0,11,atr_stop,2026
ADA_USDT,2026-01-02 16:00:00,2026-01-05 00:00:00,-1.0,0,14,atr_stop,2026
AAVE_USDT,2026-01-02 20:00:00,2026-01-05 08:00:00,-0.7421,0,15,time_exit,2026
FET_USDT,2026-01-02 20:00:00,2026-01-03 04:00:00,-1.0,0,2,atr_stop,2026
GRT_USDT,2026-01-04 04:00:00,2026-01-04 16:00:00,-1.0,0,3,atr_stop,2026
EIGEN_USDT,2026-01-05 20:00:00,2026-01-06 12:00:00,-1.0,0,4,atr_stop,2026
ASTER_USDT,2026-02-08 08:00:00,2026-02-10 12:00:00,-1.0,0,13,atr_stop,2026
ZEN_USDT,2026-02-13 12:00:00,2026-02-14 08:00:00,-1.0,0,5,atr_stop,2026
ZEC_USDT,2026-02-13 16:00:00,2026-02-14 16:00:00,-1.0,0,6,atr_stop,2026
TIA_USDT,2026-02-14 00:00:00,2026-02-14 04:00:00,-1.0,0,1,atr_stop,2026
PENGU_USDT,2026-02-14 00:00:00,2026-02-14 16:00:00,-1.0,0,4,atr_stop,2026
LINK_USDT,2026-02-14 08:00:00,2026-02-16 20:00:00,0.3111,1,15,time_exit,2026
TIA_USDT,2026-02-14 08:00:00,2026-02-14 16:00:00,-1.0,0,2,atr_stop,2026
DOGE_USDT,2026-02-14 08:00:00,2026-02-14 16:00:00,-1.0,0,2,atr_stop,2026
ONDO_USDT,2026-02-14 08:00:00,2026-02-14 20:00:00,-1.0,0,3,atr_stop,2026
RENDER_USDT,2026-02-14 08:00:00,2026-02-14 20:00:00,-1.0,0,3,atr_stop,2026
AAVE_USDT,2026-02-14 08:00:00,2026-02-16 20:00:00,0.5134,1,15,time_exit,2026
ADA_USDT,2026-02-14 12:00:00,2026-02-14 16:00:00,-1.0,0,1,atr_stop,2026
PEPE_USDT,2026-02-14 12:00:00,2026-02-14 16:00:00,-1.0,0,1,atr_stop,2026
ZEN_USDT,2026-02-14 12:00:00,2026-02-14 16:00:00,-1.0,0,1,atr_stop,2026
XRP_USDT,2026-02-14 16:00:00,2026-02-15 04:00:00,-1.0,0,3,atr_stop,2026
AVAX_USDT,2026-02-14 16:00:00,2026-02-17 04:00:00,1.3861,1,15,time_exit,2026
FET_USDT,2026-02-14 16:00:00,2026-02-17 04:00:00,1.0952,1,15,time_exit,2026
DOT_USDT,2026-02-14 16:00:00,2026-02-17 04:00:00,0.7132,1,15,time_exit,2026
ARB_USDT,2026-02-14 16:00:00,2026-02-17 04:00:00,1.5405,1,15,time_exit,2026
CHZ_USDT,2026-02-14 16:00:00,2026-02-17 04:00:00,1.6099,1,15,time_exit,2026
GRT_USDT,2026-02-14 20:00:00,2026-02-17 08:00:00,0.8191,1,15,time_exit,2026
