year,n,win_rate,avg_r,pf,max_dd_r,total_r,avg_bars
2021,32,0.53125,0.04970625000000001,1.1060400000000001,7.930400000000001,1.5906000000000002,11.25
2022,120,0.4666666666666667,0.16844666666666666,1.343615015732759,16.9249,20.2136,11.075
2023,111,0.3153153153153153,-0.14883783783783786,0.7679501207232439,25.3518,-16.521,8.756756756756756
2024,73,0.2465753424657534,-0.2928082191780822,0.5916445215411097,32.8787,-21.375,8.698630136986301
2025,162,0.4691358024691358,1.3224549382716053,3.6705438000560946,13.7793,214.23770000000005,10.320987654320987
2026,92,0.42391304347826086,0.40916413043478256,1.7275139586526254,23.9176,37.6431,9.293478260869565
