trades,total_r,avg_r,win_rate,profit_factor,max_dd_r,std_r,t_score,removed_n,removed,months_remaining
399,602.569686439236,1.5101997153865563,0.39097744360902253,3.811473806115737,-31.213041543014697,6.224956469577409,4.846012311228504,0,,55
381,427.6991677199199,1.1225699940155378,0.37270341207349084,3.0335136600402945,-31.213041543014754,5.630661935416053,3.891494887226927,1,2021-04,54
364,342.78409158132155,0.9417145373113229,0.3598901098901099,2.6598884528431808,-31.213041543014754,5.472662670115434,3.2830030565963724,2,"2021-04,2024-01",53
360,276.18618314054754,0.7671838420570765,0.35555555555555557,2.3439042202970395,-31.213041543014654,4.456798668008589,3.266086497099847,3,"2021-04,2024-01,2021-03",52
