trades,total_r,avg_r,win_rate,profit_factor,max_dd_r,std_r,t_score,removed_n,removed,months_remaining
400,604.468808294323,1.5111720207358075,0.3975,3.8304830930640126,-32.60580562601632,6.209076115117176,4.867622791920917,0,,55
382,429.31213127139495,1.1238537467837564,0.3795811518324607,3.048667503005816,-32.605805626016405,5.617883380548524,3.909927996074832,1,2021-04,54
365,346.4871244557987,0.9492797930295855,0.36712328767123287,2.6840865025042593,-32.605805626016405,5.460975438258049,3.3210120034436215,2,"2021-04,2024-01",53
363,281.2942161220256,0.7749151959284452,0.36363636363636365,2.3672190369199484,-32.605805626016405,4.386071453474024,3.366136999036758,3,"2021-04,2024-01,2025-12",52
