trades,total_r,avg_r,win_rate,profit_factor,max_dd_r,std_r,t_score,extra_cost
400,604.468808294323,1.5111720207358075,0.3975,3.8304830930640126,-32.60580562601632,6.209076115117176,4.867622791920917,0.0
400,596.468808294323,1.4911720207358075,0.3975,3.7313748904844015,-34.72580562601519,6.209076115117176,4.803200969320591,0.02
400,584.4688082943229,1.4611720207358072,0.395,3.5905153674098647,-37.90580562601707,6.209076115117176,4.706568235420101,0.05
400,564.468808294323,1.4111720207358076,0.3875,3.373385289481591,-43.20580562601788,6.209076115117176,4.545513678919288,0.1
400,544.468808294323,1.3611720207358076,0.3825,3.1769416213457835,-48.505805626014876,6.209076115117176,4.384459122418472,0.15
400,524.468808294323,1.3111720207358075,0.375,2.9976103534270906,-53.80580562601568,6.209076115117176,4.223404565917657,0.2
