trades,total_r,avg_r,win_rate,profit_factor,max_dd_r,std_r,t_score,removed_n,removed,assets_remaining
399,602.569686439236,1.5101997153865563,0.39097744360902253,3.811473806115737,-31.213041543014697,6.224956469577409,4.846012311228504,0,,24
380,530.485801180821,1.3960152662653185,0.3868421052631579,3.5764932197429142,-31.875750410875582,5.51790487474294,4.93182612291252,1,ZEC/USDT,23
347,411.79508558651776,1.1867293532752674,0.3861671469740634,3.1957278895422463,-45.02911047400784,4.511229936651609,4.900286344225321,3,"ZEC/USDT,MTL/USDT,FET/USDT",21
321,322.1804466707222,1.003677403958636,0.38006230529595014,2.842077411120969,-41.9457562053305,3.900884882914715,4.609815340661665,5,"ZEC/USDT,MTL/USDT,FET/USDT,ADA/USDT,VET/USDT",19
