trades,total_r,avg_r,win_rate,profit_factor,max_dd_r,std_r,t_score,split
199,317.700260025903,1.5964837187231307,0.3768844221105528,3.8014360570480195,-31.213041543014697,6.5548593214674264,3.435798269858307,first_half_by_trade
200,284.8694264133329,1.4243471320666645,0.405,3.822753577984716,-23.352619998136277,5.893644305022323,3.4178021737405637,second_half_by_trade
100,108.28376462800836,1.0828376462800835,0.37,2.998567946034471,-23.35261999813633,6.77392441338757,1.5985381297435641,last_100_trades
202,319.70284679795463,1.582687360385914,0.37623762376237624,3.782461312677648,-31.213041543014697,6.511367879845916,3.4546065005260997,first_half_by_time
197,282.86683964128133,1.4358722824430525,0.40609137055837563,3.845001437727986,-23.352619998136277,5.932616119310473,3.397055777508617,second_half_by_time
