trades,total_r,avg_r,win_rate,profit_factor,max_dd_r,std_r,t_score,split
215,263.1480007023179,1.2239441893131067,0.3674418604651163,3.098005406354909,-22.479985118955767,3.920270974758873,4.577883724810413,first_half_by_trade
216,266.64219250751876,1.2344545949422165,0.39351851851851855,3.382831265207734,-28.628307404169874,3.748743538518139,4.839675753499761,second_half_by_trade
100,48.43385408943307,0.4843385408943307,0.35,1.8621087632686264,-28.628307404169856,2.8053110609555447,1.726505654347491,last_100_trades
219,267.51343177201085,1.2215225195068988,0.3698630136986301,3.1127534653860214,-22.479985118955767,3.89752996144406,4.638035547141563,first_half_by_time
212,262.27676143782577,1.2371545350840838,0.3915094339622642,3.3690273769238557,-28.628307404169874,3.769848165461086,4.778240698366318,second_half_by_time
