trades,total_r,avg_r,win_rate,profit_factor,max_dd_r,std_r,t_score,removed_n,removed,months_remaining
431,529.7901932098366,1.229211585173635,0.3805104408352668,3.232301682068648,-28.556569940544136,3.830807779451411,6.661544281845546,0,,55
409,446.5193663286418,1.0917343920015692,0.3594132029339853,2.921925959257369,-28.556569940544136,3.7754114286730793,5.8480942006539065,1,2024-03,54
392,369.19412134934737,0.9418217381360903,0.3469387755102041,2.6312267805658127,-28.556569940544136,3.6227975901711043,5.147160058383871,2,"2024-03,2021-02",53
368,312.4737945881513,0.8491135722504112,0.328804347826087,2.421487325877849,-36.34145208903246,3.5600209942772327,4.575484968450808,3,"2024-03,2021-02,2024-12",52
