symbol,entry_time,exit_time,net_r,mae_r,mfe_r,exit_reason,partial_done,month
CELR/USDT,2023-03-21 00:00:00+00:00,2023-04-02 00:00:00+00:00,-0.5246346531561615,-0.6647070120085353,1.6579473747799087,midline_exit,False,2023-04
HBAR/USDT,2023-03-31 00:00:00+00:00,2023-04-12 00:00:00+00:00,-1.0000000000000004,-1.0083945115625828,0.465412851490423,initial_stop,False,2023-04
ARDR/USDT,2023-04-05 00:00:00+00:00,2023-04-19 00:00:00+00:00,-0.7605221719697659,-0.8279102125240496,4.418730087773708,midline_exit,False,2023-04
VET/USDT,2023-04-14 00:00:00+00:00,2023-04-19 00:00:00+00:00,-1.0000000000000004,-1.135382125511307,0.2948009729397768,initial_stop,False,2023-04
QTUM/USDT,2023-04-16 00:00:00+00:00,2023-04-19 00:00:00+00:00,-0.9999999999999996,-1.2418166321226174,0.05564744342058937,initial_stop,False,2023-04
DUSK/USDT,2023-04-16 00:00:00+00:00,2023-04-19 00:00:00+00:00,-1.0000000000000004,-1.1231224559361237,0.21859430350434625,initial_stop,False,2023-04
MTL/USDT,2023-04-01 00:00:00+00:00,2023-04-19 00:00:00+00:00,-0.5915386273209048,-0.7919773357519558,0.08310873276409358,midline_exit,False,2023-04
ZRX/USDT,2023-03-31 00:00:00+00:00,2023-04-20 00:00:00+00:00,-0.8244944014401782,-0.9327613430434343,2.6567041824183515,midline_exit,False,2023-04
AVAX/USDT,2023-04-14 00:00:00+00:00,2023-04-21 00:00:00+00:00,-0.9999999999999997,-1.3868028034627264,1.298047424041112,initial_stop,False,2023-04
ADA/USDT,2023-03-31 00:00:00+00:00,2023-04-21 00:00:00+00:00,-0.36338483851103637,-0.6188553916460686,1.3830647186965546,midline_exit,False,2023-04
BTC/USDT,2023-03-14 00:00:00+00:00,2023-04-21 00:00:00+00:00,1.2255207010656153,-0.3656381238630203,2.992190174568998,midline_exit,False,2023-04
ETH/USDT,2023-03-14 00:00:00+00:00,2023-04-21 00:00:00+00:00,0.9742065498142813,-0.5765153233604406,2.883489650119739,midline_exit,False,2023-04
FET/USDT,2023-04-14 00:00:00+00:00,2023-04-21 00:00:00+00:00,-1.0000000000000002,-1.3623215055744025,0.770787167627622,initial_stop,False,2023-04
ICX/USDT,2023-04-01 00:00:00+00:00,2023-05-08 00:00:00+00:00,-1.0,-1.3197025630626238,5.910219668198563,initial_stop,False,2023-05
JST/USDT,2023-06-03 00:00:00+00:00,2023-06-04 00:00:00+00:00,-0.9999999999999993,-1.1759794924593692,0.052557742679748484,initial_stop,False,2023-06
ETH/USDT,2023-05-28 00:00:00+00:00,2023-06-05 00:00:00+00:00,-0.9999999999999999,-1.1719826678006375,0.170271211228229,initial_stop,False,2023-06
MTL/USDT,2023-06-04 00:00:00+00:00,2023-06-08 00:00:00+00:00,6.880211525178928,-0.5865519526841949,11.694379556641124,chandelier_stop,False,2023-06
TRX/USDT,2023-04-29 00:00:00+00:00,2023-06-09 00:00:00+00:00,1.1106761258048055,-0.34430959899949193,4.942508759831395,midline_exit,False,2023-06
QTUM/USDT,2023-07-01 00:00:00+00:00,2023-07-05 00:00:00+00:00,-0.9999999999999996,-1.1289446980108486,0.24045055905685578,initial_stop,False,2023-07
ETC/USDT,2023-06-30 00:00:00+00:00,2023-07-05 00:00:00+00:00,-1.0000000000000007,-1.0529036601207111,1.0801339271927979,initial_stop,False,2023-07
ETH/USDT,2023-07-13 00:00:00+00:00,2023-07-17 00:00:00+00:00,-0.9999999999999992,-1.176429802014197,0.22070945458804694,initial_stop,False,2023-07
SOL/USDT,2023-07-13 00:00:00+00:00,2023-07-24 00:00:00+00:00,-0.9999999999999999,-1.1504949013871606,2.2567399988748145,initial_stop,False,2023-07
BTC/USDT,2023-06-20 00:00:00+00:00,2023-07-24 00:00:00+00:00,0.4999096084714253,-0.028779726685439787,2.012399364698028,midline_exit,False,2023-07
TRX/USDT,2023-06-30 00:00:00+00:00,2023-07-31 00:00:00+00:00,0.3607995765089216,-0.21815788347051066,3.8156652887774913,midline_exit,False,2023-07
HBAR/USDT,2023-08-08 00:00:00+00:00,2023-08-11 00:00:00+00:00,-0.9999999999999999,-1.0632046871914702,0.30124132803758175,initial_stop,False,2023-08
SC/USDT,2023-07-29 00:00:00+00:00,2023-08-15 00:00:00+00:00,-0.9999999999999996,-1.0420016393455795,2.0046126775981605,initial_stop,False,2023-08
HBAR/USDT,2023-08-14 00:00:00+00:00,2023-08-17 00:00:00+00:00,-0.9999999999999996,-2.2904552461031065,1.864324037525783,initial_stop,False,2023-08
FET/USDT,2023-09-03 00:00:00+00:00,2023-09-10 00:00:00+00:00,-1.0000000000000004,-1.283254864532172,0.36955412198545506,initial_stop,False,2023-09
VTHO/USDT,2023-09-13 00:00:00+00:00,2023-09-14 00:00:00+00:00,-1.0,-2.189039912397355,0.5472599780993388,initial_stop,False,2023-09
JST/USDT,2023-09-29 00:00:00+00:00,2023-09-30 00:00:00+00:00,-1.0,-2.4736625823198586,1.0638478937949067,initial_stop,False,2023-09
MTL/USDT,2023-09-08 00:00:00+00:00,2023-10-09 00:00:00+00:00,-0.31037269027864717,-0.6446202028864201,3.4061413189553966,midline_exit,False,2023-10
ZRX/USDT,2023-10-08 00:00:00+00:00,2023-10-09 00:00:00+00:00,-1.0000000000000004,-1.4922760667123967,0.15165407182036558,initial_stop,False,2023-10
SOL/USDT,2023-10-01 00:00:00+00:00,2023-10-09 00:00:00+00:00,-0.999999999999999,-1.2529607536231397,0.5110760968725961,initial_stop,False,2023-10
BTC/USDT,2023-10-01 00:00:00+00:00,2023-10-11 00:00:00+00:00,-1.0000000000000016,-1.2163704016794914,0.49145577446924776,initial_stop,False,2023-10
TRX/USDT,2023-09-06 00:00:00+00:00,2023-10-12 00:00:00+00:00,1.984543545168557,-0.6547643669433669,4.104090052593482,midline_exit,False,2023-10
ARDR/USDT,2023-10-19 00:00:00+00:00,2023-10-20 00:00:00+00:00,-0.9999999999999994,-1.786275634977105,2.873573847571867,initial_stop,False,2023-10
ICX/USDT,2023-10-21 00:00:00+00:00,2023-10-22 00:00:00+00:00,-1.0000000000000007,-1.0266449786062641,0.47562083754640583,initial_stop,False,2023-10
SOL/USDT,2023-10-19 00:00:00+00:00,2023-11-02 00:00:00+00:00,6.025283827287946,-0.08628404248436014,9.478302066906995,chandelier_stop,False,2023-11
NEAR/USDT,2023-11-01 00:00:00+00:00,2023-11-07 00:00:00+00:00,-1.0,-1.0327880525936388,1.3059220830316263,initial_stop,False,2023-11
CELR/USDT,2023-11-05 00:00:00+00:00,2023-11-09 00:00:00+00:00,-1.0000000000000004,-1.5885083576578112,0.2489453396329407,initial_stop,False,2023-11
DEXE/USDT,2023-10-26 00:00:00+00:00,2023-11-10 00:00:00+00:00,11.302349208300265,-0.8074955688280264,22.21613841841736,chandelier_stop,False,2023-11
NEAR/USDT,2023-11-12 00:00:00+00:00,2023-11-14 00:00:00+00:00,-0.9999999999999997,-1.069635439297581,0.1917673098342273,initial_stop,False,2023-11
ZRX/USDT,2023-10-31 00:00:00+00:00,2023-11-16 00:00:00+00:00,4.564882593675109,-0.8349957196371721,8.395546043133512,chandelier_stop,False,2023-11
ZEC/USDT,2023-11-12 00:00:00+00:00,2023-11-18 00:00:00+00:00,-1.0000000000000002,-1.1024649622418838,0.18531462328282386,initial_stop,False,2023-11
CELR/USDT,2023-11-12 00:00:00+00:00,2023-11-18 00:00:00+00:00,-1.0000000000000002,-1.097963362510613,0.24349993926646746,initial_stop,False,2023-11
ETC/USDT,2023-10-31 00:00:00+00:00,2023-11-21 00:00:00+00:00,0.43917888776220876,-0.5754757839642763,3.3014137080055783,midline_exit,False,2023-11
IOST/USDT,2023-11-01 00:00:00+00:00,2023-11-21 00:00:00+00:00,-0.19068122758500786,-0.3559382914920136,4.23312325238715,midline_exit,False,2023-11
SC/USDT,2023-10-27 00:00:00+00:00,2023-11-21 00:00:00+00:00,5.116933409515743,-0.6445773702597233,9.626203361842812,chandelier_stop,False,2023-11
VTHO/USDT,2023-11-06 00:00:00+00:00,2023-11-21 00:00:00+00:00,-0.9999999999999998,-1.0176783770680586,1.1538009625357606,initial_stop,False,2023-11
JST/USDT,2023-10-25 00:00:00+00:00,2023-11-21 00:00:00+00:00,0.8896462384409575,-0.41715469553690937,5.478347889346954,midline_exit,False,2023-11
VET/USDT,2023-11-04 00:00:00+00:00,2023-11-21 00:00:00+00:00,-0.6257844820279878,-0.6567639118313545,1.7038686391851219,midline_exit,False,2023-11
MTL/USDT,2023-10-23 00:00:00+00:00,2023-11-21 00:00:00+00:00,0.6355241841181817,-0.6504776943327255,5.031856187194534,midline_exit,False,2023-11
TRX/USDT,2023-10-23 00:00:00+00:00,2023-11-21 00:00:00+00:00,1.0734231109928971,-0.10106019111128922,5.719460545595738,midline_exit,False,2023-11
ETC/USDT,2023-12-07 00:00:00+00:00,2023-12-11 00:00:00+00:00,-0.9999999999999999,-1.829939822631264,0.7682546194137093,initial_stop,False,2023-12
ZEC/USDT,2023-12-08 00:00:00+00:00,2023-12-11 00:00:00+00:00,-1.0000000000000002,-1.4701160176296788,0.4264951963233351,initial_stop,False,2023-12
ADA/USDT,2023-10-30 00:00:00+00:00,2023-12-11 00:00:00+00:00,11.647499827412824,-0.9270402853661707,16.623956783936073,chandelier_stop,False,2023-12
VTHO/USDT,2023-12-04 00:00:00+00:00,2023-12-13 00:00:00+00:00,4.534552079048357,-0.36172566514106097,8.862278795955982,chandelier_stop,False,2023-12
ADA/USDT,2023-12-13 00:00:00+00:00,2023-12-16 00:00:00+00:00,-0.9999999999999998,-1.0047586849474528,0.15505535261534853,initial_stop,False,2023-12
DEXE/USDT,2023-12-06 00:00:00+00:00,2023-12-17 00:00:00+00:00,-0.7917495579008793,-0.7969328610622598,1.977430156066682,midline_exit,False,2023-12
SOL/USDT,2023-11-10 00:00:00+00:00,2023-12-28 00:00:00+00:00,6.66744247660378,-0.8564132833165281,10.753773281861044,chandelier_stop,False,2023-12
AVAX/USDT,2023-11-06 00:00:00+00:00,2023-12-31 00:00:00+00:00,18.700515403387293,-0.8873914599161583,27.734743255684688,chandelier_stop,False,2023-12
VET/USDT,2023-12-04 00:00:00+00:00,2024-01-03 00:00:00+00:00,3.49566798555412,-0.3888930633928967,6.41455075349181,midline_exit,False,2024-01
ARDR/USDT,2023-11-11 00:00:00+00:00,2024-01-03 00:00:00+00:00,-0.49308121350249234,-0.8304525701094607,5.222768116704034,midline_exit,False,2024-01
FET/USDT,2023-10-23 00:00:00+00:00,2024-01-03 00:00:00+00:00,15.174418582804462,-0.24512085910317374,22.977967430068205,chandelier_stop,False,2024-01
IOST/USDT,2023-12-04 00:00:00+00:00,2024-01-03 00:00:00+00:00,-1.0,-1.8514425016139135,4.271052543405639,initial_stop,False,2024-01
NEAR/USDT,2023-11-17 00:00:00+00:00,2024-01-03 00:00:00+00:00,5.550856955425743,-0.6716474440269868,9.531161924774707,chandelier_stop,False,2024-01
HBAR/USDT,2023-11-02 00:00:00+00:00,2024-01-03 00:00:00+00:00,5.769435260051391,-0.5054976629353384,9.667642803638351,chandelier_stop,False,2024-01
DUSK/USDT,2023-11-10 00:00:00+00:00,2024-01-07 00:00:00+00:00,0.5512876992495912,-0.29015142065767957,4.665634844175483,midline_exit,False,2024-01
BTC/USDT,2023-10-23 00:00:00+00:00,2024-01-12 00:00:00+00:00,5.927665105036252,-0.14743743422261893,9.864001729636751,chandelier_stop,False,2024-01
TRX/USDT,2024-01-13 00:00:00+00:00,2024-01-15 00:00:00+00:00,-1.0000000000000002,-1.1207590497418163,0.6005313288336238,initial_stop,False,2024-01
CELR/USDT,2023-12-07 00:00:00+00:00,2024-01-19 00:00:00+00:00,-0.08957447237451281,-0.5563046179048716,3.644266691868353,midline_exit,False,2024-01
ETC/USDT,2024-01-10 00:00:00+00:00,2024-01-19 00:00:00+00:00,-1.0,-1.1750976702256395,2.0496674880085135,initial_stop,False,2024-01
ETH/USDT,2023-10-23 00:00:00+00:00,2024-01-22 00:00:00+00:00,6.972026346025178,-0.22926585815166683,10.491778833665677,chandelier_stop,False,2024-01
ICX/USDT,2023-10-25 00:00:00+00:00,2024-01-22 00:00:00+00:00,-0.23222694239064168,-0.9157628482951721,5.231678664423136,midline_exit,False,2024-01
SC/USDT,2023-12-08 00:00:00+00:00,2024-01-25 00:00:00+00:00,1.881614937671416,-0.9739281884807329,6.1040591151195915,midline_exit,False,2024-01
MTL/USDT,2024-02-15 00:00:00+00:00,2024-02-16 00:00:00+00:00,-1.0000000000000007,-1.059624653572829,0.7434463295228724,initial_stop,False,2024-02
VTHO/USDT,2024-02-12 00:00:00+00:00,2024-02-16 00:00:00+00:00,9.13364644928895,-0.21782440288959545,13.629584066520367,chandelier_stop,False,2024-02
DUSK/USDT,2024-01-24 00:00:00+00:00,2024-02-17 00:00:00+00:00,1.606247237194997,-0.27795293289231204,3.2445659666467983,midline_exit,False,2024-02
SOL/USDT,2024-02-09 00:00:00+00:00,2024-02-23 00:00:00+00:00,-0.552699794833631,-0.651620496749878,0.9224747996157915,midline_exit,False,2024-02
MTL/USDT,2024-02-20 00:00:00+00:00,2024-02-23 00:00:00+00:00,-0.9999999999999997,-1.0166807709476235,0.0,initial_stop,False,2024-02
SC/USDT,2024-02-15 00:00:00+00:00,2024-02-25 00:00:00+00:00,-0.9999999999999997,-1.2948318871991007,8.317684129327125,initial_stop,False,2024-02
DEXE/USDT,2024-02-20 00:00:00+00:00,2024-02-29 00:00:00+00:00,8.502471828696654,-0.4730681746988471,13.329743757970052,chandelier_stop,False,2024-02
ZEC/USDT,2024-03-02 00:00:00+00:00,2024-03-05 00:00:00+00:00,-1.0000000000000002,-1.675628259219102,0.46858711202173914,initial_stop,False,2024-03
BTC/USDT,2024-02-07 00:00:00+00:00,2024-03-05 00:00:00+00:00,6.2000810281649175,-0.006761219753405412,9.009014670775393,chandelier_stop,False,2024-03
VET/USDT,2024-02-11 00:00:00+00:00,2024-03-05 00:00:00+00:00,4.8957554283428095,-0.21717441606093854,9.117644552253298,chandelier_stop,False,2024-03
FET/USDT,2024-02-12 00:00:00+00:00,2024-03-05 00:00:00+00:00,9.907238979616832,-0.3049198434256743,15.905838712456859,chandelier_stop,False,2024-03
QTUM/USDT,2023-10-27 00:00:00+00:00,2024-03-05 00:00:00+00:00,10.317373683471008,-0.4752170661505157,15.735458554871718,chandelier_stop,False,2024-03
SOL/USDT,2024-02-28 00:00:00+00:00,2024-03-05 00:00:00+00:00,-1.0,-1.0897937133970925,1.8401434832770576,initial_stop,False,2024-03
MTL/USDT,2024-03-01 00:00:00+00:00,2024-03-07 00:00:00+00:00,5.230964248975122,-0.8177989119689074,8.986751579592024,chandelier_stop,False,2024-03
JST/USDT,2024-02-14 00:00:00+00:00,2024-03-07 00:00:00+00:00,5.946387469196762,-0.16524489189238137,10.478805385865202,chandelier_stop,False,2024-03
TRX/USDT,2024-02-04 00:00:00+00:00,2024-03-10 00:00:00+00:00,2.6319514004867206,-0.09093443561003467,4.424903951665741,midline_exit,False,2024-03
ZRX/USDT,2024-02-18 00:00:00+00:00,2024-03-12 00:00:00+00:00,13.058365664864477,-0.8310263705441083,20.010025132052252,chandelier_stop,False,2024-03
BTC/USDT,2024-03-11 00:00:00+00:00,2024-03-15 00:00:00+00:00,-1.0000000000000002,-1.140889565850728,0.299201507143112,initial_stop,False,2024-03
ETH/USDT,2024-02-12 00:00:00+00:00,2024-03-16 00:00:00+00:00,5.39900309805465,-0.4421941088050503,9.059514194010971,chandelier_stop,False,2024-03
DUSK/USDT,2024-03-11 00:00:00+00:00,2024-03-16 00:00:00+00:00,-1.0,-1.0444121816549903,1.0647578735054128,initial_stop,False,2024-03
ETC/USDT,2024-02-12 00:00:00+00:00,2024-03-16 00:00:00+00:00,1.3479128109342067,-0.6757440882402259,4.558591071461841,midline_exit,False,2024-03
ARDR/USDT,2024-02-15 00:00:00+00:00,2024-03-16 00:00:00+00:00,3.9027117335586383,-0.06337098511694352,8.301599050319654,chandelier_stop,False,2024-03
ADA/USDT,2024-02-09 00:00:00+00:00,2024-03-16 00:00:00+00:00,2.103288527657734,-0.22560611740923198,4.791021249233873,midline_exit,False,2024-03
CELR/USDT,2024-02-09 00:00:00+00:00,2024-03-16 00:00:00+00:00,5.215111940402603,-0.41214328823330143,9.366069451279886,chandelier_stop,False,2024-03
NEAR/USDT,2024-02-12 00:00:00+00:00,2024-03-16 00:00:00+00:00,7.773133433384809,-0.711529603134193,13.531081540683699,chandelier_stop,False,2024-03
HBAR/USDT,2024-02-09 00:00:00+00:00,2024-03-19 00:00:00+00:00,2.535855167536359,-0.3688516607325606,7.088867854703911,midline_exit,False,2024-03
IOST/USDT,2024-02-18 00:00:00+00:00,2024-03-19 00:00:00+00:00,0.7873092928962954,-0.5904819696722221,7.605970133158857,midline_exit,False,2024-03
ICX/USDT,2024-02-17 00:00:00+00:00,2024-03-19 00:00:00+00:00,1.0183829736508994,-0.6980465453193962,7.7980405165475,midline_exit,False,2024-03
ZRX/USDT,2024-03-13 00:00:00+00:00,2024-03-21 00:00:00+00:00,-0.9999999999999999,-1.2740695388925367,1.7470925710400647,initial_stop,False,2024-03
AVAX/USDT,2024-02-09 00:00:00+00:00,2024-04-01 00:00:00+00:00,2.856010080351308,-0.6766481281549813,5.846495971660861,midline_exit,False,2024-04
DUSK/USDT,2024-03-25 00:00:00+00:00,2024-04-05 00:00:00+00:00,-1.0000000000000002,-1.1036881670977394,1.0832494973366693,initial_stop,False,2024-04
SOL/USDT,2024-03-07 00:00:00+00:00,2024-04-05 00:00:00+00:00,1.4961015433350107,-0.35896642594584616,3.249797002150942,midline_exit,False,2024-04
ETC/USDT,2024-04-08 00:00:00+00:00,2024-04-12 00:00:00+00:00,-1.0000000000000002,-1.8471634983750782,0.03956720007793392,initial_stop,False,2024-04
QTUM/USDT,2024-04-08 00:00:00+00:00,2024-04-12 00:00:00+00:00,-1.0000000000000002,-1.4181612875139307,0.9368459414485962,initial_stop,False,2024-04
FET/USDT,2024-03-06 00:00:00+00:00,2024-04-12 00:00:00+00:00,-0.9999999999999999,-1.3328932752245286,2.5587659225113213,initial_stop,False,2024-04
VET/USDT,2024-04-11 00:00:00+00:00,2024-04-12 00:00:00+00:00,-1.0000000000000002,-1.0370857136781195,0.4610754783749376,initial_stop,False,2024-04
ETH/USDT,2024-04-08 00:00:00+00:00,2024-04-12 00:00:00+00:00,-1.0000000000000002,-1.5743638943679892,0.08666004652236643,initial_stop,False,2024-04
JST/USDT,2024-04-11 00:00:00+00:00,2024-04-13 00:00:00+00:00,-1.0000000000000004,-2.1520259894905975,2.1948860458850636,initial_stop,False,2024-04
DEXE/USDT,2024-03-07 00:00:00+00:00,2024-04-13 00:00:00+00:00,0.7761425510803021,-0.6620922148813406,4.760100873988242,midline_exit,False,2024-04
HBAR/USDT,2024-04-23 00:00:00+00:00,2024-04-24 00:00:00+00:00,-1.0000000000000009,-2.370577072115376,1.5599134101484604,initial_stop,False,2024-04
TRX/USDT,2024-05-09 00:00:00+00:00,2024-05-19 00:00:00+00:00,-0.7927794273645549,-0.8936499708065659,0.23168702946836847,midline_exit,False,2024-05
FET/USDT,2024-05-21 00:00:00+00:00,2024-05-30 00:00:00+00:00,-1.0000000000000004,-1.019547490138471,0.44152866533390656,initial_stop,False,2024-05
ZRX/USDT,2024-05-17 00:00:00+00:00,2024-05-30 00:00:00+00:00,-0.8150505458710449,-0.8932236328177958,0.489542937928833,midline_exit,False,2024-05
NEAR/USDT,2024-05-15 00:00:00+00:00,2024-05-30 00:00:00+00:00,-0.62754941689507,-0.6815497578534463,0.3829115086139413,midline_exit,False,2024-05
MTL/USDT,2024-05-17 00:00:00+00:00,2024-05-31 00:00:00+00:00,-0.7325133173338545,-0.785593992502974,0.13093233208382873,midline_exit,False,2024-05
AVAX/USDT,2024-05-20 00:00:00+00:00,2024-05-31 00:00:00+00:00,-0.9999999999999994,-1.0037962027541552,0.34002832831631513,initial_stop,False,2024-05
VTHO/USDT,2024-05-26 00:00:00+00:00,2024-06-01 00:00:00+00:00,-1.0,-1.0744320907807297,0.19734466973523565,initial_stop,False,2024-06
ETC/USDT,2024-05-20 00:00:00+00:00,2024-06-02 00:00:00+00:00,-1.0000000000000002,-1.1678401753061147,0.605320300289558,initial_stop,False,2024-06
ZEC/USDT,2024-05-24 00:00:00+00:00,2024-06-04 00:00:00+00:00,-1.0000000000000002,-1.0178475364465918,0.33678778779482776,initial_stop,False,2024-06
ETH/USDT,2024-05-20 00:00:00+00:00,2024-06-07 00:00:00+00:00,0.06089119416825368,-0.6029479915886712,1.1604668818450394,midline_exit,False,2024-06
DEXE/USDT,2024-06-05 00:00:00+00:00,2024-06-11 00:00:00+00:00,-1.0000000000000002,-1.352198561773219,1.2304932246285283,initial_stop,False,2024-06
SOL/USDT,2024-05-16 00:00:00+00:00,2024-06-11 00:00:00+00:00,-0.44359105037689117,-0.624819600779379,1.3016707561755285,midline_exit,False,2024-06
DUSK/USDT,2024-05-21 00:00:00+00:00,2024-06-14 00:00:00+00:00,-0.24947021454504462,-0.7748445736531516,2.3955749078828785,midline_exit,False,2024-06
BTC/USDT,2024-05-15 00:00:00+00:00,2024-06-14 00:00:00+00:00,-0.03067262418618927,-0.3026928040497139,1.0929200898567384,midline_exit,False,2024-06
TRX/USDT,2024-06-21 00:00:00+00:00,2024-07-22 00:00:00+00:00,3.119768919914145,-0.5640009292940878,5.149284074933029,midline_exit,False,2024-07
NEAR/USDT,2024-07-15 00:00:00+00:00,2024-07-30 00:00:00+00:00,-1.0000000000000002,-1.0250945488577945,0.6938729611372335,initial_stop,False,2024-07
SOL/USDT,2024-07-15 00:00:00+00:00,2024-08-02 00:00:00+00:00,-0.34912736024625796,-0.4954333795930265,1.8275047903964523,midline_exit,False,2024-08
BTC/USDT,2024-07-15 00:00:00+00:00,2024-08-02 00:00:00+00:00,-0.6925462716453611,-0.7501516531178853,1.149842659360537,midline_exit,False,2024-08
ZEC/USDT,2024-07-13 00:00:00+00:00,2024-08-26 00:00:00+00:00,2.8222987685556404,-0.40197234216138444,5.270933106369711,midline_exit,False,2024-08
JST/USDT,2024-08-20 00:00:00+00:00,2024-08-27 00:00:00+00:00,-0.9999999999999994,-1.0079561502681809,1.587113275284159,initial_stop,False,2024-08
BTC/USDT,2024-08-23 00:00:00+00:00,2024-08-27 00:00:00+00:00,-1.0000000000000002,-1.058616750343679,0.16977424862297183,initial_stop,False,2024-08
TRX/USDT,2024-08-19 00:00:00+00:00,2024-09-03 00:00:00+00:00,1.146843432124604,-0.17767996835733146,4.328930138160483,midline_exit,False,2024-09
ARDR/USDT,2024-09-21 00:00:00+00:00,2024-09-22 00:00:00+00:00,-0.9999999999999996,-2.5255268819039904,0.078606883829827,initial_stop,False,2024-09
BTC/USDT,2024-09-18 00:00:00+00:00,2024-10-01 00:00:00+00:00,-0.20043046488229113,-0.335235448850345,0.9952123190041453,midline_exit,False,2024-10
DEXE/USDT,2024-09-24 00:00:00+00:00,2024-10-01 00:00:00+00:00,-1.0000000000000007,-1.413188641768158,0.5063471272435718,initial_stop,False,2024-10
AVAX/USDT,2024-09-26 00:00:00+00:00,2024-10-01 00:00:00+00:00,-0.9999999999999997,-1.3631214822245166,0.5537681021537103,initial_stop,False,2024-10
FET/USDT,2024-09-18 00:00:00+00:00,2024-10-01 00:00:00+00:00,0.1493132090425968,-0.17566259887364327,1.2691622768620723,midline_exit,False,2024-10
NEAR/USDT,2024-09-23 00:00:00+00:00,2024-10-02 00:00:00+00:00,-0.9999999999999997,-1.0722201868210013,1.136062304814926,initial_stop,False,2024-10
SOL/USDT,2024-09-19 00:00:00+00:00,2024-10-02 00:00:00+00:00,-0.17688599383567807,-0.2793623814083775,1.2329802300944601,midline_exit,False,2024-10
TRX/USDT,2024-09-27 00:00:00+00:00,2024-10-19 00:00:00+00:00,0.27395768573253937,-0.4018046057410587,1.60721842296423,midline_exit,False,2024-10
TRX/USDT,2024-10-24 00:00:00+00:00,2024-11-05 00:00:00+00:00,-0.8812671801925428,-0.9613823783918675,1.1816991734400073,midline_exit,False,2024-11
DEXE/USDT,2024-11-11 00:00:00+00:00,2024-11-12 00:00:00+00:00,-0.9999999999999992,-1.203588052146373,0.0,initial_stop,False,2024-11
VET/USDT,2024-11-11 00:00:00+00:00,2024-11-12 00:00:00+00:00,-1.0000000000000002,-1.0589692402246398,0.523911097795349,initial_stop,False,2024-11
QTUM/USDT,2024-11-11 00:00:00+00:00,2024-11-12 00:00:00+00:00,-0.9999999999999996,-1.0011218582331824,0.19032734947398813,initial_stop,False,2024-11
HBAR/USDT,2024-11-12 00:00:00+00:00,2024-11-13 00:00:00+00:00,-1.0000000000000002,-1.2555753225995108,0.030475129189307257,initial_stop,False,2024-11
FET/USDT,2024-11-11 00:00:00+00:00,2024-11-13 00:00:00+00:00,-0.9999999999999997,-1.6750259313179152,0.3008759715772124,initial_stop,False,2024-11
TRX/USDT,2024-11-12 00:00:00+00:00,2024-11-13 00:00:00+00:00,-0.9999999999999982,-2.2357055415369587,0.7938374748935599,initial_stop,False,2024-11
ZRX/USDT,2024-11-11 00:00:00+00:00,2024-11-14 00:00:00+00:00,-1.0000000000000002,-1.0631239649535749,0.310624697579028,initial_stop,False,2024-11
SC/USDT,2024-11-12 00:00:00+00:00,2024-11-14 00:00:00+00:00,-0.9999999999999994,-1.1023624768428806,0.02116535955538304,initial_stop,False,2024-11
JST/USDT,2024-11-11 00:00:00+00:00,2024-11-15 00:00:00+00:00,4.990684091656603,-0.6347238867828912,9.15007900154349,chandelier_stop,False,2024-11
TRX/USDT,2024-11-16 00:00:00+00:00,2024-11-26 00:00:00+00:00,-0.9999999999999999,-1.0492315133890855,1.8569133258540667,initial_stop,False,2024-11
ADA/USDT,2024-11-07 00:00:00+00:00,2024-11-26 00:00:00+00:00,13.608330744931616,-0.07254177977870961,20.088699533533916,chandelier_stop,False,2024-11
TRX/USDT,2024-12-03 00:00:00+00:00,2024-12-04 00:00:00+00:00,-1.0,-5.843046391442631,0.869906458277558,initial_stop,False,2024-12
HBAR/USDT,2024-11-16 00:00:00+00:00,2024-12-04 00:00:00+00:00,17.631257246844523,-0.6246700329457447,26.09703782175134,chandelier_stop,False,2024-12
JST/USDT,2024-12-03 00:00:00+00:00,2024-12-04 00:00:00+00:00,-1.0000000000000002,-2.6443722015671347,4.29287067052018,initial_stop,False,2024-12
VET/USDT,2024-11-16 00:00:00+00:00,2024-12-06 00:00:00+00:00,7.846864946245137,-0.8720039023567598,12.399844347589221,chandelier_stop,False,2024-12
SC/USDT,2024-11-16 00:00:00+00:00,2024-12-09 00:00:00+00:00,1.4047933736544673,-0.6050766639535802,3.79689132718657,midline_exit,False,2024-12
ADA/USDT,2024-12-02 00:00:00+00:00,2024-12-09 00:00:00+00:00,-1.0,-1.5492149918575706,0.65849590002981,initial_stop,False,2024-12
AVAX/USDT,2024-11-09 00:00:00+00:00,2024-12-09 00:00:00+00:00,4.45208999166253,-0.21320159504182387,8.092114271512829,chandelier_stop,False,2024-12
MTL/USDT,2024-11-16 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.9141888378612008,-0.6707657745253772,3.2240032388477844,midline_exit,False,2024-12
ZEC/USDT,2024-10-10 00:00:00+00:00,2024-12-09 00:00:00+00:00,6.729498898548288,-0.20622770904551788,12.024661804346332,chandelier_stop,False,2024-12
ETC/USDT,2024-11-09 00:00:00+00:00,2024-12-09 00:00:00+00:00,5.441301071792694,-0.33807222788511887,10.434398762352568,chandelier_stop,False,2024-12
ARDR/USDT,2024-11-25 00:00:00+00:00,2024-12-09 00:00:00+00:00,-0.3788417168237929,-0.7386183472489865,1.5418119871383908,midline_exit,False,2024-12
