trades,total_r,avg_r,win_rate,profit_factor,max_dd_r,std_r,t_score,extra_cost
431,529.7901932098366,1.229211585173635,0.3805104408352668,3.232301682068648,-28.556569940544136,3.830807779451411,6.661544281845546,0.0
431,521.1701932098366,1.209211585173635,0.3805104408352668,3.147657657300021,-29.416569940543752,3.830807779451411,6.553157013743048,0.02
431,508.24019320983655,1.1792115851736347,0.37819025522041766,3.0273563938861794,-30.70656994054457,3.830807779451411,6.390576111589301,0.05
431,486.69019320983654,1.1292115851736346,0.3689095127610209,2.8418951029700397,-33.70145404374313,3.830807779451411,6.119607941333056,0.1
431,465.14019320983664,1.0792115851736348,0.3642691415313225,2.67402223323501,-37.431228404059226,3.830807779451411,5.848639771076813,0.15
431,443.5901932098367,1.029211585173635,0.35730858468677495,2.5209742418785797,-42.93122840405809,3.8308077794514115,5.577671600820569,0.2
