exit_time,symbol,net_r,equity,peak,dd_pct,kill_fired
2024-04-05 00:00:00+00:00,DUSK/USDT,-1.0000000000000002,9975.0,10000.0,-0.0025,False
2024-04-12 00:00:00+00:00,ETC/USDT,-1.0000000000000002,9950.0625,10000.0,-0.00499375,False
2024-04-12 00:00:00+00:00,ETH/USDT,-1.0000000000000002,9925.18734375,10000.0,-0.007481265625000014,False
2024-05-19 00:00:00+00:00,TRX/USDT,-0.7927794273645549,9905.51613290284,10000.0,-0.009448386709716032,False
2024-05-30 00:00:00+00:00,FET/USDT,-1.0000000000000004,9880.752342570582,10000.0,-0.011924765742941781,False
2024-05-31 00:00:00+00:00,MTL/USDT,-0.7325133173338545,9862.657885880055,10000.0,-0.013734211411994511,False
2024-06-02 00:00:00+00:00,ETC/USDT,-1.0000000000000002,9838.001241165355,10000.0,-0.016199875883464485,False
2024-06-07 00:00:00+00:00,ETH/USDT,0.06089119416825368,9839.498860274864,10000.0,-0.016050113972513644,False
2024-06-14 00:00:00+00:00,DUSK/USDT,-0.24947021454504462,9833.362205545642,10000.0,-0.01666377944543583,False
2024-06-14 00:00:00+00:00,BTC/USDT,-0.03067262418618927,9832.608167987099,10000.0,-0.016739183201290142,False
2024-07-22 00:00:00+00:00,TRX/USDT,3.343748565778087,9914.802591636011,10000.0,-0.008519740836398887,False
2024-08-02 00:00:00+00:00,SOL/USDT,-0.34912736024625796,9906.14876949556,10000.0,-0.009385123050444054,False
2024-08-02 00:00:00+00:00,BTC/USDT,-0.6925462716453611,9888.997603503864,10000.0,-0.01110023964961365,False
2024-08-27 00:00:00+00:00,BTC/USDT,-1.0000000000000002,9864.275109495104,10000.0,-0.013572489050489639,False
2024-09-03 00:00:00+00:00,TRX/USDT,1.7125958046582221,9906.508899916393,10000.0,-0.009349110008360731,False
2024-10-01 00:00:00+00:00,FET/USDT,0.1493132090425968,9910.206831502031,10000.0,-0.00897931684979685,False
2024-10-01 00:00:00+00:00,BTC/USDT,-0.20043046488229113,9905.241063096237,10000.0,-0.009475893690376325,False
2024-10-02 00:00:00+00:00,SOL/USDT,-0.17688599383567807,9900.860817072167,10000.0,-0.009913918292783274,False
2024-10-19 00:00:00+00:00,TRX/USDT,0.27395768573253937,9907.64185936268,10000.0,-0.009235814063731959,False
2024-11-05 00:00:00+00:00,TRX/USDT,-0.8812671801925428,9885.813660353286,10000.0,-0.011418633964671425,False
2024-11-13 00:00:00+00:00,FET/USDT,-0.9999999999999997,9861.099126202402,10000.0,-0.013890087379759825,False
2024-11-13 00:00:00+00:00,TRX/USDT,-0.9999999999999982,9836.446378386896,10000.0,-0.016355362161310404,False
2024-11-26 00:00:00+00:00,TRX/USDT,-0.9999999999999999,9811.85526244093,10000.0,-0.018814473755907057,False
