trades,total_r,avg_r,win_rate,profit_factor,max_dd_r,std_r,t_score,split
45,-0.8263107575583247,-0.018362461279073882,0.24444444444444444,0.9710195915786962,-7.5651863948520734,1.7840309141299286,-0.0690454038587808,first_half_by_trade
46,27.703087075412068,0.6022410233785233,0.41304347826086957,2.1508224270368315,-6.933834626911025,2.4094177689691727,1.6952632302017627,second_half_by_trade
91,26.87677631785374,0.29534919030608503,0.32967032967032966,1.511109506415465,-9.736277210223243,2.1344815169134117,1.319970065363455,last_100_trades
46,-1.5625879677815675,-0.03396930364742538,0.2391304347826087,0.9465763882691206,-7.5651863948520734,1.7672697996725957,-0.1303655088071453,first_half_by_time
45,28.43936428563531,0.631985873014118,0.4222222222222222,2.218682877712937,-6.933834626911025,2.4280874640661114,1.746020347857585,second_half_by_time
